Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
19.8;NaCl;20;100;;314.0000;442.5180;;5.1647;0.0000;0.9390;0.9390;2.3476;9.8599;39.9093;77.0014;75.5929;102.3556;74.6538;42.2569;9.8599;2.3476;0.9390;0.0000;40.02;26.26;25.32;
21.2;NaCl;20;100;;357.0000;464.7395;;2.8017;0.4669;0.0000;0.4669;0.9339;8.8720;32.6864;67.7075;73.3108;121.4065;91.5218;50.4304;13.5415;1.4008;0.9339;0.0000;40.02;26.28;25.37;
22.6;NaCl;20;100;;298.0000;265.0660;;2.7816;0.4636;0.9272;1.8544;1.8544;1.3908;16.6899;32.9161;44.9699;68.1503;50.9968;31.9889;8.3449;1.3908;0.9272;0.4636;39.99;26.24;25.34;
24.0;NaCl;20;100;;341.0000;450.2429;;3.7111;0.9278;1.8555;1.8555;5.1027;9.7416;38.9664;72.3661;78.8605;101.5909;75.6133;48.7080;10.6694;1.3917;0.4639;0.4639;40.02;26.22;25.29;
25.4;NaCl;20;100;;345.0000;425.7681;;10.6666;0.0000;0.0000;4.1739;3.7101;6.0290;29.2173;55.1882;59.8259;104.3474;74.6664;62.1447;13.4492;3.7101;0.4638;0.0000;40.04;26.27;25.29;
26.8;NaCl;20;100;;349.0000;144.5395;;0.9271;0.0000;0.0000;0.4635;1.8541;3.7082;9.2706;15.7599;21.3223;39.3999;27.3481;17.1505;7.4164;0.4635;0.0000;0.0000;40.06;26.35;25.32;
28.2;NaCl;20;100;;331.0000;482.1062;;5.0991;0.0000;0.4636;2.7813;1.3907;6.9534;25.4957;58.8718;82.0497;128.4055;90.8573;59.7989;17.1516;3.2449;0.9271;0.4636;40.05;26.28;25.33;
29.6;NaCl;20;100;;308.0000;460.8640;;6.9552;0.0000;0.0000;2.3184;3.7094;11.1282;43.1219;74.6520;64.4511;106.1820;82.5345;53.3228;10.2009;3.2457;0.9274;0.0000;40.02;26.28;25.35;
31.0;NaCl;20;100;;335.0000;509.3517;;2.7810;0.0000;0.4635;3.7081;2.7810;14.3688;40.3252;77.4058;72.3073;119.5851;94.0921;63.0371;15.2958;3.7081;1.3905;0.0000;40.04;26.22;25.33;
32.4;NaCl;20;100;;347.0000;491.8037;;5.1003;0.0000;1.3910;3.2457;6.4913;10.2007;33.3840;61.2040;78.8234;120.0897;86.2421;67.6954;16.6920;2.3183;0.9273;0.0000;40.04;26.29;25.27;
33.9;NaCl;20;100;;407.0000;97.8990;;0.4636;0.0000;0.0000;0.4636;0.4636;0.9273;6.0274;15.7640;14.8367;22.7187;15.3004;14.8367;5.5638;0.0000;0.0000;0.9273;40.06;26.33;25.22;
35.3;NaCl;20;100;;371.0000;462.7111;;6.4901;0.0000;0.9272;0.9272;7.8808;13.9073;38.4769;62.1194;70.0002;114.0401;83.4440;50.0664;11.5894;2.3179;1.8543;0.4636;40.04;26.35;25.28;
36.7;NaCl;20;100;;367.0000;274.7636;;1.8538;0.0000;0.0000;1.8538;2.7807;9.7324;19.9283;39.3931;46.8083;69.5173;52.8331;25.9531;4.6345;0.0000;0.0000;0.4634;40.01;26.33;25.26;
38.1;NaCl;20;100;;351.0000;63.7267;;0.9276;0.4638;0.0000;0.0000;0.0000;0.0000;1.3914;17.1605;10.2035;14.3777;10.2035;8.3483;0.9276;0.0000;0.0000;0.0000;39.95;26.26;25.20;
39.5;NaCl;20;100;;367.0000;492.3499;;4.1393;0.0000;0.9199;4.5993;7.8188;14.7177;52.8917;82.3270;69.9090;99.3444;78.6476;55.6512;17.0173;5.0592;0.9199;0.0000;39.97;26.33;25.21;
40.9;NaCl;20;100;;331.0000;267.4157;;0.4573;0.4573;0.4573;0.4573;1.8291;5.0301;18.2912;43.8989;40.6979;72.2503;48.0144;26.9795;5.4874;3.6582;0.4573;0.0000;39.99;26.41;25.21;
42.3;NaCl;20;100;;365.0000;204.0924;;1.8294;0.0000;0.4574;0.9147;0.9147;3.6589;10.9766;23.3253;39.3328;53.0536;45.2785;19.6664;4.5736;0.9147;0.0000;0.0000;39.98;26.37;25.14;
43.7;NaCl;20;100;;351.0000;490.6417;;5.9420;0.4571;1.3712;2.2854;3.6566;8.2273;35.6518;64.4475;67.1900;123.4102;98.7281;60.3339;16.4547;3.6566;0.4571;0.0000;39.97;26.33;25.10;
45.1;NaCl;20;100;;375.0000;368.3221;;0.9290;0.0000;0.9290;3.2514;3.7158;6.9672;28.3333;48.3059;65.9562;104.5080;58.9890;38.5518;6.9672;1.8579;0.4645;0.0000;40.01;26.19;25.12;
46.5;NaCl;20;100;;339.0000;279.9433;;4.1792;0.0000;0.0000;1.8574;2.7862;0.4644;16.2526;23.6824;46.4361;66.4036;68.7254;37.6132;11.6090;0.9287;0.0000;0.0000;39.98;26.21;25.15;
47.9;NaCl;20;100;;320.0000;471.0451;;3.7165;0.9291;0.9291;1.8582;2.3228;7.4330;24.6217;66.4320;70.6131;120.7855;83.6207;72.0067;13.0077;2.3228;1.8582;0.4646;40.02;26.28;25.14;
49.3;NaCl;20;100;;361.0000;516.1497;;8.2482;1.3747;0.4582;0.4582;3.6659;6.8735;30.7018;74.6925;88.8978;116.3919;81.1078;75.6089;22.4536;5.0406;0.9165;0.9165;39.98;26.20;25.21;
50.7;NaCl;20;100;;318.0000;108.2544;;1.3765;0.0000;0.0000;0.0000;0.0000;0.0000;8.2590;16.5181;20.1887;30.2831;19.2711;9.6355;2.2942;0.4588;0.4588;0.0000;40.02;26.27;25.25;
52.1;NaCl;20;100;;343.0000;383.2297;;5.5021;0.4585;0.0000;2.2926;2.7511;4.1266;26.5936;47.2266;53.6458;86.2000;70.6107;58.6894;20.1745;4.5851;1.8340;0.0000;40.00;26.26;25.25;
53.5;NaCl;20;100;;314.0000;435.3015;;5.9604;0.0000;0.9170;0.4585;1.3755;6.4189;26.1340;59.1454;73.3586;94.4492;72.9001;65.1057;25.2170;4.5849;0.9170;0.0000;40.00;26.23;25.30;
54.9;NaCl;20;100;;294.0000;410.1791;;6.4167;0.0000;1.3750;2.7500;3.6667;6.8750;30.7084;71.5001;63.7084;94.4168;59.5834;46.2917;18.7917;4.1250;0.9167;0.4583;40.03;26.21;25.38;
56.4;NaCl;20;100;;353.0000;434.6141;;4.9634;0.9024;0.9024;1.8049;4.0610;8.1219;24.8169;52.3412;62.2679;108.7433;72.1947;69.0362;21.6584;3.1585;1.3537;0.0000;40.02;26.18;25.43;
57.8;NaCl;20;100;;316.0000;467.4236;;3.6107;0.0000;1.3540;1.8053;3.1593;12.1860;32.0446;70.4079;72.6646;101.5499;70.4079;73.5673;20.7613;4.5133;0.9027;0.4513;40.01;26.23;25.56;
59.2;NaCl;20;100;;322.0000;48.7073;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.8889;6.6671;8.8894;13.3342;8.4450;6.2226;3.5558;0.8889;0.0000;0.0000;39.99;26.24;25.50;
