Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
16.9;NaCl;20;100;;339.0000;210.6486;;1.9545;0.4886;0.0000;0.0000;0.0000;1.9545;14.6584;34.6915;34.2029;39.0890;40.5549;30.2940;10.2609;3.4203;0.0000;0.0000;40.11;26.12;25.72;
18.3;NaCl;20;100;;393.0000;157.1351;;0.9765;0.0000;0.0000;1.4647;1.9530;0.9765;7.8119;24.9006;26.8536;40.0362;30.2713;13.6709;7.3237;0.9765;0.0000;0.4882;40.13;26.21;25.66;
19.8;NaCl;20;100;;419.0000;110.4324;;2.9283;0.0000;0.4880;0.4880;0.0000;0.9761;3.4163;11.7132;16.5936;28.7948;18.5458;17.5697;6.8327;1.4641;0.9761;0.0000;40.10;26.07;25.60;
21.2;NaCl;20;100;;349.0000;479.9913;;8.6621;0.9625;1.9249;2.4061;3.8498;8.6621;30.3173;70.2590;70.2590;113.5694;81.8085;69.2966;14.9180;4.3310;0.4812;0.0000;40.04;25.86;25.58;
22.6;NaCl;20;100;;357.0000;151.0462;;1.4442;0.0000;0.9628;0.0000;2.4070;3.8512;13.4792;21.6631;25.9957;36.5865;16.8491;21.6631;5.7768;0.9628;0.0000;0.0000;40.05;25.56;25.53;
24.0;NaCl;20;100;;359.0000;466.5650;;5.2942;0.0000;0.4813;1.9252;5.2942;12.5135;31.2837;75.5622;63.5300;101.5518;99.1453;50.0540;16.3638;4.3316;0.4813;0.4813;40.06;25.67;25.52;
25.4;NaCl;20;100;;387.0000;386.0070;;3.3705;0.0000;1.4445;1.9260;3.8520;2.4075;18.2968;44.2975;52.0014;95.3359;85.7060;51.0384;24.5562;2.4075;0.4815;0.4815;40.02;25.64;25.50;
26.8;NaCl;20;100;;314.0000;120.3575;;2.8888;0.4815;0.4815;0.4815;0.0000;1.4444;3.8518;14.9257;20.7034;32.2587;20.2219;16.8516;5.2962;0.4815;0.4815;0.0000;40.03;25.74;25.57;
28.2;NaCl;20;100;;397.0000;389.3636;;2.8892;0.0000;1.4446;2.8892;2.8892;4.3338;24.0768;54.4135;67.8965;85.7133;72.7119;49.1166;16.3722;4.3338;1.9261;0.0000;40.02;25.72;25.57;
29.6;NaCl;20;100;;387.0000;425.8065;;4.3319;0.0000;1.9253;3.3692;3.8506;6.2571;26.9539;45.7253;61.6088;108.2968;85.6748;58.7209;16.8462;3.3692;0.4813;0.0000;40.00;25.72;25.61;
31.0;NaCl;20;100;;306.0000;374.9782;;6.2570;0.0000;1.9252;3.3692;1.4439;8.6636;32.2477;57.2757;55.3505;81.3412;67.3832;45.7243;11.5514;2.4065;1.4439;0.0000;40.00;25.98;25.59;
32.4;NaCl;20;100;;337.0000;516.7840;;10.5046;0.4775;0.4775;2.3874;4.7748;8.5946;39.6308;77.8292;74.9643;98.3608;96.9284;75.4418;22.4415;3.8198;1.9099;0.0000;40.03;26.43;25.61;
33.9;NaCl;20;100;;387.0000;465.8868;;6.5988;0.4713;1.8854;0.9427;4.7134;6.1275;28.2806;58.9179;67.4020;114.0650;89.5552;66.4594;17.9110;3.7707;0.4713;0.4713;40.02;26.61;25.59;
35.3;NaCl;20;100;;300.0000;449.9350;;7.5347;0.4709;1.4128;1.4128;2.8255;5.1801;26.3715;57.9230;71.1088;117.2588;83.3527;56.5103;16.9531;2.8255;0.4709;0.0000;40.03;26.65;25.56;
36.7;NaCl;20;100;;280.0000;215.3396;;2.3442;0.9377;0.0000;0.4688;2.3442;5.6260;16.4092;28.1301;35.6314;45.4769;31.8807;30.9431;13.5962;1.8753;0.4688;0.0000;40.03;26.62;25.54;
38.1;NaCl;20;100;;328.0000;401.7181;;10.7853;0.4689;2.8135;1.8757;4.2203;6.0960;22.5084;55.3331;57.2088;95.6606;75.4969;54.3953;12.6610;1.8757;1.8757;0.0000;40.05;26.64;25.50;
39.5;NaCl;20;100;;294.0000;151.3450;;1.8749;0.0000;0.0000;0.4687;0.0000;3.7497;15.4676;22.9670;22.4983;24.8418;25.7793;19.2173;11.7178;2.3436;0.9374;0.0000;40.02;26.60;25.53;
40.9;NaCl;20;100;;328.0000;416.6657;;4.2215;1.4072;1.4072;4.6906;2.3453;7.9739;25.7980;64.7296;70.8274;91.9348;75.9870;50.1889;15.4788;1.4072;0.0000;0.0000;40.02;26.62;25.49;
42.3;NaCl;20;100;;324.0000;447.0282;;3.2823;0.0000;0.0000;1.8756;6.5645;8.4401;27.1959;57.2051;77.8365;121.9126;69.8653;51.1095;17.8180;4.6889;0.9378;0.0000;39.99;26.50;25.49;
43.7;NaCl;20;100;;268.0000;51.8497;;0.4691;0.0000;0.0000;0.0000;0.0000;0.4691;0.4691;6.0986;9.8516;12.1973;11.2590;7.5060;3.2839;0.4691;0.0000;0.0000;40.03;26.59;25.63;
45.1;NaCl;20;100;;335.0000;405.7074;;7.9137;0.4655;1.3965;4.1896;4.6551;5.5862;16.7585;41.8961;65.6373;109.3955;71.2234;56.3270;15.3619;5.1206;1.3965;0.0000;39.98;26.52;25.57;
46.5;NaCl;20;100;;296.0000;256.8707;;3.2598;0.0000;0.9314;0.9314;2.3284;4.1911;16.7646;43.7741;47.0339;66.5926;36.3232;29.8037;5.5882;0.4657;0.0000;0.0000;39.98;26.48;25.60;
47.9;NaCl;20;100;;246.0000;342.6489;;3.2575;0.9307;0.0000;2.7921;2.7921;6.0496;21.8716;49.7928;54.9117;97.2588;59.0999;30.2480;11.1685;3.2575;0.4654;0.0000;40.02;26.47;25.66;
49.3;NaCl;20;100;;310.0000;418.6900;;4.1895;0.0000;0.0000;3.2585;1.8620;3.7240;18.6201;47.0158;70.7564;113.1172;78.6700;57.7223;18.6201;2.3275;0.4655;0.0000;40.05;26.52;25.68;
50.8;NaCl;20;100;;322.0000;253.6251;;2.3277;0.0000;0.0000;1.3966;0.9311;1.8622;14.4318;35.8468;33.9846;61.9172;54.0029;33.9846;9.3109;3.7243;0.4655;0.4655;40.04;26.60;25.68;
52.2;NaCl;20;100;;318.0000;221.1685;;3.7233;0.0000;0.0000;2.3271;0.4654;0.9308;4.6541;23.7361;34.9060;66.0887;46.5413;31.1827;6.0504;1.3962;0.0000;0.0000;40.03;26.63;25.71;
53.6;NaCl;20;100;;355.0000;228.6345;;5.1344;0.4668;0.9335;0.9335;0.9335;4.2009;7.4682;23.3383;28.4727;52.7445;50.8774;42.0089;7.0015;4.6677;0.4668;0.0000;40.02;26.50;25.73;
55.0;NaCl;20;100;;306.0000;239.3227;;1.8664;0.0000;0.9332;2.3330;2.3330;4.6661;13.0650;35.4620;37.7950;58.7923;42.9277;28.9295;9.7987;0.9332;0.4666;0.0000;40.06;26.55;25.68;
56.4;NaCl;20;100;;345.0000;329.9400;;6.5309;0.4665;0.9330;2.3325;0.9330;3.2655;21.4588;41.5181;55.0465;78.8378;54.5800;44.3171;16.3273;2.3325;1.3995;0.9330;40.04;26.75;25.68;
57.8;NaCl;20;100;;353.0000;123.6113;;2.3331;0.0000;0.4666;0.0000;1.8665;0.4666;8.8659;13.9988;20.5315;32.6638;21.9314;14.9320;4.6663;1.3999;0.0000;0.0000;40.04;26.71;25.66;
59.2;NaCl;20;100;;351.0000;455.8749;;1.3991;0.4664;0.4664;2.7983;1.8655;8.8611;31.7136;68.5572;72.7546;112.3966;82.0821;56.8978;14.9240;1.8655;0.4664;0.0000;40.01;26.64;25.64;
