Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20$;100;;239.0000;;;;;;;;;;;;;;;;;;;36.19;26.79;27.94;
1.4;NaCl;20$;100;;242.0000;;;;;;;;;;;;;;;;;;;36.17;26.78;27.98;
2.8;NaCl;20$;100;;217.0000;;;;;;;;;;;;;;;;;;;36.21;26.74;28.01;
4.2;NaCl;20$;100;;217.0000;;;;;;;;;;;;;;;;;;;36.24;26.78;27.93;
5.6;NaCl;20$;100;;203.0000;294.2072;;0.0000;0.8704;4.7873;8.2689;10.0097;32.6404;62.6697;73.1146;49.1783;38.2981;10.8801;3.9169;0.0000;0.4352;0.0000;0.0000;36.25;26.76;27.93;
7.1;NaCl;20$;100;;229.0000;260.7098;;1.2782;0.4261;0.8521;2.5564;8.5213;25.5638;56.2403;71.1525;50.2754;32.3808;6.8170;4.2606;0.8521;0.4261;0.0000;0.0000;36.33;26.83;27.81;
8.5;NaCl;20$;100;;231.0000;272.5515;;1.2305;0.8203;1.6406;2.0508;7.3828;22.5585;45.9373;59.0622;48.8083;48.8083;20.5077;12.7148;0.8203;1.2305;0.0000;0.0000;36.38;26.92;27.71;
9.9;NaCl;20$;100;;254.0000;237.1621;;0.4007;0.4007;2.8049;2.4042;7.2126;18.8329;36.0629;62.1083;37.2650;32.8573;22.8398;11.6203;2.0035;0.8014;0.4007;0.0000;36.33;26.85;27.65;
11.3;NaCl;20$;100;;260.0000;278.8534;;0.7708;1.1562;3.0832;5.7810;11.1767;24.6658;67.8309;70.5287;47.4046;31.2176;11.5621;4.2394;0.3854;0.0000;0.0000;0.0000;36.37;26.91;27.71;
12.7;NaCl;20$;100;;258.0000;240.4439;;1.1578;0.0000;2.3156;5.4030;10.0342;20.0684;47.4696;58.6616;36.2776;32.0323;20.4544;6.5608;0.7719;0.3859;0.0000;0.0000;36.47;27.02;27.79;
14.1;NaCl;20$;100;;240.0000;242.3643;;0.7708;0.0000;1.1562;3.4686;6.1664;26.2074;40.8527;51.6440;42.0089;32.7592;21.5826;13.1037;3.0832;0.0000;0.0000;0.3854;36.46;26.98;27.73;
15.5;NaCl;20$;100;;244.0000;276.7381;;1.5119;1.1339;1.8899;4.5358;8.3156;31.7505;52.9175;76.3524;38.1762;30.9945;17.7652;8.3156;3.4018;0.7560;0.0000;0.0000;36.52;27.11;27.66;
