Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;200;;231.0000;;;;;;;;;;;;;;;;;;;35.23;22.53;26.70;
1.4;NaCl;20;200;;197.0000;;;;;;;;;;;;;;;;;;;35.18;22.48;26.66;
2.8;NaCl;20;200;;191.0000;;;;;;;;;;;;;;;;;;;35.22;22.41;26.67;
4.2;NaCl;20;200;;167.0000;;;;;;;;;;;;;;;;;;;35.19;22.39;26.82;
5.7;NaCl;20;200;;177.0000;121.0309;;0.9033;5.1938;12.8716;10.3876;12.6458;16.2588;39.2922;18.5170;3.3873;1.1291;0.9033;0.0000;0.0000;0.0000;0.0000;0.0000;35.21;22.40;26.80;
7.1;NaCl;20;200;;179.0000;132.8128;;3.3622;3.3622;16.8110;15.4662;14.5696;18.6042;41.9155;15.0179;2.9139;1.1207;0.0000;0.2241;0.0000;0.0000;0.0000;0.0000;35.19;22.44;26.82;
8.5;NaCl;20;200;;169.0000;130.8446;;3.7173;4.8106;12.6825;13.7758;13.1198;19.0237;46.3566;15.3064;1.5306;0.8747;0.2187;0.0000;0.0000;0.0000;0.0000;0.0000;35.21;22.44;26.78;
9.9;NaCl;20;200;;225.0000;127.9374;;2.8904;5.7807;12.6732;8.6711;14.4519;17.3422;38.4642;18.4539;5.1137;3.5574;0.8893;0.0000;0.2223;0.0000;0.0000;0.0000;35.21;22.48;26.70;
11.3;NaCl;20;200;;185.0000;120.0974;;2.6364;7.0305;10.9852;11.4246;10.3261;17.7960;38.4481;15.5989;4.1744;1.7576;0.4394;0.0000;0.0000;0.0000;0.0000;0.0000;35.21;22.46;26.64;
12.7;NaCl;20;200;;229.0000;117.5938;;1.5336;3.9436;12.9264;11.3927;14.0218;15.5555;33.0828;14.0218;3.5055;6.1346;1.7527;0.2191;0.0000;0.0000;0.0000;0.0000;35.21;22.51;26.65;
14.1;NaCl;20;200;;187.0000;128.1167;;1.7235;3.8780;11.6339;9.2640;12.0647;19.3898;48.9053;16.8045;3.0162;1.5081;0.2154;0.2154;0.0000;0.0000;0.0000;0.0000;35.20;22.49;26.60;
15.5;NaCl;20;200;;173.0000;119.6066;;2.5507;4.8889;10.4154;9.3526;12.5410;17.2173;38.2606;16.1545;5.5265;2.7633;0.4251;0.0000;0.0000;0.0000;0.0000;0.0000;35.22;22.50;26.49;
16.9;NaCl;20;200;;225.0000;125.9402;;1.0701;5.7784;10.0587;12.8409;10.0587;16.0511;43.8730;18.4052;4.4943;2.7822;1.0701;0.0000;0.0000;0.0000;0.0000;0.0000;35.22;22.54;26.38;
18.3;NaCl;20;200;;165.0000;123.2192;;1.9613;3.9226;11.5498;9.8064;11.5498;13.5111;40.5333;19.6129;6.9735;3.2688;1.0896;0.0000;0.0000;0.0000;0.0000;0.0000;35.21;22.50;26.29;
19.7;NaCl;20;200;;197.0000;126.5886;;1.9259;4.4937;7.9174;7.9174;8.5594;14.7649;38.9451;24.6082;9.6293;6.4195;1.0699;0.8559;0.0000;0.0000;0.0000;0.0000;35.24;22.52;26.29;
21.1;NaCl;20;200;;215.0000;127.9135;;0.6525;3.2623;9.5693;8.6994;12.3966;16.5288;47.8465;20.8785;5.0021;2.8273;0.6525;0.2175;0.0000;0.0000;0.0000;0.0000;35.21;22.55;26.31;
22.6;NaCl;20;200;;189.0000;134.1548;;1.3030;4.5606;11.9444;14.1161;9.1212;20.4141;47.9948;16.9393;4.9949;3.0404;0.2172;0.0000;0.0000;0.0000;0.0000;0.0000;35.25;22.51;26.26;
24.0;NaCl;20;200;;162.0000;117.7991;;0.6440;3.0055;9.2312;11.3780;9.2312;11.5927;39.0717;22.1120;6.4404;3.4349;2.1468;0.0000;0.0000;0.0000;0.0000;0.0000;35.24;22.44;26.16;
25.4;NaCl;20;200;;205.0000;121.9052;;1.0775;3.2326;8.1892;12.0683;11.6372;14.6543;41.5924;15.7318;7.5427;4.5256;1.9395;0.2155;0.0000;0.0000;0.0000;0.0000;35.24;22.52;26.13;
26.8;NaCl;20;200;;229.0000;121.6481;;1.7549;4.3873;9.4326;10.5294;11.1875;15.3554;37.2917;21.2782;6.3615;3.5098;0.4387;0.6581;0.0000;0.0000;0.0000;0.0000;35.24;22.52;26.26;
