Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.8;Russ;20;25;;3.9300;8.7722;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.4093;2.4662;1.7616;1.7616;0.7046;0.3523;0.3523;0.0000;0.0000;0.0000;39.75;28.38;23.52;51.13
1.8;Russ;20;25;;9.8300;5.2633;2.8499;0.0000;0.0000;0.0000;0.0000;0.3524;0.0000;1.0571;1.7619;0.7048;1.0571;0.3524;0.0000;0.0000;0.0000;0.0000;0.0000;39.78;28.39;23.50;51.11
2.8;Russ;20;25;;5.9000;9.8248;2.8499;0.0000;0.0000;0.0000;0.0000;0.3526;0.0000;0.7051;1.4103;3.1731;1.7628;0.7051;1.4103;0.3526;0.0000;0.0000;0.0000;39.73;28.41;23.51;51.09
3.8;Russ;20;25;;7.8700;7.0177;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0574;1.0574;2.8198;0.3525;0.0000;1.7624;0.0000;0.0000;0.0000;0.0000;39.73;28.41;23.51;51.09
4.8;Russ;20;25;;3.9300;6.3160;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3525;1.7623;2.8196;0.3525;0.3525;0.3525;0.0000;0.3525;0.0000;0.0000;39.70;28.41;23.50;51.08
5.8;Russ;20;25;;5.9000;6.3160;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3525;1.7623;2.8196;0.3525;0.3525;0.3525;0.0000;0.3525;0.0000;0.0000;39.73;28.43;23.51;51.08
6.8;Russ;20;25;;5.9000;9.1231;2.8499;0.0000;0.0000;0.0000;0.0000;0.3521;0.0000;0.3521;2.4649;4.2256;1.0564;0.0000;0.3521;0.3521;0.0000;0.0000;0.0000;39.73;28.43;23.51;51.08
7.8;Russ;20;25;;11.8000;8.4213;2.8499;0.3512;0.0000;0.0000;0.0000;0.0000;0.3512;0.0000;2.4585;4.5657;0.3512;0.0000;0.0000;0.3512;0.0000;0.0000;0.0000;39.76;28.47;23.51;51.07
8.8;Russ;20;25;;7.8700;11.9302;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0575;2.4676;4.9352;1.7626;0.7050;0.7050;0.3525;0.0000;0.0000;0.0000;39.85;28.53;23.50;51.09
9.8;Russ;20;25;;17.7000;7.3686;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0565;2.4652;2.1130;0.0000;1.7609;0.0000;0.0000;0.0000;0.0000;0.0000;39.85;28.53;23.50;51.09
