Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.8;Russ;20;100;200nmp;70.8000;69.8952;2.6325;0.0000;0.0000;0.0000;0.7628;1.1443;4.9585;12.2054;17.9267;8.7727;1.9071;6.1027;7.6284;3.4328;4.5770;0.0000;0.7628;39.24;27.09;23.36;51.28
1.8;Russ;20;100;200nmp;68.9000;70.6916;2.6311;3.0532;0.3817;0.7633;0.3817;0.3817;5.3431;11.8312;14.1211;9.9229;4.1982;3.0532;4.9615;6.1064;2.2899;2.6716;1.5266;39.24;27.09;23.36;51.28
2.8;Russ;20;100;200nmp;76.8000;70.1545;2.6085;2.3093;0.3849;0.3849;0.0000;1.1546;2.3093;11.9312;20.3985;8.0824;2.3093;2.6941;6.5429;4.6185;3.8488;2.6941;0.7698;39.21;27.09;23.37;51.28
3.8;Russ;20;100;200nmp;64.9000;57.5037;2.6085;0.3849;0.0000;0.7698;0.7698;1.1547;3.0791;8.8524;15.3954;8.0826;1.9244;2.3093;5.0035;5.0035;2.6942;1.9244;0.3849;39.18;27.09;23.35;51.27
4.9;Russ;20;100;200nmp;49.2000;24.9183;2.6085;0.3848;0.0000;0.0000;0.0000;0.7696;0.7696;5.3869;4.6173;6.1564;1.9239;1.1543;1.1543;0.7696;1.1543;0.7696;0.0000;39.20;27.08;23.38;51.28
5.9;Russ;20;100;200nmp;51.2000;57.8871;2.6085;0.0000;0.0000;0.3849;0.3849;0.3849;3.4637;11.5458;15.7793;7.3123;1.9243;3.4637;5.7729;3.0789;1.5394;2.6940;0.3849;39.20;27.08;23.38;51.28
6.9;Russ;20;100;200nmp;49.2000;65.9915;2.6216;3.0648;0.7662;0.0000;0.0000;0.7662;2.6817;14.1749;15.7073;10.7269;1.9155;2.2986;4.2142;6.1297;2.2986;0.3831;1.1493;39.20;27.05;23.37;51.27
7.9;Russ;20;100;200nmp;59.0000;64.0842;2.6216;1.9132;0.0000;0.7653;0.7653;0.3826;4.5916;12.2444;15.3055;5.7396;2.2958;3.4437;4.9743;6.1222;3.8264;0.7653;1.1479;39.21;27.05;23.36;51.28
8.9;Russ;20;100;200nmp;31.5000;69.0431;2.6216;0.7664;0.0000;0.0000;0.0000;0.7664;3.8322;13.4127;17.6281;8.8140;3.4490;3.0658;8.4308;4.5986;1.9161;1.1497;1.5329;39.21;27.05;23.36;51.28
9.9;Russ;20;100;200nmp;49.2000;62.9820;2.6357;1.1426;0.3809;0.0000;0.3809;0.7617;3.4277;9.9022;9.9022;14.0917;4.1894;4.1894;9.1405;1.9043;3.4277;0.3809;0.0000;39.19;27.04;23.37;51.28
10.9;Russ;20;100;200nmp;74.8000;55.0144;2.6357;2.2852;0.0000;0.3809;0.7617;0.3809;2.6660;7.6173;13.7111;11.4259;1.9043;4.5704;1.9043;4.1895;2.2852;0.7617;0.3809;39.17;27.08;23.37;51.28
11.9;Russ;20;100;200nmp;61.0000;55.0144;2.6357;2.2852;0.0000;0.3809;0.7617;0.3809;2.6660;7.6173;13.7111;11.4259;1.9043;4.5704;1.9043;4.1895;2.2852;0.7617;0.3809;39.17;27.08;23.37;51.28
13.0;Russ;20;100;200nmp;45.3000;58.0496;2.6357;2.2859;0.0000;0.0000;1.1430;0.7620;3.0479;11.4296;15.6204;6.4768;2.2859;3.8099;3.4289;5.3338;1.5239;0.0000;1.1430;39.19;27.08;23.38;51.28
14.0;Russ;20;100;200nmp;57.1000;58.8085;2.6357;0.0000;0.0000;0.3790;0.7579;0.7579;2.2738;13.2641;15.9169;9.8533;3.0318;1.5159;3.4108;4.1687;2.2738;0.3790;0.7579;39.16;27.08;23.37;51.28
15.0;Russ;20;100;200nmp;49.2000;65.6378;2.6357;1.9039;0.0000;0.3808;0.3808;0.0000;5.3308;13.3271;12.9463;8.3770;1.9039;3.0462;9.1386;3.0462;4.5693;1.5231;0.0000;39.16;27.08;23.37;51.28
16.0;Russ;20;100;200nmp;37.4000;53.4967;2.6357;0.7618;0.0000;0.0000;0.3809;1.9044;3.4279;12.5690;12.1882;9.1411;1.5235;1.5235;4.9514;2.2853;1.9044;0.7618;0.3809;39.18;27.03;23.37;51.27
17.0;Russ;20;100;200nmp;64.9000;69.3072;2.6404;2.2816;0.3803;0.3803;0.3803;0.7605;3.4224;13.6897;18.6332;8.3659;1.9013;2.6619;6.8448;5.7040;2.6619;0.3803;1.1408;39.16;27.04;23.38;51.27
18.0;Russ;20;100;200nmp;49.2000;63.2904;2.6544;0.0000;0.3782;0.7564;0.3782;0.0000;3.4038;13.6154;17.7756;10.5897;2.2692;2.2692;5.6731;1.8910;2.6474;0.7564;1.1346;39.16;27.04;23.38;51.27
19.1;Russ;20;100;200nmp;55.1000;55.7558;2.6544;2.2700;0.0000;0.3783;0.0000;0.3783;5.2966;9.4582;16.2680;6.8099;2.2700;3.0266;4.5399;4.1616;0.7567;0.0000;0.3783;39.10;27.07;23.38;51.27
20.1;Russ;20;100;200nmp;43.3000;53.4954;2.6544;0.3780;0.0000;0.3780;1.5121;1.1341;3.0243;12.0971;13.2312;8.6948;2.6462;1.8902;2.2682;3.0243;2.6462;0.7561;0.0000;39.14;27.07;23.37;51.25
21.1;Russ;20;100;200nmp;53.1000;61.5336;2.6652;0.7532;0.3766;0.3766;0.3766;1.1298;3.3895;9.7919;15.0644;13.1814;3.0129;1.8831;3.0129;7.1556;1.5064;0.7532;0.0000;39.14;27.07;23.37;51.25
22.1;Russ;20;100;200nmp;55.1000;57.3126;2.6696;0.3760;0.3760;0.0000;0.3760;0.7520;6.3918;9.0237;13.9115;11.6556;0.7520;2.6319;4.5119;3.0079;3.0079;0.7520;0.0000;39.20;27.07;23.36;51.25
23.1;Russ;20;100;200nmp;82.7000;62.9791;2.6676;0.3766;0.3766;0.0000;0.3766;0.7533;3.0131;10.1692;16.1953;12.8056;2.2598;4.1430;6.4028;4.1430;1.8832;0.3766;0.0000;39.19;27.06;23.37;51.25
24.1;Russ;20;100;200nmp;66.9000;55.3917;2.6719;0.0000;0.3759;0.0000;0.3759;0.3759;3.7590;12.0289;13.5326;9.0217;1.8795;3.0072;5.2627;3.7590;1.5036;0.3759;0.3759;39.19;27.06;23.37;51.25
25.1;Russ;20;100;200nmp;43.3000;64.7485;2.6719;1.8787;0.0000;0.3757;0.7515;0.7515;5.6360;13.5265;14.6537;13.1507;1.5029;3.3816;4.8846;1.5029;1.1272;0.7515;1.1272;39.17;27.12;23.37;51.26
26.2;Russ;20;100;200nmp;59.0000;58.3618;2.6730;0.3756;0.3756;0.0000;1.1267;1.1267;4.5068;12.0181;16.1493;12.3936;1.1267;2.2534;2.2534;3.3801;1.1267;0.3756;0.0000;39.07;27.09;23.36;51.25
27.2;Russ;20;100;200nmp;55.1000;57.2395;2.6730;1.1270;0.0000;0.0000;0.3757;0.3757;3.3810;7.1376;19.9100;13.8995;1.1270;2.2540;2.2540;4.1323;0.7513;0.0000;0.7513;39.07;27.09;23.36;51.25
28.2;Russ;20;100;200nmp;51.2000;57.2395;2.6730;1.1270;0.0000;0.0000;0.3757;0.3757;3.3810;7.1376;19.9100;13.8995;1.1270;2.2540;2.2540;4.1323;0.7513;0.0000;0.7513;39.25;27.08;23.36;51.25
29.2;Russ;20;100;200nmp;49.2000;61.7289;2.6730;1.5025;0.0000;0.0000;0.7512;1.1269;3.7562;6.7612;15.7761;11.6442;4.1318;3.7562;4.5075;4.8831;1.8781;0.7512;0.7512;39.24;27.13;23.37;51.26
30.2;Russ;20;100;200nmp;47.2000;62.0778;2.6741;1.1268;0.3756;0.0000;0.0000;1.8780;2.6292;13.1459;11.2679;13.8971;2.6292;3.0048;7.1364;3.7560;1.1268;0.3756;0.0000;39.24;27.13;23.37;51.26
