Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
10.6;Russ;20;200;200nmp;98.4000;122.7247;2.8845;1.0449;0.0000;0.3483;0.0000;1.7414;3.4828;17.4142;39.7045;31.6939;9.0554;8.0106;5.9208;2.7863;2.0897;0.0000;0.0000;39.76;28.55;23.49;51.34
11.6;Russ;20;200;200nmp;88.6000;108.1641;2.8845;1.3922;0.0000;1.0441;0.3480;1.0441;4.8726;14.9660;23.3191;31.3242;9.7453;6.6129;9.7453;3.1324;0.6961;0.0000;0.3480;39.87;28.59;23.49;51.33
12.6;Russ;20;200;200nmp;108.0000;107.1241;2.8845;2.4359;0.0000;0.0000;0.3480;1.3919;3.4799;12.5275;22.9671;32.3627;8.3517;8.6997;7.3077;4.1758;1.7399;1.0440;0.6960;39.95;28.60;23.50;51.33
13.6;Russ;20;200;200nmp;114.0000;140.2940;2.8369;7.7850;0.7077;0.0000;0.0000;0.7077;2.1232;14.8623;31.4939;40.3405;12.0314;8.1389;9.9082;5.6618;3.8925;1.4155;1.7693;39.95;28.60;23.50;51.33
14.7;Russ;20;200;200nmp;80.7000;118.7917;2.8369;2.4773;0.0000;0.0000;0.0000;0.3539;4.9545;10.9707;37.5128;27.9576;12.3863;4.9545;8.1396;3.5389;3.5389;2.1234;0.3539;39.99;28.62;23.50;51.33
15.7;Russ;20;200;200nmp;112.0000;32.4298;2.8369;0.0000;0.0000;0.0000;0.0000;0.3540;0.3540;6.0177;7.7877;9.9116;3.5399;0.7080;2.1239;1.4159;0.0000;0.0000;0.3540;39.99;28.59;23.49;51.34
16.7;Russ;20;200;200nmp;94.5000;119.0630;2.8388;4.9518;0.3537;0.0000;0.0000;1.4148;3.8907;13.7942;32.8940;25.8200;10.9647;7.0740;9.1962;4.9518;3.8907;0.0000;0.3537;39.99;28.59;23.49;51.34
17.7;Russ;20;200;200nmp;108.0000;108.8475;2.8388;4.2445;0.0000;0.0000;0.3537;0.7074;4.5982;13.7945;25.1131;27.5891;10.6112;8.8427;7.4278;4.2445;1.7685;0.0000;0.0000;39.99;28.61;23.50;51.32
18.7;Russ;20;200;200nmp;86.6000;104.9727;2.8388;1.7682;0.0000;0.0000;0.0000;0.3536;3.1827;14.1455;29.3519;29.3519;11.3164;5.3046;4.9509;2.8291;1.7682;0.3536;0.7073;39.92;28.61;23.50;51.38
19.7;Russ;20;200;200nmp;86.6000;127.5171;2.8388;2.1228;0.0000;0.3538;0.0000;0.3538;4.9533;18.3978;40.3337;33.6114;12.7370;6.0147;3.8919;3.1842;0.3538;1.4152;0.3538;39.92;28.61;23.50;51.38
20.7;Russ;20;200;200nmp;106.0000;114.8359;2.8388;1.4149;0.0000;0.3537;0.7074;0.3537;4.2446;14.5023;37.4936;27.5897;10.2577;4.5983;8.4891;3.1834;1.4149;0.7074;0.0000;39.92;28.55;23.50;51.37
21.8;Russ;20;200;200nmp;86.6000;114.8359;2.8388;1.4149;0.0000;0.3537;0.7074;0.3537;4.2446;14.5023;37.4936;27.5897;10.2577;4.5983;8.4891;3.1834;1.4149;0.7074;0.0000;39.78;28.58;23.50;51.36
22.8;Russ;20;200;200nmp;90.5000;134.9145;2.8388;0.0000;0.0000;0.3536;1.0609;1.0609;4.9508;20.1569;40.3139;40.3139;12.0234;6.7190;3.8899;2.8290;1.0609;0.3536;0.3536;39.78;28.58;23.50;51.36
23.8;Russ;20;200;200nmp;92.5000;118.3324;2.8479;1.4065;0.3516;0.0000;0.3516;0.3516;3.8680;14.0655;33.4055;31.9990;14.7688;5.6262;7.7360;3.5164;0.3516;0.7033;0.0000;39.81;28.61;23.50;51.40
24.8;Russ;20;200;200nmp;63.0000;113.4165;2.8479;0.0000;0.0000;0.3526;0.0000;1.0579;2.4683;8.8154;32.0881;35.9669;15.8678;7.4050;6.6997;1.4105;1.0579;0.7052;0.0000;39.88;28.62;23.50;51.35
25.8;Russ;20;200;200nmp;110.0000;112.3631;2.8479;0.3526;0.0000;0.0000;0.0000;1.0577;2.8206;11.2823;28.2057;32.4366;10.2246;8.1091;10.2246;6.6989;1.4103;0.0000;0.0000;39.88;28.62;23.50;51.35
26.8;Russ;20;200;200nmp;86.6000;117.9813;2.8479;1.7627;0.0000;0.0000;0.3525;0.0000;2.8203;15.8640;34.9008;33.1382;11.9861;7.7557;4.2304;4.2304;1.0576;0.0000;0.3525;39.83;28.60;23.49;51.33
27.8;Russ;20;200;200nmp;86.6000;115.5233;2.8479;2.8215;0.0000;0.0000;0.0000;0.0000;1.0581;14.8128;32.0943;33.8577;9.1698;8.4644;6.7010;4.9376;1.4107;0.3527;0.3527;39.84;28.59;23.50;51.37
28.9;Russ;20;200;200nmp;102.0000;110.5475;2.8585;1.7550;0.7020;0.0000;0.7020;0.3510;1.7550;18.2521;33.3452;25.9742;8.7751;5.9670;7.0200;4.5630;1.4040;0.3510;0.0000;39.84;28.59;23.50;51.37
29.9;Russ;20;200;200nmp;116.0000;108.7984;2.8585;2.4595;0.0000;0.0000;0.3514;1.0541;2.4595;18.2705;32.6761;27.7571;8.7839;5.9730;5.2703;2.4595;0.7027;0.3514;0.7027;39.84;28.60;23.50;51.42
30.9;Russ;20;200;200nmp;92.5000;115.4452;2.8585;3.5127;0.0000;0.0000;0.0000;0.3513;2.4589;15.1044;33.0189;27.3987;11.9430;6.3228;10.8892;4.2152;0.7025;0.0000;0.0000;39.84;28.58;23.50;51.43
