Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;50;;113.5085;80.6668;;0.9427;0.2305;0.8128;0.8934;0.6479;1.2827;4.2878;8.7862;11.0028;17.1022;15.1720;12.3699;4.9482;1.3557;0.4416;0.3903;39.32;23.98;26.63;
1.4;NaCl;20;50;;120.5847;78.7261;;0.7098;0.2675;0.5495;0.8399;1.0781;1.0626;4.5114;8.7110;10.9353;16.9896;14.6222;11.6446;4.8863;1.5936;0.3146;0.0100;39.32;23.99;26.52;
2.8;NaCl;20;50;;118.9899;83.9607;;0.7155;0.5444;0.8258;1.2278;1.0760;1.1788;4.9700;8.8040;11.4817;17.9234;15.3700;12.4602;5.0154;1.6617;0.5365;0.1695;39.38;23.96;26.58;
4.3;NaCl;20;50;;117.7990;82.5606;;0.8285;0.6930;1.0613;0.9614;1.0147;1.0179;4.7007;8.9422;11.5927;17.5957;15.1353;12.1432;5.2915;1.2392;0.3433;0.0000;39.22;23.91;26.59;
5.7;NaCl;20;50;;114.4761;79.3054;;0.7598;0.6854;0.5212;0.9110;0.9103;1.4564;4.5934;8.7338;10.7458;16.7030;14.6130;11.9784;5.2614;1.2673;0.1651;0.0000;39.25;24.00;26.56;
7.1;NaCl;20;50;;112.0409;80.2392;;0.7801;0.3966;0.8068;1.2093;0.9973;1.2500;4.5005;8.6712;10.6727;17.0744;14.9365;12.0368;5.1964;1.4147;0.2957;0.0000;39.33;23.91;26.48;
8.5;NaCl;20;50;;113.6230;79.8613;;0.7509;0.2171;0.4881;0.7593;0.6692;1.1880;4.2503;8.9866;11.2491;17.0158;14.9622;11.9969;5.0564;1.2864;0.5704;0.4145;39.29;24.00;26.48;
9.9;NaCl;20;50;;115.4264;79.1153;;0.6899;0.6638;0.5707;0.6674;1.1482;1.2566;4.2234;8.5878;10.6496;16.8465;15.0417;12.0220;5.1337;1.3373;0.2768;0.0000;39.35;24.01;26.59;
11.3;NaCl;20;50;;114.2304;80.7077;;1.0183;0.7623;0.9828;1.1344;1.0819;1.3937;4.3134;8.6602;10.9511;16.7245;14.6360;11.8011;4.9290;1.6045;0.6263;0.0883;39.39;24.10;26.62;
12.7;NaCl;20;50;;114.2046;80.9525;;0.6762;0.2997;0.6032;1.0299;1.1329;1.4564;4.4728;8.7610;11.2394;16.7980;15.0443;12.2012;5.2492;1.6424;0.3458;0.0000;39.36;23.97;26.60;
14.1;NaCl;20;50;;115.9584;85.2016;;0.8243;0.7847;0.9626;0.8066;0.7165;1.1112;4.9975;9.3650;11.4840;18.2350;16.1165;12.7517;5.2845;1.6120;0.1496;0.0000;39.39;24.03;26.55;
