Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.4;Russ;20;200;200nmp;13.8000;7.9607;3.0148;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.9963;0.0000;0.3327;0.0000;0.9981;0.9981;0.9981;0.9981;1.6636;39.10;27.18;23.41;51.19
1.4;Russ;20;200;200nmp;5.9000;28.2110;3.0130;3.3334;0.6667;0.0000;0.0000;0.0000;0.0000;0.6667;0.6667;1.6667;0.6667;1.3333;1.0000;5.6667;3.3334;2.3334;7.0001;39.33;27.33;23.40;51.25
2.4;Russ;20;200;200nmp;15.7000;17.5904;3.0130;1.6660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9996;0.6664;0.9996;1.3328;2.3325;1.9993;2.3325;1.6660;3.6653;39.33;27.33;23.40;51.25
3.4;Russ;20;200;200nmp;15.7000;11.9482;3.0130;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9999;0.6666;1.9997;1.3331;1.9997;2.3330;0.9999;0.3333;1.3331;39.73;27.47;23.41;51.29
4.4;Russ;20;200;200nmp;17.7000;9.9568;3.0130;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3332;1.3327;2.3323;1.3327;0.9995;1.6659;0.6664;0.6664;0.6664;39.90;27.69;23.40;51.31
5.5;Russ;20;200;200nmp;13.8000;13.9064;3.0202;1.6619;0.3324;0.0000;0.0000;0.0000;0.3324;0.0000;0.6647;1.3295;1.3295;0.3324;0.6647;0.3324;0.6647;1.3295;4.9856;39.90;27.69;23.40;51.31
6.5;Russ;20;200;200nmp;17.7000;5.6288;3.0202;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3325;0.6649;0.0000;0.3325;0.3325;0.6649;0.6649;0.6649;1.9947;40.11;27.87;23.41;51.34
7.5;Russ;20;200;200nmp;19.7000;10.9265;3.0202;2.6593;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.9972;0.0000;0.3324;0.6648;0.9972;0.9972;0.6648;1.3296;2.3269;40.15;28.01;23.40;51.32
8.5;Russ;20;200;200nmp;15.7000;33.1994;3.0422;9.9041;0.6603;0.0000;0.0000;0.0000;0.0000;0.6603;0.6603;1.3205;0.9904;0.9904;4.6219;2.6411;0.6603;2.6411;7.5931;40.15;28.01;23.40;51.32
9.5;Russ;20;200;200nmp;31.5000;43.7865;3.0146;8.3233;0.9988;0.0000;0.0000;0.0000;0.0000;0.9988;0.6659;1.9976;1.3317;1.6647;2.9964;4.9940;4.9940;3.6622;11.3196;40.24;28.27;23.40;51.30
10.5;Russ;20;200;200nmp;19.7000;2.9854;3.0146;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3329;0.0000;0.0000;0.0000;0.3329;1.3315;0.6657;0.0000;0.3329;40.32;28.42;23.40;51.28
11.5;Russ;20;200;200nmp;11.8000;2.9854;3.0146;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3331;0.3331;0.0000;0.0000;0.6662;0.3331;0.0000;0.3331;0.9993;40.32;28.42;23.40;51.28
12.5;Russ;20;200;200nmp;13.8000;4.6440;3.0146;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3331;0.0000;0.0000;0.3331;0.3331;0.3331;0.3331;0.3331;1.3322;1.3322;40.43;28.50;23.40;51.27
13.5;Russ;20;200;200nmp;25.6000;44.4499;3.0146;8.3311;0.0000;0.0000;0.0000;0.0000;0.0000;1.3330;1.6662;0.9997;1.3330;0.3332;2.3327;2.9992;4.6654;4.3322;16.3290;40.55;28.54;23.39;51.27
14.5;Russ;20;200;200nmp;11.8000;50.5034;3.0097;11.3394;0.3335;0.0000;0.0000;0.0000;0.0000;1.6676;2.0011;3.6686;2.3346;0.6670;3.0016;2.3346;4.6692;3.0016;15.6750;40.55;28.54;23.39;51.27
15.6;Russ;20;200;200nmp;23.6000;50.5034;3.0097;11.3394;0.3335;0.0000;0.0000;0.0000;0.0000;1.6676;2.0011;3.6686;2.3346;0.6670;3.0016;2.3346;4.6692;3.0016;15.6750;40.61;28.55;23.40;51.28
16.6;Russ;20;200;200nmp;21.6000;39.5074;2.9615;5.7624;0.6779;0.0000;0.0000;0.0000;1.0169;1.0169;0.6779;2.0338;1.6948;1.3559;3.0507;4.4065;3.7286;2.3728;11.8638;40.53;28.60;23.40;51.27
17.6;Russ;20;200;200nmp;15.7000;46.3543;2.9771;13.1478;0.3371;0.0000;0.0000;0.3371;0.0000;1.0114;2.0227;1.3485;0.3371;0.6742;3.7084;3.3712;5.3940;4.3826;10.4508;40.53;28.60;23.40;51.27
18.6;Russ;20;200;200nmp;17.7000;26.8720;2.9771;6.7441;0.0000;0.0000;0.0000;0.0000;0.0000;1.0116;0.0000;1.3488;1.6860;0.3372;1.6860;2.3604;2.6976;2.0232;7.0813;40.53;28.62;23.40;51.27
19.6;Russ;20;200;200nmp;7.8700;24.5207;2.9771;3.3733;0.0000;0.0000;0.0000;0.0000;0.0000;1.3493;1.0120;1.6866;1.6866;0.6747;0.6747;2.3613;2.6986;3.0359;6.0719;40.61;28.65;23.40;51.27
