Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
21.1;NaCl;20;100;;195.0000;164.6533;;0.5025;0.2513;0.7538;5.0251;8.2915;17.5880;39.6986;43.2162;25.8794;15.5779;7.0352;1.2563;0.2513;0.0000;0.0000;0.0000;37.46;27.69;27.37;
22.5;NaCl;20;100;;240.0000;172.5622;;0.4990;0.2495;0.9980;3.4929;7.7343;16.2172;40.4182;45.6576;29.6899;21.2071;5.2394;1.7465;0.0000;0.0000;0.0000;0.0000;37.43;27.70;27.28;
24.0;NaCl;20;100;;233.0000;175.8041;;0.2494;0.4988;0.7482;6.2348;10.4744;28.4306;48.6312;47.1349;20.9488;9.9756;1.9951;0.9976;0.2494;0.0000;0.0000;0.0000;37.40;27.64;27.26;
25.4;NaCl;20;100;;268.0000;175.8619;;0.0000;0.7435;1.2392;6.9393;9.4176;21.0658;49.5665;50.8056;24.7832;9.1698;2.4783;0.2478;0.0000;0.0000;0.0000;0.0000;37.40;27.65;27.25;
26.8;NaCl;20;100;;266.0000;160.9900;;0.7369;0.4912;1.7193;4.1755;8.1054;18.4215;41.5097;46.4221;18.4215;17.1934;2.9474;1.4737;0.0000;0.0000;0.0000;0.0000;37.43;27.72;27.32;
28.2;NaCl;20;100;;250.0000;165.8834;;0.4911;0.0000;1.2278;3.4379;11.7870;18.9082;42.4821;40.7632;24.8017;15.2248;5.6479;1.4734;0.2456;0.0000;0.0000;0.0000;37.43;27.72;27.26;
29.6;NaCl;20;100;;246.0000;160.4605;;0.9807;0.2452;0.4904;4.4133;5.6392;16.6725;35.5517;42.6620;32.1191;15.9370;4.4133;1.4711;0.4904;0.0000;0.0000;0.0000;37.45;27.71;27.26;
31.0;NaCl;20;100;;278.0000;178.5754;;0.4863;0.4863;0.4863;6.0793;10.4564;21.3991;47.4185;43.2846;27.2353;15.3198;3.8908;2.6749;0.0000;0.0000;0.0000;0.0000;37.44;27.66;27.24;
32.4;NaCl;20;100;;242.0000;162.5836;;0.7294;0.0000;0.7294;4.8629;8.7533;19.6948;39.3896;46.9272;18.2359;14.8319;7.2944;0.9726;0.7294;0.0000;0.0000;0.0000;37.45;27.70;27.38;
33.8;NaCl;20;100;;229.0000;157.7063;;0.4841;0.0000;0.2420;4.5986;5.8087;17.9102;42.1131;39.9348;22.0247;15.0058;6.2928;3.8725;0.0000;0.0000;0.0000;0.0000;37.49;27.70;27.44;
35.2;NaCl;20;100;;227.0000;142.8804;;0.7199;0.4800;0.4800;3.1197;5.5195;11.2791;30.7174;39.1167;18.4785;19.9183;7.9193;4.5596;1.1999;0.0000;0.0000;0.0000;37.50;27.65;27.43;
36.6;NaCl;20;100;;266.0000;175.7118;;2.1562;0.2396;1.1979;4.0728;6.4686;13.6559;37.6136;41.2072;32.1033;23.2390;9.1039;4.3124;0.9583;0.0000;0.0000;0.0000;37.48;27.65;27.58;
38.1;NaCl;20;100;;254.0000;175.6778;;0.2390;0.4780;0.7170;4.5410;7.4090;20.7929;46.1268;49.2338;24.1389;15.7739;6.2140;0.2390;0.4780;0.0000;0.0000;0.0000;37.46;27.61;27.61;
39.5;NaCl;20;100;;246.0000;163.1232;;0.9748;0.4874;0.2437;3.6556;10.7232;21.6902;36.3128;41.1870;20.7153;20.2279;5.1179;2.1934;0.2437;0.0000;0.0000;0.0000;37.45;27.54;27.56;
40.9;NaCl;20;100;;248.0000;171.4519;;0.2434;0.2434;0.9736;5.8415;7.7886;15.3338;44.0543;49.4090;23.8526;17.7678;5.1113;1.2170;0.2434;0.0000;0.0000;0.0000;37.45;27.58;27.57;
42.3;NaCl;20;100;;252.0000;162.1752;;0.7313;0.2438;0.0000;5.1189;8.5314;14.3815;44.8509;37.7820;23.4005;18.2816;7.0689;2.1938;0.2438;0.0000;0.0000;0.0000;37.47;27.62;27.62;
43.7;NaCl;20;100;;268.0000;167.8730;;0.2428;0.4855;0.7283;5.5838;7.5259;18.4507;31.0749;41.0285;27.6761;21.3640;8.9826;4.6127;0.7283;0.0000;0.0000;0.0000;37.48;27.61;27.64;
45.1;NaCl;20;100;;219.0000;165.6960;;1.4568;0.0000;0.2428;4.8559;6.7982;22.8226;39.5753;49.0442;19.4235;13.8392;5.5842;1.9423;0.7284;0.0000;0.0000;0.0000;37.48;27.61;27.66;
46.5;NaCl;20;100;;227.0000;165.5594;;0.7284;0.2428;0.9712;8.0128;7.5272;23.0671;44.9201;38.8498;24.0383;13.8403;2.9137;0.4856;0.7284;0.0000;0.0000;0.0000;37.48;27.38;27.54;
47.9;NaCl;20;100;;229.0000;147.5612;;0.4815;0.7222;1.2037;5.0554;7.9442;19.9808;35.3877;39.4802;18.2957;12.0366;5.7776;1.6851;0.0000;0.0000;0.0000;0.0000;37.50;27.66;27.49;
49.3;NaCl;20;100;;241.0000;170.1152;;0.4820;0.0000;0.7231;2.4102;5.5435;12.5331;38.8045;49.1684;27.9585;21.6920;7.7127;2.8923;0.7231;0.2410;0.0000;0.0000;37.51;27.72;27.44;
50.7;NaCl;20;100;;280.0000;170.6398;;0.7212;0.2404;1.4425;5.2891;7.2124;18.2714;40.6299;47.6019;27.6476;17.3098;3.3658;1.2021;0.4808;0.0000;0.0000;0.0000;37.50;27.78;27.40;
52.1;NaCl;20;100;;260.0000;173.9585;;0.9624;0.2406;0.2406;6.9772;7.4584;25.5028;47.1561;44.7502;22.8563;12.9920;4.3307;0.9624;0.2406;0.0000;0.0000;0.0000;37.45;27.70;27.41;
53.5;NaCl;20;100;;250.0000;161.9867;;0.9654;0.2414;1.9309;4.3445;9.4131;13.5162;35.2387;46.3413;30.8942;12.5508;4.5859;2.4136;0.2414;0.0000;0.0000;0.0000;37.54;27.84;27.53;
55.0;NaCl;20;100;;272.0000;155.9783;;0.7236;0.0000;0.4824;5.3061;4.1002;14.9535;36.6602;37.1425;21.4655;18.5713;9.8886;6.2708;0.9647;0.0000;0.0000;0.0000;37.55;27.81;27.48;
56.4;NaCl;20;100;;260.0000;162.5900;;0.0000;0.0000;0.2412;4.3410;6.7526;20.7403;44.1333;41.9628;21.4638;13.0230;7.7173;2.6528;0.0000;0.2412;0.0000;0.0000;37.54;27.75;27.43;
57.8;NaCl;20;100;;258.0000;163.2475;;0.4792;0.9583;1.4375;4.5520;9.8228;17.2498;36.4163;40.2496;23.2393;19.1665;6.7083;2.3958;0.9583;0.2396;0.0000;0.0000;37.54;27.71;27.47;
59.2;NaCl;20;100;;242.0000;149.8033;;0.2406;0.4812;0.9624;5.7746;8.4213;20.6924;37.0538;37.2944;16.1208;12.2711;7.9401;2.4061;0.2406;0.2406;0.2406;0.0000;37.47;27.55;27.47;
