Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;100;;162.0000;;;;;;;;;;;;;;;;;;;32.07;19.53;26.36;
1.4;NaCl;20;100;;171.0000;;;;;;;;;;;;;;;;;;;32.17;19.54;26.39;
2.8;NaCl;20;100;;132.0000;;;;;;;;;;;;;;;;;;;32.26;19.59;26.47;
4.2;NaCl;20;100;;134.0000;;;;;;;;;;;;;;;;;;;32.04;19.45;26.52;
5.6;NaCl;20;100;;156.0000;;;;;;;;;;;;;;;;;;;32.10;19.57;26.50;
7.1;NaCl;20;100;;175.0000;134.0530;;1.6136;0.1793;1.7928;7.7092;12.9084;26.3547;33.5260;28.5061;7.8885;8.6056;4.1235;1.4343;0.0000;0.0000;0.0000;0.0000;32.45;19.78;26.53;
8.5;NaCl;20;100;;175.0000;144.3937;;1.4660;0.7330;0.5498;3.4818;9.7124;15.3933;19.9746;26.7550;21.6239;21.8072;13.5608;8.0631;0.9163;0.7330;0.1833;0.0000;32.70;19.99;26.52;
9.9;NaCl;20;100;;152.0000;151.7347;;1.1174;0.7450;0.3725;0.9312;2.9798;8.0082;16.0164;25.7008;26.2595;32.7778;19.5550;14.8990;2.7936;0.1862;0.0000;0.0000;32.63;19.86;26.43;
11.3;NaCl;20;100;;142.0000;134.9631;;3.9561;0.9419;2.0722;4.8980;14.6940;21.4758;31.0835;27.6925;11.1147;10.1728;4.5212;1.3187;1.5071;0.0000;0.0000;0.0000;32.71;19.97;26.55;
12.7;NaCl;20;100;;195.0000;143.8237;;3.0441;0.7610;0.9513;4.9467;10.8447;17.3135;28.7290;25.8751;17.5038;18.4550;9.5129;5.3272;0.5708;0.5708;0.0000;0.0000;32.60;19.86;26.60;
14.1;NaCl;20;100;;146.0000;128.8305;;4.6573;1.1643;1.3584;6.2098;12.0315;22.3164;26.9737;25.6154;9.1206;10.2850;4.4633;3.4930;1.5524;0.1941;0.0000;0.0000;32.60;19.76;26.59;
15.5;NaCl;20;100;;179.0000;155.1350;;2.0183;1.2110;2.8257;8.6789;18.1651;25.0275;44.6055;28.8624;9.6881;9.0826;1.6147;3.4312;0.4037;0.2018;0.0000;0.0000;32.58;19.77;26.51;
16.9;NaCl;20;100;;134.0000;157.0156;;4.8748;1.2187;3.2498;9.5464;16.8586;28.0299;38.1857;28.4361;8.9371;10.9682;5.6872;0.6093;0.8125;0.2031;0.0000;0.0000;32.61;19.92;26.34;
18.4;NaCl;20;100;;154.0000;158.8586;;2.0339;1.0170;1.0170;8.3391;12.0001;26.2375;36.2037;35.7969;13.4238;13.6272;6.9153;2.2373;0.6102;0.2034;0.0000;0.0000;32.55;19.81;26.47;
19.8;NaCl;20;100;;128.0000;165.6226;;2.8743;1.0265;6.1593;13.5504;19.5043;25.6636;43.7308;38.3928;6.7752;5.9540;1.2319;1.4372;0.0000;0.0000;0.0000;0.0000;32.68;19.97;26.46;
21.2;NaCl;20;100;;136.0000;161.5301;;3.1418;1.8851;2.7229;4.3985;13.4048;24.5057;39.3767;30.3703;14.2426;16.1277;7.9591;3.1418;0.8378;0.0000;0.0000;0.0000;32.76;20.20;26.41;
22.6;NaCl;20;100;;160.0000;162.3376;;2.5295;0.8432;3.1619;9.0641;12.4367;19.1821;30.5649;31.6188;15.3878;19.1821;12.2260;5.0590;1.2648;0.4216;0.0000;0.0000;32.45;20.55;26.38;
24.0;NaCl;20;100;;148.0000;176.2450;;1.4810;1.9041;10.3669;16.5024;18.8296;34.4857;50.5649;28.9849;6.5586;4.2314;2.5388;0.2116;0.0000;0.2116;0.0000;0.0000;32.35;20.46;26.39;
25.4;NaCl;20;100;;148.0000;174.2107;;2.4609;1.5660;4.9218;14.7653;21.4767;32.4388;61.9693;26.1748;5.1455;2.6846;0.6711;0.6711;0.0000;0.0000;0.0000;0.0000;32.41;20.32;26.41;
26.8;NaCl;20;100;;152.0000;175.6690;;4.0178;0.8928;4.6874;14.2854;20.7584;31.9188;46.2042;28.1243;12.7229;8.0355;3.3481;1.3393;0.0000;0.0000;0.0000;0.0000;32.45;20.36;26.41;
28.2;NaCl;20;100;;152.0000;167.9195;;5.9855;3.9903;7.0939;11.0842;21.0600;29.9274;38.3514;28.8190;9.5324;6.6505;3.9903;1.5518;0.4434;0.0000;0.0000;0.0000;32.45;20.48;26.45;
29.6;NaCl;20;100;;134.0000;176.1677;;2.4730;2.2482;5.8453;16.6365;21.1329;30.5752;43.1650;27.2030;11.4657;9.4423;3.5971;2.6978;0.2248;0.0000;0.0000;0.0000;32.51;20.35;26.58;
31.1;NaCl;20;100;;132.0000;129.9892;;9.6916;3.3808;4.0570;8.5647;13.5232;20.2848;32.4556;20.0594;8.5647;6.3108;2.2539;1.1269;0.2254;0.0000;0.0000;0.0000;32.64;21.12;26.70;
32.5;NaCl;20;100;;165.0000;140.5184;;11.0963;3.3968;2.0381;11.3227;12.9079;19.4751;27.4010;23.0984;12.4550;11.0963;5.2085;1.5852;0.0000;0.0000;0.0000;0.0000;32.62;21.19;26.73;
33.9;NaCl;20;100;;148.0000;148.2189;;10.0196;4.7821;5.6929;12.2968;15.2571;22.5441;29.6033;27.7816;10.2473;6.3761;2.9603;1.3663;0.0000;0.0000;0.0000;0.0000;32.64;21.43;26.65;
35.3;NaCl;20;100;;154.0000;146.1916;;10.3163;4.5850;5.0435;9.1700;13.9843;19.9448;31.8659;27.2809;10.3163;8.7115;2.9803;1.8340;0.4585;0.2293;0.0000;0.0000;32.58;21.44;26.73;
36.7;NaCl;20;100;;181.0000;155.3129;;14.0309;5.9453;6.4209;9.2747;20.4519;20.9275;34.0072;26.6350;11.4150;4.0428;1.9025;0.7134;0.2378;0.0000;0.0000;0.0000;32.47;21.43;26.87;
38.1;NaCl;20;100;;156.0000;137.6734;;14.1001;4.0627;7.6475;11.9492;18.6408;21.2696;31.3070;17.4459;7.4085;2.3898;1.4339;0.4780;0.0000;0.0000;0.0000;0.0000;32.49;21.51;26.77;
39.5;NaCl;20;100;;140.0000;149.0154;;13.0516;5.6952;5.6952;11.1532;13.7635;21.8318;28.0016;28.4762;10.9159;6.8818;2.1357;1.1865;0.7119;0.0000;0.0000;0.0000;32.51;21.45;26.64;
40.9;NaCl;20;100;;185.0000;157.7933;;11.5029;6.9497;6.4704;14.6183;18.6923;24.2041;37.8638;24.6834;7.6686;3.3550;0.9586;1.4379;0.0000;0.0000;0.0000;0.0000;32.49;21.49;26.55;
42.3;NaCl;20;100;;163.0000;155.0494;;14.4694;6.3764;5.8859;11.7718;19.6196;27.4674;30.1651;22.8078;12.0170;2.9429;0.9810;0.9810;0.2452;0.0000;0.0000;0.0000;32.45;21.56;26.53;
43.8;NaCl;20;100;;148.0000;159.2451;;16.1068;6.9716;4.3272;12.2604;21.3956;29.0884;33.1752;24.7612;7.9332;3.3656;0.4808;0.0000;0.0000;0.0000;0.0000;0.0000;32.70;21.68;26.40;
45.2;NaCl;20;100;;169.0000;140.0514;;9.6560;6.8298;2.5906;3.2972;6.5943;14.6017;23.7866;23.7866;18.1344;16.0148;9.6560;4.4747;1.1776;0.0000;0.0000;0.0000;32.78;21.75;26.26;
46.6;NaCl;20;100;;177.0000;147.6438;;8.8984;5.3859;5.1517;8.8984;11.2401;23.1827;30.6761;23.6510;11.4743;10.7718;4.6834;3.5125;0.7025;0.0000;0.0000;0.0000;32.76;21.60;26.19;
48.0;NaCl;20;100;;171.0000;142.3284;;11.3929;6.6459;2.8482;10.6809;15.4279;21.3617;29.4317;22.0738;10.6809;9.4941;1.8988;0.9494;0.0000;0.0000;0.0000;0.0000;32.80;21.78;26.17;
49.4;NaCl;20;100;;187.0000;130.8079;;8.8906;4.2113;3.7434;5.3811;9.3585;11.9321;18.7170;21.9925;17.5472;16.6114;7.4868;4.6793;0.4679;0.2340;0.0000;0.0000;33.21;21.96;26.17;
50.8;NaCl;20;100;;179.0000;115.8909;;7.4601;5.1288;2.0981;1.3988;1.8650;4.4294;9.3251;15.1532;15.8526;24.2452;17.9508;8.6257;2.5644;0.2331;0.0000;0.0000;33.03;21.99;26.23;
52.2;NaCl;20;100;;140.0000;137.8971;;6.0391;7.4327;4.1809;8.3618;11.8459;23.4596;26.7114;21.1368;11.3814;10.6845;4.4132;2.0905;0.6968;0.0000;0.0000;0.0000;32.74;21.76;26.22;
53.6;NaCl;20;100;;165.0000;152.8059;;12.0346;7.4059;4.8601;13.1918;14.8118;29.1607;33.3265;23.6063;9.0259;4.8601;0.6943;0.4629;0.0000;0.0000;0.0000;0.0000;32.69;21.66;26.29;
55.0;NaCl;20;100;;167.0000;155.8839;;13.4156;5.7826;3.4695;12.4904;17.8103;27.0624;34.6954;26.3685;9.7147;4.6261;0.6939;0.4626;0.0000;0.0000;0.0000;0.0000;32.70;21.57;26.30;
56.4;NaCl;20;100;;148.0000;151.6068;;15.9350;8.5449;4.1570;10.1615;12.9328;27.7131;35.3342;23.7871;10.1615;2.7713;0.4619;0.2309;0.0000;0.0000;0.0000;0.0000;32.73;21.61;26.28;
57.9;NaCl;20;100;;156.0000;154.0750;;11.5454;5.5418;6.4654;10.6218;17.5490;24.9381;33.0199;28.4017;9.2363;6.0036;1.1545;0.2309;0.0000;0.0000;0.0000;0.0000;32.92;21.73;26.20;
59.3;NaCl;20;100;;144.0000;143.6984;;4.9040;4.4369;3.2693;4.2034;8.1733;15.8796;21.7176;28.4898;18.4483;22.6517;7.9398;3.0358;1.1676;0.0000;0.0000;0.0000;32.95;21.75;26.25;
