Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.4;Russ;20;50;200nmp;47.2000;43.6190;3.0033;2.6738;0.0000;0.3342;1.0027;0.3342;2.0053;7.3529;8.6898;8.0214;1.6711;3.0080;2.0053;3.6765;1.6711;0.3342;1.0027;40.09;28.45;23.46;52.15
1.4;Russ;20;50;200nmp;41.3000;43.3540;2.9986;0.6695;0.3348;0.0000;0.0000;1.0043;1.0043;5.3562;9.3734;10.7124;5.0215;2.6781;1.3391;2.3433;2.6781;0.6695;0.3348;40.03;28.42;23.45;52.20
2.4;Russ;20;50;200nmp;39.3000;43.3540;2.9986;0.6695;0.3348;0.0000;0.0000;1.0043;1.0043;5.3562;9.3734;10.7124;5.0215;2.6781;1.3391;2.3433;2.6781;0.6695;0.3348;40.03;28.42;23.45;52.20
3.4;Russ;20;50;200nmp;55.1000;44.6879;2.9986;1.0047;0.0000;0.0000;0.3349;0.3349;2.0094;4.3537;10.0470;11.3866;5.6933;2.6792;3.6839;1.3396;1.0047;1.0047;0.0000;40.17;28.43;23.45;52.17
4.4;Russ;20;50;200nmp;29.5000;40.6860;2.9986;1.0046;0.0000;0.0000;0.0000;0.0000;2.0093;6.6976;11.3859;9.0417;2.3441;1.6744;2.3441;3.0139;0.3349;0.3349;0.6698;40.11;28.43;23.47;52.19
5.4;Russ;20;50;200nmp;49.2000;49.6297;2.9821;2.3560;0.3366;0.0000;0.3366;0.3366;2.0194;6.7314;10.0971;12.1165;3.7023;3.3657;3.0291;2.6926;1.0097;0.3366;1.3463;40.11;28.43;23.47;52.19
6.4;Russ;20;50;200nmp;64.9000;41.0878;2.9936;1.0057;0.3352;0.0000;0.0000;1.0057;1.6762;7.3753;8.0458;9.7220;2.3467;2.0115;1.6762;1.3410;2.3467;1.0057;1.3410;40.14;28.51;23.46;52.18
7.4;Russ;20;50;200nmp;49.2000;45.7645;2.9936;0.6707;0.0000;0.0000;1.0061;0.3354;4.0243;6.3718;11.0668;10.0607;4.6950;1.0061;3.0182;0.6707;2.0121;0.3354;0.6707;40.07;28.49;23.46;52.21
8.5;Russ;20;50;200nmp;64.9000;50.7752;2.9936;3.6869;0.0000;0.3352;0.0000;0.6704;2.3462;6.7035;10.7257;13.4071;5.6980;1.0055;3.0166;2.0111;0.6704;0.0000;0.6704;40.07;28.49;23.46;52.21
9.5;Russ;20;50;200nmp;55.1000;50.7752;2.9936;0.3354;0.0000;0.3354;0.0000;0.0000;3.3541;8.7208;12.7457;13.0812;6.0375;1.3417;1.6771;1.6771;0.6708;0.3354;0.6708;40.25;28.49;23.46;52.24
