Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
22.6;NaCl;20;50;;43.3000;36.9806;;2.4758;1.2379;0.9903;1.2379;2.4758;2.9710;3.7138;6.9323;4.4565;6.6848;2.2283;0.7428;0.9903;0.0000;0.0000;0.0000;33.06;20.92;26.06;
24.0;NaCl;20;50;;35.4000;38.5034;;2.4621;1.2311;1.4773;0.9848;1.9697;3.4470;4.4318;7.6325;6.1553;4.4318;2.9545;0.9848;0.4924;0.0000;0.0000;0.0000;32.81;20.77;26.14;
25.4;NaCl;20;50;;21.6000;42.8865;;5.1674;1.4764;2.7067;3.6910;2.7067;7.1360;7.6281;8.3663;3.4450;0.4921;0.2461;0.0000;0.0000;0.0000;0.0000;0.0000;32.80;20.79;26.10;
26.8;NaCl;20;50;;51.2000;43.9268;;5.3603;2.6802;2.1929;3.4111;4.1421;4.8730;9.2587;7.5532;3.4111;1.2183;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;32.75;20.28;26.07;
28.2;NaCl;20;50;;41.3000;44.4440;;3.1361;3.3774;2.6537;3.3774;4.5836;6.2723;8.4434;7.7197;4.1011;0.7237;0.0000;0.2412;0.0000;0.0000;0.0000;0.0000;32.72;20.25;26.12;
29.6;NaCl;20;50;;37.4000;41.6702;;4.1113;1.6929;1.9347;4.3532;2.9021;5.5624;7.9808;7.9808;3.6277;0.9674;0.7255;0.0000;0.0000;0.0000;0.0000;0.0000;32.79;20.24;26.13;
31.0;NaCl;20;50;;37.4000;41.0003;;3.1498;2.1807;1.4538;3.6344;4.8459;6.7842;6.5420;5.8151;2.9075;2.4229;1.2115;0.2423;0.0000;0.0000;0.0000;0.0000;32.79;20.32;26.18;
32.4;NaCl;20;50;;45.3000;44.4215;;4.1249;1.9411;1.9411;3.6396;4.1249;7.0366;8.2499;9.4631;2.9117;0.7279;0.2426;0.0000;0.0000;0.2426;0.0000;0.0000;33.02;20.60;26.29;
33.8;NaCl;20;50;;41.3000;39.6854;;2.8965;1.6896;1.6896;3.3793;2.8965;6.2758;4.5862;7.4827;5.3103;2.4138;0.9655;0.0000;0.2414;0.0000;0.0000;0.0000;32.88;20.53;26.37;
35.3;NaCl;20;50;;37.4000;50.1349;;3.8726;3.3885;1.4522;4.5987;5.8088;8.4712;6.0509;9.1973;3.3885;2.4203;1.2102;0.4841;0.0000;0.0000;0.0000;0.0000;32.93;20.53;26.42;
36.7;NaCl;20;50;;35.4000;48.0011;;3.3727;1.4454;2.8909;2.4090;5.0590;4.3363;9.6362;9.6362;5.5408;2.4090;0.9636;0.2409;0.2409;0.0000;0.0000;0.0000;32.88;20.51;26.49;
38.1;NaCl;20;50;;35.4000;42.8027;;3.1036;3.3424;2.6261;2.8649;4.0586;7.1622;6.6847;6.9235;5.2523;0.4775;0.4775;0.0000;0.0000;0.0000;0.0000;0.0000;32.76;20.42;26.53;
39.5;NaCl;20;50;;53.1000;45.3411;;5.2722;2.6361;2.8757;3.8343;5.9911;5.2722;8.6272;7.6686;2.3964;0.4793;0.2396;0.2396;0.0000;0.0000;0.0000;0.0000;32.81;20.47;26.58;
40.9;NaCl;20;50;;45.3000;37.0639;;2.6252;1.9092;1.6706;2.6252;2.6252;4.0571;6.4436;9.3075;3.1025;1.9092;0.7160;0.2387;0.0000;0.0000;0.0000;0.0000;32.82;20.54;26.61;
42.3;NaCl;20;50;;57.1000;46.4874;;3.1121;2.3939;3.1121;3.8303;4.7879;5.0272;9.8151;8.1394;4.0697;2.3939;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;32.98;20.53;26.65;
43.7;NaCl;20;50;;33.4000;40.7277;;2.8367;1.4184;1.1820;2.3639;2.1275;5.2007;5.2007;7.3282;5.6734;4.4915;2.1275;0.4728;0.4728;0.0000;0.0000;0.0000;32.99;20.56;26.59;
45.1;NaCl;20;50;;37.4000;44.4405;;3.5795;1.6704;2.6250;3.3408;5.7272;6.9203;6.6817;7.1590;4.0567;2.1477;0.7159;0.0000;0.0000;0.0000;0.0000;0.0000;32.81;20.51;26.45;
46.5;NaCl;20;50;;49.2000;44.6025;;5.7477;2.6344;2.1554;3.1133;6.4661;6.4661;8.1426;7.1846;2.1554;0.2395;0.2395;0.2395;0.0000;0.0000;0.0000;0.0000;32.73;20.37;26.37;
48.0;NaCl;20;50;;39.3000;44.0548;;5.6484;2.1181;2.8242;3.7656;6.1191;7.2958;7.2958;5.8837;2.3535;0.9414;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;32.70;20.36;26.24;
49.4;NaCl;20;50;;45.3000;39.4819;;3.5215;2.5824;2.5824;1.8781;3.0520;6.8083;6.8083;7.5126;3.5215;0.7043;0.7043;0.0000;0.0000;0.0000;0.0000;0.0000;32.71;20.41;26.19;
50.8;NaCl;20;50;;45.3000;43.1856;;3.5168;0.7034;1.6412;3.5168;4.4546;7.9713;8.2058;8.6747;4.2201;0.2345;0.2345;0.0000;0.0000;0.0000;0.0000;0.0000;32.74;20.38;26.22;
52.2;NaCl;20;50;;49.2000;45.4267;;4.7025;1.6459;0.7054;3.5269;3.5269;5.6430;6.8187;9.4051;4.2323;3.2918;1.1756;0.9405;0.0000;0.0000;0.0000;0.0000;32.84;20.54;26.13;
53.6;NaCl;20;50;;43.3000;40.8424;;3.5343;0.9425;0.9425;2.5918;3.7699;5.8905;10.3673;5.8905;3.7699;2.5918;0.7069;0.0000;0.0000;0.0000;0.0000;0.0000;32.83;20.48;26.04;
55.0;NaCl;20;50;;23.6000;44.7593;;4.0004;1.1766;2.1178;1.8825;5.1769;6.1182;9.6479;7.0595;4.7063;2.1178;0.4706;0.4706;0.0000;0.0000;0.0000;0.0000;33.03;20.58;26.06;
56.4;NaCl;20;50;;43.3000;40.6064;;2.0845;3.0109;1.3896;2.5477;4.6321;5.0954;7.4114;7.1798;3.4741;2.7793;0.4632;0.6948;0.0000;0.0000;0.0000;0.0000;32.91;20.54;26.11;
57.8;NaCl;20;50;;55.1000;42.0557;;4.1999;2.0999;2.5666;3.7332;6.2998;6.2998;6.9998;6.2998;2.5666;0.9333;0.2333;0.0000;0.0000;0.0000;0.0000;0.0000;32.90;20.47;26.02;
59.2;NaCl;20;50;;41.3000;47.4558;;4.2246;2.1123;2.8164;3.7552;4.9287;6.8063;8.9185;7.2757;4.4593;1.8776;0.4694;0.0000;0.0000;0.0000;0.0000;0.0000;33.00;20.43;25.97;
