Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.4;Russ;20;50;200nmp;9.8300;6.9084;2.7503;0.0000;0.0000;0.3652;0.0000;0.0000;0.7304;2.1913;2.5565;0.7304;0.3652;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;38.78;27.42;23.37;51.26
1.5;Russ;20;50;200nmp;19.7000;9.0900;2.7503;0.3652;0.0000;0.3652;0.3652;0.0000;0.7303;2.5561;1.8258;1.0955;0.7303;0.0000;0.3652;0.3652;0.0000;0.0000;0.3652;38.82;27.41;23.38;51.27
2.5;Russ;20;50;200nmp;13.8000;9.0900;2.7503;0.3652;0.0000;0.3652;0.3652;0.0000;0.7303;2.5561;1.8258;1.0955;0.7303;0.0000;0.3652;0.3652;0.0000;0.0000;0.3652;38.72;27.45;23.38;51.25
3.5;Russ;20;50;200nmp;5.9000;6.9084;2.7503;0.0000;0.0000;0.3651;0.3651;0.0000;0.3651;1.8254;1.0953;1.8254;0.3651;0.0000;0.3651;0.0000;0.0000;0.3651;0.0000;38.72;27.45;23.38;51.25
4.5;Russ;20;50;200nmp;9.8300;9.4536;2.7503;0.3644;0.0000;0.3644;0.0000;0.3644;0.3644;1.0932;2.1864;2.1864;0.3644;0.3644;1.0932;0.3644;0.3644;0.0000;0.0000;38.76;27.43;23.38;51.28
5.5;Russ;20;50;200nmp;3.9300;5.8176;2.7503;0.0000;0.0000;0.3651;0.0000;0.0000;1.0953;1.0953;1.8255;0.3651;0.7302;0.0000;0.0000;0.0000;0.0000;0.0000;0.3651;38.76;27.48;23.38;51.26
6.5;Russ;20;50;200nmp;11.8000;10.5444;2.7503;0.3651;0.0000;0.0000;0.3651;0.0000;1.0954;2.1908;2.9210;2.5559;0.3651;0.0000;0.7303;0.0000;0.0000;0.0000;0.0000;38.76;27.48;23.38;51.26
7.5;Russ;20;50;200nmp;3.9300;5.8176;2.7503;0.3651;0.0000;0.0000;0.0000;0.0000;0.7302;1.4604;1.4604;0.7302;0.0000;0.0000;0.0000;1.0953;0.0000;0.0000;0.0000;38.80;27.50;23.39;51.26
8.6;Russ;20;50;200nmp;1.9700;5.0904;2.7503;0.0000;0.0000;0.0000;0.0000;0.0000;0.7303;1.0955;1.8258;1.0955;0.0000;0.0000;0.0000;0.3652;0.0000;0.0000;0.0000;38.78;27.51;23.38;51.25
9.6;Russ;20;50;200nmp;9.8300;6.5448;2.7503;0.0000;0.0000;0.3651;0.3651;0.0000;0.7301;2.9205;1.0952;0.3651;0.0000;0.0000;0.3651;0.3651;0.0000;0.0000;0.0000;38.78;27.51;23.38;51.25
