Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;Russ;20;100;200nmp;47.2000;48.1014;2.9937;0.6706;1.0059;0.0000;1.3412;0.6706;4.0236;8.3824;13.7472;7.0412;2.6824;2.3471;3.6883;1.3412;1.0059;0.0000;0.3353;37.37;25.56;23.38;51.39
1.0;Russ;20;100;200nmp;43.3000;51.4418;2.9937;1.0068;0.0000;0.3356;1.3424;0.0000;3.6916;9.0612;15.1019;9.0612;1.3424;2.3492;2.3492;3.6916;1.6780;0.3356;0.3356;37.53;25.57;23.37;51.39
2.0;Russ;20;100;200nmp;68.9000;49.0475;2.9971;1.0050;0.3350;0.6700;0.6700;1.6749;5.0248;10.0496;11.7245;7.7047;1.3399;2.6799;3.3499;2.0099;0.6700;0.0000;0.3350;37.46;25.60;23.37;51.37
3.0;Russ;20;100;200nmp;35.4000;42.3744;2.9971;2.0094;0.0000;0.6698;1.0047;0.6698;5.3584;9.0423;7.7027;6.6980;1.6745;1.3396;4.0188;1.3396;0.3349;0.6698;0.0000;37.46;25.60;23.37;51.37
4.1;Russ;20;100;200nmp;74.8000;41.3734;2.9971;1.3399;0.0000;0.3350;0.3350;1.0049;2.6798;9.3794;10.3843;7.3695;1.3399;1.6749;2.0099;1.6749;1.3399;0.3350;0.3350;37.45;25.63;23.37;51.37
5.1;Russ;20;100;200nmp;72.8000;41.3734;2.9971;1.3399;0.0000;0.3350;0.3350;1.0049;2.6798;9.3794;10.3843;7.3695;1.3399;1.6749;2.0099;1.6749;1.3399;0.3350;0.3350;37.55;25.67;23.37;51.37
6.1;Russ;20;100;200nmp;66.9000;37.7610;2.9925;0.3356;0.3356;0.0000;0.6712;1.6779;3.6914;9.7320;7.3829;6.7117;0.3356;1.6779;3.3559;1.3423;0.3356;0.3356;0.0000;37.55;25.67;23.37;51.37
7.1;Russ;20;100;200nmp;57.1000;40.7759;2.9920;0.3358;0.3358;1.0073;0.6715;0.6715;3.0218;7.3866;10.0726;8.0581;1.6788;1.0073;2.6860;3.0218;0.3358;0.3358;0.3358;37.68;25.72;23.38;51.37
8.1;Russ;20;100;200nmp;57.1000;41.5644;3.0074;1.3356;0.3339;0.3339;0.6678;0.6678;4.0069;9.3493;10.6849;8.3476;1.0017;1.0017;2.0034;1.3356;0.6678;0.0000;0.0000;37.65;25.72;23.37;51.35
9.1;Russ;20;100;200nmp;43.3000;44.5308;2.9867;0.6725;0.3363;0.0000;0.6725;0.3363;6.3892;6.3892;13.1147;7.0618;2.3539;2.0176;3.3627;2.0176;0.0000;0.0000;0.0000;37.63;25.74;23.37;51.34
10.1;Russ;20;100;200nmp;61.0000;38.1692;2.9867;1.0085;0.0000;0.0000;0.3362;0.6723;4.0340;7.0595;7.7318;5.7148;2.0170;2.3532;5.0425;1.6808;0.3362;0.3362;0.0000;37.63;25.74;23.37;51.34
11.2;Russ;20;100;200nmp;63.0000;39.7438;2.9942;0.0000;0.3353;0.3353;0.6707;0.3353;6.3712;7.7125;12.0717;5.0299;1.0060;2.3473;1.6766;0.6707;1.0060;0.0000;0.3353;37.63;25.76;23.36;51.32
12.2;Russ;20;100;200nmp;59.0000;45.7034;2.9976;0.3351;0.3351;0.0000;0.6703;2.0109;6.7029;8.0435;8.7138;7.3732;3.0163;2.6812;4.0217;1.0054;0.6703;0.3351;0.0000;37.65;25.77;23.37;51.33
13.2;Russ;20;100;200nmp;51.2000;33.3601;2.9976;1.3410;0.0000;0.3353;0.3353;0.0000;3.0173;6.0346;8.7166;6.0346;1.0058;1.3410;3.6878;0.6705;1.0058;0.0000;0.0000;37.65;25.77;23.37;51.33
14.2;Russ;20;100;200nmp;41.3000;41.0415;2.9970;0.0000;0.3349;0.6697;1.0046;1.3395;5.3579;8.0369;10.7159;7.3672;2.0092;1.0046;1.3395;1.6744;0.3349;0.0000;0.0000;37.60;25.80;23.36;51.32
15.2;Russ;20;100;200nmp;76.8000;41.7089;2.9970;2.0107;0.0000;1.0054;0.0000;0.6702;4.6917;7.3727;11.0590;8.7132;1.0054;1.0054;3.0161;1.0054;0.0000;0.3351;0.0000;37.56;25.83;23.37;51.32
16.2;Russ;20;100;200nmp;64.9000;47.4713;3.0123;0.6669;0.3334;0.0000;1.3338;1.6672;4.3347;9.3363;10.0032;8.3360;2.0006;3.3344;4.0013;1.6672;0.6669;0.0000;0.0000;37.56;25.83;23.37;51.32
17.2;Russ;20;100;200nmp;53.1000;34.8565;3.0123;0.9996;0.0000;0.3332;0.6664;1.3328;2.9989;9.6631;7.3306;3.9985;0.9996;1.3328;1.9993;1.9993;0.6664;0.3332;0.3332;37.63;25.86;23.37;51.32
18.2;Russ;20;100;200nmp;70.8000;39.4101;3.0195;0.9980;0.3327;0.3327;0.3327;1.6634;3.9922;9.6478;7.6517;8.3170;1.6634;0.6654;1.9961;1.6634;0.0000;0.3327;0.0000;37.72;25.87;23.37;51.30
