Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
10.2;Russ;20;200;200nmp;70.8000;101.8692;2.7977;4.6660;0.0000;0.0000;1.4357;0.0000;0.7178;8.9730;24.4066;28.3548;4.3071;7.5373;8.2552;7.1784;4.6660;1.0768;0.7178;40.13;28.69;23.50;51.46
11.2;Russ;20;200;200nmp;106.0000;103.6563;2.7977;6.8199;0.0000;0.0000;0.3589;0.3589;2.1537;12.5630;21.8956;20.4598;11.1273;8.6147;9.6915;5.0252;3.2305;1.0768;0.7179;40.08;28.67;23.49;51.42
12.2;Russ;20;200;200nmp;114.0000;100.0820;2.7977;4.3082;0.0000;0.3590;0.3590;0.0000;2.1541;10.4114;24.7719;29.4391;12.2065;4.6672;3.2311;3.5901;2.8721;0.7180;1.4361;39.95;28.64;23.50;51.40
13.3;Russ;20;200;200nmp;94.5000;107.5881;2.7977;3.9487;0.0000;0.3590;0.0000;1.4359;1.4359;12.2051;27.6411;25.4872;11.4872;12.9231;4.6667;4.3077;1.4359;0.3590;0.3590;39.95;28.64;23.50;51.40
14.3;Russ;20;200;200nmp;110.0000;112.9497;2.7977;4.3055;0.0000;0.3588;0.3588;0.3588;3.9467;16.1456;31.5736;22.2450;10.0461;9.3286;8.2522;4.3055;0.7176;0.3588;1.0764;39.98;28.63;23.50;51.40
15.3;Russ;20;200;200nmp;104.0000;118.2678;2.8072;5.3634;0.3576;0.3576;0.0000;0.7151;0.7151;10.3693;30.3929;25.7445;7.5088;5.3634;14.3025;9.2966;3.9332;2.1454;2.1454;40.01;28.63;23.50;51.41
16.3;Russ;20;200;200nmp;108.0000;118.6240;2.8072;4.2912;0.0000;0.0000;0.3576;0.0000;2.8608;17.8801;27.5353;27.8929;11.4432;7.1520;7.8672;6.0792;2.1456;2.1456;1.4304;40.01;28.63;23.50;51.41
17.3;Russ;20;200;200nmp;92.5000;110.4307;2.8072;0.3577;0.0000;0.0000;0.3577;0.7154;3.2193;13.5926;32.5508;29.6892;16.4542;3.5770;5.0078;3.2193;1.7885;0.0000;0.3577;39.87;28.63;23.50;51.42
18.3;Russ;20;200;200nmp;80.7000;111.9774;2.8131;3.9281;0.3571;0.0000;0.3571;1.0713;3.5710;16.4265;23.9256;32.4960;9.6417;8.5704;6.0707;3.9281;1.4284;0.3571;0.3571;39.88;28.61;23.50;51.43
19.3;Russ;20;200;200nmp;98.4000;109.0447;2.8154;3.2087;0.3565;0.0000;0.0000;1.4261;6.4175;12.8349;24.2437;28.8786;11.7653;8.5566;7.1305;1.4261;1.0696;0.7131;1.4261;39.88;28.61;23.50;51.43
20.3;Russ;20;200;200nmp;82.7000;33.3883;2.8154;1.7830;0.0000;0.0000;0.0000;0.0000;1.4264;4.2791;9.9846;7.4885;1.4264;1.0698;2.8528;2.4962;0.0000;0.3566;0.3566;39.90;28.61;23.50;51.43
21.4;Russ;20;200;200nmp;90.5000;105.8479;2.8154;1.4265;0.0000;0.7132;0.7132;0.7132;3.9229;17.8312;24.6071;32.8095;8.9156;3.2096;5.3494;4.6361;0.7132;0.7132;0.0000;39.68;28.62;23.50;51.43
22.4;Russ;20;200;200nmp;142.0000;65.7110;2.8154;3.9218;0.0000;0.3565;0.7131;0.3565;1.7826;11.4088;14.2610;20.3219;6.4175;3.2087;1.0696;1.0696;0.3565;0.7131;0.0000;39.68;28.62;23.50;51.43
23.4;Russ;20;200;200nmp;116.0000;115.0830;2.8154;4.9932;0.0000;0.0000;0.7133;1.0700;2.4966;14.9795;37.4488;28.1758;11.0563;3.5666;6.0631;2.1399;1.4266;1.0700;0.3567;39.74;28.60;23.50;51.42
24.4;Russ;20;200;200nmp;90.5000;110.4655;2.8154;1.7823;0.0000;0.3565;0.0000;0.0000;3.5646;9.6243;34.5763;34.2198;7.8420;6.0598;8.1985;2.1387;1.4258;1.0694;0.0000;39.78;28.56;23.51;51.43
25.4;Russ;20;200;200nmp;106.0000;110.4655;2.8154;1.7823;0.0000;0.3565;0.0000;0.0000;3.5646;9.6243;34.5763;34.2198;7.8420;6.0598;8.1985;2.1387;1.4258;1.0694;0.0000;39.78;28.56;23.51;51.43
26.4;Russ;20;200;200nmp;110.0000;113.2876;2.8247;1.0664;0.3555;0.3555;0.3555;0.3555;2.4883;15.9959;30.2145;29.5036;9.2421;3.9101;11.3749;5.3320;1.4219;0.7109;1.0664;39.84;28.55;23.50;51.43
27.4;Russ;20;200;200nmp;116.0000;99.4807;2.8247;1.0673;0.0000;0.0000;1.4230;1.4230;3.9134;15.6535;24.9033;19.5669;8.5383;7.1152;8.1825;3.9134;1.7788;1.0673;1.4230;39.90;28.60;23.50;51.41
28.4;Russ;20;200;200nmp;80.7000;113.8409;2.8197;3.9160;0.3560;1.0680;0.0000;0.3560;5.6961;18.8682;26.3443;22.7843;11.3921;7.8321;7.8321;3.5600;2.1360;1.0680;1.0680;39.90;28.60;23.50;51.41
29.4;Russ;20;200;200nmp;82.7000;101.0434;2.8206;1.7795;0.7118;0.3559;2.8472;2.4913;10.6771;13.5244;20.2866;20.2866;10.6771;4.9827;8.1858;3.2031;1.4236;0.0000;0.0000;39.89;28.66;23.50;51.41
30.5;Russ;20;200;200nmp;132.0000;111.6676;2.8298;4.2574;0.3548;1.0644;0.7096;1.4191;6.0314;13.1271;23.7707;26.2542;8.8697;6.3862;8.1601;6.0314;4.2574;1.0644;0.3548;39.93;28.70;23.51;51.39
