Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
46.5;NaCl;20;200;;181.0000;123.9914;;1.8511;0.0000;0.0000;0.2314;0.0000;0.0000;0.4628;2.5453;8.3301;38.4108;33.3202;28.4610;9.4870;0.9256;0.4628;0.0000;38.15;23.86;25.93;
47.9;NaCl;20;200;;163.0000;134.1319;;0.6941;0.0000;0.0000;0.0000;0.0000;0.0000;0.2314;3.0079;13.8825;47.6633;36.5573;23.6003;7.6354;1.3883;0.0000;0.0000;38.19;23.86;25.97;
49.3;NaCl;20;200;;173.0000;142.4287;;2.3142;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;3.4713;10.8767;45.8212;36.3329;33.5559;8.5625;1.1571;0.9257;0.0000;38.20;23.84;25.98;
50.7;NaCl;20;200;;195.0000;131.1359;;0.4627;0.0000;0.0000;0.0000;0.0000;0.0000;0.2313;1.3880;10.6410;37.2435;38.6314;30.9977;10.1783;1.1566;0.4627;0.2313;38.22;23.82;25.98;
52.1;NaCl;20;200;;162.0000;136.6671;;1.3878;0.0000;0.2313;0.0000;0.0000;0.2313;0.6939;4.3948;13.6471;43.9482;31.4576;30.5324;9.4835;0.9252;0.2313;0.0000;38.25;23.84;26.02;
53.5;NaCl;20;200;;173.0000;126.5265;;1.1561;0.0000;0.0000;0.0000;0.0000;0.0000;0.4625;1.8498;13.1799;44.8580;32.3718;23.5851;8.5554;0.6937;0.2312;0.0000;38.25;23.85;25.99;
54.9;NaCl;20;200;;175.0000;150.9560;;1.3876;0.0000;0.0000;0.0000;0.0000;0.0000;0.6938;5.7818;21.7395;54.3488;35.6158;23.5897;7.4007;0.4625;0.4625;0.0000;38.24;23.89;26.11;
56.4;NaCl;20;200;;183.0000;144.0420;;1.3879;0.0000;0.0000;0.0000;0.0000;0.0000;0.4626;4.3950;16.8861;52.2774;34.6974;26.1387;6.9395;1.3879;0.0000;0.0000;38.26;23.93;26.13;
57.8;NaCl;20;200;;195.0000;152.3388;;1.3880;0.0000;0.0000;0.0000;0.0000;0.0000;0.2313;1.6194;12.9548;50.4312;39.3271;33.7750;10.8728;2.0820;0.2313;0.0000;38.27;23.96;26.06;
59.2;NaCl;20;200;;183.0000;149.1123;;1.3888;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4.6293;12.4991;44.4412;39.3490;34.4882;10.1844;2.0832;0.6944;0.0000;38.28;23.97;26.09;
