Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;400;;29.5000;;;;;;;;;;;;;;;;;;;31.77;20.65;26.62;
1.4;NaCl;20;400;;27.5000;;;;;;;;;;;;;;;;;;;32.07;20.86;26.54;
2.8;NaCl;20;400;;43.3000;;;;;;;;;;;;;;;;;;;31.88;20.57;26.55;
4.3;NaCl;20;400;;37.4000;;;;;;;;;;;;;;;;;;;31.81;20.44;26.53;
5.7;NaCl;20;400;;23.6000;;;;;;;;;;;;;;;;;;;31.76;20.52;26.49;
7.1;NaCl;20;400;;39.3000;46.3639;;0.0000;0.0000;1.0206;3.4702;8.1652;17.7593;12.6560;2.2454;0.6124;0.4083;0.0000;0.2041;0.0000;0.0000;0.0000;0.0000;31.77;20.53;26.43;
8.5;NaCl;20;400;;35.4000;39.6533;;0.0000;0.0000;0.6119;2.0396;7.1386;11.8296;9.9940;3.6713;1.8356;1.4277;0.8158;0.4079;0.0000;0.0000;0.0000;0.0000;31.93;20.63;26.43;
9.9;NaCl;20;400;;35.4000;40.0579;;0.0000;0.2042;0.0000;2.2457;2.6541;8.5747;10.6162;8.1663;1.6333;2.6541;2.4499;1.0208;0.0000;0.0000;0.0000;0.0000;31.89;20.52;26.39;
11.3;NaCl;20;400;;43.3000;38.0226;;0.0000;0.2041;0.2041;1.6331;5.9199;12.8605;10.2067;3.4703;0.4083;1.8372;0.6124;0.6124;0.0000;0.2041;0.0000;0.0000;31.78;20.52;26.31;
12.7;NaCl;20;400;;37.4000;40.9562;;0.0000;0.2044;0.0000;2.0443;6.9507;15.1281;12.2660;3.0665;1.0222;0.2044;0.2044;0.0000;0.0000;0.0000;0.0000;0.0000;31.77;20.45;26.29;
14.1;NaCl;20;400;;37.4000;39.3261;;0.0000;0.0000;0.6139;1.6372;3.4789;13.7111;11.8693;5.5254;1.2279;1.0232;0.4093;0.0000;0.0000;0.0000;0.0000;0.0000;32.01;20.59;26.37;
15.5;NaCl;20;400;;33.4000;40.7524;;0.0000;0.0000;0.2046;0.8182;1.6364;5.3185;8.5914;9.4096;4.5002;4.9093;4.2957;1.0228;0.2046;0.0000;0.0000;0.0000;32.15;20.74;26.38;
16.9;NaCl;20;400;;35.4000;40.1411;;0.0000;0.0000;0.0000;0.4093;2.2511;10.0278;13.3021;6.1394;1.4325;3.4790;2.0465;1.0232;0.2046;0.0000;0.0000;0.0000;32.08;20.64;26.38;
18.3;NaCl;20;400;;29.5000;42.3825;;0.0000;0.0000;0.0000;1.8407;3.0679;10.8399;11.2489;8.9991;2.2498;2.6588;0.8181;0.4091;0.4091;0.0000;0.0000;0.0000;32.13;20.76;26.41;
19.7;NaCl;20;400;;47.2000;44.2164;;0.0000;0.0000;0.2047;0.8188;3.0704;11.2581;11.2581;4.5032;4.0938;4.0938;3.6845;1.2282;0.2047;0.0000;0.0000;0.0000;32.13;20.74;26.36;
21.2;NaCl;20;400;;39.3000;39.9374;;0.0000;0.0000;0.0000;0.8179;1.4314;5.5211;8.7929;8.5884;4.7032;5.1122;2.4538;1.8404;0.8179;0.0000;0.0000;0.0000;32.22;20.85;26.46;
22.6;NaCl;20;400;;25.6000;41.7712;;0.0000;0.0000;0.2046;1.4323;4.5014;10.8443;10.6397;6.1383;2.6599;3.6830;0.8184;0.6138;0.2046;0.2046;0.0000;0.0000;32.14;20.77;26.44;
24.0;NaCl;20;400;;39.3000;40.9527;;0.0000;0.2044;0.0000;1.0222;6.5420;10.4263;8.9953;5.1110;3.0666;2.6577;2.2488;0.8178;0.0000;0.0000;0.0000;0.0000;32.25;20.71;26.47;
25.4;NaCl;20;400;;37.4000;46.9587;;0.0000;0.2041;0.2041;2.0410;5.1025;10.4090;12.8582;8.3680;3.0615;2.6533;1.6328;0.6123;0.0000;0.0000;0.0000;0.0000;32.21;20.74;26.46;
26.8;NaCl;20;400;;29.5000;42.0799;;0.0000;0.0000;0.0000;1.0205;2.6533;12.8585;12.4503;3.6739;3.4698;3.0615;1.2246;1.2246;0.6123;0.0000;0.0000;0.0000;32.24;20.83;26.42;
28.2;NaCl;20;400;;47.2000;35.9814;;0.0000;0.0000;0.0000;0.4083;1.8374;3.8790;10.0036;7.5538;3.2665;4.8997;2.0416;1.4291;0.6125;0.2042;0.0000;0.0000;32.22;20.84;26.33;
29.6;NaCl;20;400;;41.3000;43.2996;;0.0000;0.0000;0.4081;0.6122;6.3257;11.8352;9.5906;6.5298;3.4689;2.2446;1.2243;0.6122;0.4081;0.2041;0.0000;0.0000;32.34;20.77;26.22;
31.0;NaCl;20;400;;47.2000;41.4447;;0.0000;0.0000;0.0000;0.2048;0.6143;5.5286;10.0334;8.6001;6.3477;6.3477;2.0476;1.8429;0.0000;0.0000;0.0000;0.0000;32.50;20.96;26.20;
32.4;NaCl;20;400;;33.4000;42.4655;;0.0000;0.0000;0.0000;0.0000;0.4099;3.4839;6.9678;11.4764;5.9431;7.1727;3.6888;2.8691;0.6148;0.0000;0.0000;0.0000;32.53;20.93;26.19;
33.8;NaCl;20;400;;39.3000;44.0988;;0.0000;0.0000;0.0000;0.2048;3.2768;7.7824;9.6256;6.5536;5.7344;5.7344;3.4816;1.6384;0.2048;0.0000;0.0000;0.0000;32.65;20.97;26.23;
35.2;NaCl;20;400;;27.5000;44.7113;;0.0000;0.0000;0.0000;0.2050;1.2301;5.1255;8.4058;8.8158;5.5355;9.2258;4.3054;1.2301;0.8201;0.0000;0.0000;0.0000;32.63;20.87;26.19;
36.6;NaCl;20;400;;37.4000;41.2405;;0.0000;0.0000;0.0000;1.2291;0.6146;5.7360;10.0379;9.2185;6.3505;5.5311;1.8437;0.4097;0.2049;0.2049;0.0000;0.0000;32.56;20.95;26.16;
38.0;NaCl;20;400;;45.3000;42.4655;;0.0000;0.0000;0.2050;0.8198;3.6892;14.3470;11.0677;5.5338;2.8694;2.6644;0.6149;0.4099;0.2050;0.2050;0.0000;0.0000;32.31;20.60;26.11;
39.5;NaCl;20;400;;51.2000;41.4447;;0.0000;0.0000;0.4100;1.4349;4.5097;10.2494;11.0693;7.5845;2.0499;3.0748;0.6150;0.6150;0.0000;0.0000;0.0000;0.0000;32.34;20.69;26.07;
40.9;NaCl;20;400;;21.6000;37.5656;;0.0000;0.0000;0.2050;0.6151;3.6905;7.7910;9.0212;7.1759;2.2553;4.1005;0.6151;2.0503;0.2050;0.0000;0.0000;0.0000;32.39;20.78;26.08;
42.3;NaCl;20;400;;47.2000;40.0156;;0.0000;0.0000;0.0000;1.0243;1.2292;7.5802;7.9899;6.5558;4.9169;5.7363;3.0730;1.6390;0.4097;0.0000;0.0000;0.0000;32.30;20.78;26.11;
43.7;NaCl;20;400;;33.4000;40.6281;;0.0000;0.0000;0.2050;3.0744;6.3538;10.4530;10.8629;5.9439;1.4347;1.6397;0.6149;0.0000;0.2050;0.0000;0.0000;0.0000;32.38;20.79;26.08;
45.1;NaCl;20;400;;45.3000;39.8114;;0.2049;0.0000;0.2049;0.2049;1.4345;5.5331;9.6317;9.6317;3.2789;5.9430;2.4592;1.2296;0.2049;0.0000;0.0000;0.0000;32.60;21.00;26.11;
46.5;NaCl;20;400;;33.4000;44.3030;;0.0000;0.0000;0.0000;0.2049;0.2049;4.0988;7.3778;7.5828;4.3037;11.0667;5.5334;2.2543;1.4346;0.4099;0.0000;0.0000;32.64;20.99;26.22;
48.0;NaCl;20;400;;35.4000;44.7113;;0.0000;0.0000;0.0000;0.6148;3.6887;9.4266;6.9675;8.1970;4.9182;6.9675;2.8690;0.6148;0.6148;0.0000;0.0000;0.0000;32.49;20.63;26.38;
49.4;NaCl;20;400;;31.5000;34.7074;;0.0000;0.0000;0.0000;2.2543;10.0420;9.2223;8.1976;2.8692;0.4099;1.2296;0.2049;0.4099;0.0000;0.0000;0.0000;0.0000;32.29;20.71;26.32;
50.8;NaCl;20;400;;37.4000;41.8530;;0.0000;0.0000;0.4099;2.0495;6.5585;11.4773;11.8872;7.1733;0.8198;0.8198;0.6149;0.2050;0.0000;0.0000;0.0000;0.0000;32.29;20.77;26.32;
52.2;NaCl;20;400;;45.3000;34.2991;;0.0000;0.0000;0.4100;1.4350;4.5099;10.8648;8.4049;5.1249;1.2300;1.4350;1.0250;0.0000;0.0000;0.0000;0.0000;0.0000;32.32;20.63;26.36;
53.6;NaCl;20;400;;45.3000;42.4655;;0.0000;0.0000;0.0000;0.6150;6.3552;10.6603;13.1203;6.1502;2.0501;2.0501;0.6150;1.0250;0.0000;0.0000;0.0000;0.0000;32.66;20.76;26.42;
55.0;NaCl;20;400;;23.6000;41.8530;;0.0000;0.0000;0.0000;0.0000;0.6146;2.8684;7.9904;7.1709;6.1465;10.4490;3.0732;2.2537;1.2293;0.0000;0.2049;0.0000;32.62;20.93;26.36;
56.4;NaCl;20;400;;51.2000;39.4031;;0.0000;0.0000;0.2050;1.4351;3.0752;9.2256;7.5855;6.1504;3.8953;5.5354;0.4100;2.0501;0.0000;0.0000;0.0000;0.0000;32.44;20.78;26.33;
57.8;NaCl;20;400;;41.3000;40.6281;;0.0000;0.0000;0.0000;1.8448;6.3543;10.8639;10.4539;5.9444;1.4349;1.8448;1.6398;0.2050;0.2050;0.0000;0.0000;0.0000;32.53;20.74;26.26;
59.2;NaCl;20;400;;25.6000;39.1989;;0.0000;0.0000;0.2050;0.4100;2.0502;7.5857;9.4308;7.9957;5.1255;3.6903;2.2552;0.6151;0.0000;0.0000;0.0000;0.0000;32.56;20.85;26.23;
