Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.3;Russ;20;25;200nmp;9.8300;5.2633;2.8499;0.3522;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7045;1.7612;0.7045;0.0000;0.3522;0.3522;0.7045;0.3522;0.0000;40.01;28.29;23.51;51.30
1.3;Russ;20;25;200nmp;13.8000;5.2633;2.8499;0.3522;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7045;1.7612;0.7045;0.0000;0.3522;0.3522;0.7045;0.3522;0.0000;40.06;28.29;23.51;51.33
2.3;Russ;20;25;200nmp;7.8700;7.3686;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;1.0573;1.0573;2.1147;1.0573;0.7049;0.0000;0.7049;0.3524;0.0000;0.3524;0.0000;40.06;28.29;23.51;51.33
3.3;Russ;20;25;200nmp;9.8300;5.9651;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3521;2.8164;0.7041;1.0562;0.3521;0.3521;0.3521;0.0000;0.0000;0.0000;39.99;28.34;23.51;51.34
4.3;Russ;20;25;200nmp;5.9000;7.0177;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0575;1.4100;2.4675;0.7050;1.0575;0.3525;0.0000;0.0000;0.0000;0.0000;40.02;28.37;23.51;51.32
5.4;Russ;20;25;200nmp;7.8700;6.3160;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.3525;0.7050;1.4100;1.4100;0.7050;0.7050;0.7050;0.3525;0.0000;0.0000;0.0000;40.02;28.37;23.51;51.32
6.4;Russ;20;25;200nmp;3.9300;9.4739;2.8499;0.3523;0.0000;0.0000;0.0000;0.0000;0.0000;0.3523;2.8182;1.0568;1.0568;1.0568;1.0568;1.7613;0.0000;0.0000;0.0000;40.04;28.36;23.51;51.34
7.4;Russ;20;25;200nmp;11.8000;9.4739;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7048;1.0572;3.1716;0.7048;1.7620;1.0572;0.3524;0.7048;0.0000;0.0000;40.15;28.32;23.51;51.39
8.4;Russ;20;25;200nmp;9.8300;8.4213;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.3521;0.3521;2.1129;0.7043;1.0564;0.7043;0.7043;1.0564;0.7043;0.3521;0.3521;40.15;28.32;23.51;51.39
9.4;Russ;20;25;200nmp;3.9300;9.4739;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.3525;0.3525;1.7623;3.8770;1.0574;0.3525;0.7049;0.7049;0.0000;0.3525;0.0000;40.11;28.37;23.51;51.44
10.4;Russ;20;25;200nmp;11.8000;4.9124;2.8499;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7044;0.7044;1.0566;1.7610;0.0000;0.3522;0.0000;0.3522;0.0000;0.0000;40.09;28.35;23.52;51.50
