Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;200;;169.0000;;;;;;;;;;;;;;;;;;;36.27;22.30;26.99;
1.4;NaCl;20;200;;152.0000;;;;;;;;;;;;;;;;;;;36.29;22.25;26.92;
2.8;NaCl;20;200;;189.0000;;;;;;;;;;;;;;;;;;;36.30;22.22;26.96;
4.2;NaCl;20;200;;187.0000;;;;;;;;;;;;;;;;;;;36.35;22.30;26.90;
5.6;NaCl;20;200;;185.0000;197.2474;;2.0145;0.5756;1.4389;0.2878;0.2878;0.0000;5.4680;15.8284;24.4621;48.3487;38.2760;33.0958;17.2674;9.4971;1.1512;0.0000;36.36;22.24;26.96;
7.0;NaCl;20;200;;187.0000;204.2886;;1.7061;0.8530;0.8530;0.2843;0.0000;0.2843;1.1374;10.5209;29.8565;58.0069;46.6330;32.1313;20.4730;1.4217;0.5687;0.2843;36.35;22.27;26.98;
8.5;NaCl;20;200;;163.0000;208.1231;;4.3226;1.7290;1.1527;0.0000;0.5763;0.5763;5.1871;14.9850;35.4453;53.6002;41.4969;31.4109;11.8151;4.6108;1.1527;0.8645;36.37;22.24;27.04;
9.9;NaCl;20;200;;209.0000;201.0553;;2.2863;0.5716;2.0006;0.5716;0.2858;0.5716;5.4301;17.4334;22.5776;47.1558;40.0110;38.5821;18.2908;4.5727;0.8574;0.5716;36.37;22.21;27.00;
11.3;NaCl;20;200;;173.0000;206.5673;;4.7827;0.5627;0.2813;0.2813;0.2813;0.5627;2.5320;9.2841;28.9778;54.8608;48.1087;35.4485;12.9415;5.9081;2.2507;0.2813;36.41;22.21;27.06;
12.7;NaCl;20;200;;199.0000;206.3791;;4.7168;1.1098;1.1098;0.0000;0.2775;0.0000;3.6070;14.1505;23.5842;55.7697;44.6712;37.4572;16.0927;3.6070;1.1098;0.0000;36.44;22.21;27.02;
14.1;NaCl;20;200;;148.0000;206.9679;;2.4934;0.2770;0.5541;0.8311;0.0000;0.5541;4.4327;15.5145;28.8126;59.2876;41.0026;32.6913;13.0211;6.0950;0.5541;1.6623;36.46;22.21;26.99;
15.5;NaCl;20;200;;205.0000;187.2976;;3.0374;0.2761;1.9329;0.5523;0.2761;0.5523;4.1419;12.4258;20.9858;46.9419;41.9716;28.4413;18.5006;6.3510;0.8284;0.8284;36.50;22.30;26.96;
16.9;NaCl;20;200;;169.0000;64.5118;;1.3665;1.0932;0.5466;0.2733;0.2733;0.2733;0.5466;3.2795;8.4721;15.5776;13.6646;10.9317;5.7391;2.4596;0.2733;0.0000;36.52;22.28;26.99;
18.3;NaCl;20;200;;162.0000;195.1528;;4.3225;1.8911;0.8105;0.5403;0.8105;0.0000;4.0523;10.5361;23.5036;52.1401;44.3056;30.7978;14.5884;5.6733;1.3508;0.5403;36.55;22.35;27.17;
19.7;NaCl;20;200;;217.0000;194.1271;;5.4906;1.3727;1.0981;0.2745;0.2745;0.0000;2.4708;12.6284;24.1587;45.2976;44.7486;35.4145;15.3737;4.3925;1.6472;0.2745;36.59;22.52;27.17;
21.2;NaCl;20;200;;191.0000;175.3382;;2.4182;1.3434;1.3434;0.5374;0.5374;0.0000;2.9556;9.4041;21.4951;50.2449;34.9296;26.6002;18.0022;3.7616;1.8808;0.5374;36.63;22.65;27.17;
22.6;NaCl;20;200;;189.0000;179.0742;;2.9106;1.3230;1.8522;0.5292;0.0000;0.5292;4.7627;11.1130;17.4633;50.8024;32.5453;32.0161;18.5217;3.9689;0.7938;0.5292;36.65;22.57;27.14;
24.0;NaCl;20;200;;175.0000;192.6848;;4.2125;1.3164;1.3164;0.0000;0.2633;0.2633;3.1594;15.5335;29.7506;51.8661;38.7021;30.0139;12.1109;3.1594;1.8430;0.0000;36.66;22.55;27.04;
25.4;NaCl;20;200;;152.0000;183.9331;;3.8383;0.5118;0.2559;0.5118;0.5118;0.5118;4.3500;15.3530;23.0295;50.9208;36.3354;26.8678;15.8648;4.0941;1.0235;0.5118;36.68;22.70;27.12;
26.8;NaCl;20;200;;201.0000;147.5637;;0.7611;1.0148;2.0296;0.0000;0.5074;0.2537;1.5222;9.1330;19.5345;42.1134;30.9508;24.8621;10.9089;3.0443;1.5222;0.0000;36.70;22.85;27.10;
28.2;NaCl;20;200;;177.0000;176.8641;;3.0289;0.7572;0.5048;1.0096;1.2620;0.7572;4.0385;9.3391;19.1831;43.1619;37.6089;34.8324;16.9114;3.0289;1.5145;0.5048;36.75;22.90;27.05;
29.6;NaCl;20;200;;152.0000;126.1032;;2.4683;1.4810;1.2342;1.2342;0.4937;0.2468;4.1961;9.8733;15.0567;30.3603;22.9553;20.4870;10.6138;3.4556;1.4810;0.9873;36.78;22.95;27.01;
31.0;NaCl;20;200;;185.0000;137.2573;;1.2276;0.2455;1.7187;0.7366;0.4910;0.2455;2.2097;9.3299;16.9412;34.6189;28.4808;25.2890;9.5755;5.4015;0.7366;0.4910;36.81;22.96;26.96;
