Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;50;;112.2501;139.6731;;1.2415;0.5575;1.6092;1.8634;1.9791;1.7847;7.8058;14.7641;19.1634;29.9716;25.8009;20.7203;9.0909;2.6747;0.3444;0.3018;39.36;23.90;26.60;
1.4;NaCl;20;50;;115.4025;140.3777;;1.0998;1.2872;1.1788;1.2432;1.1439;2.5201;7.8549;15.2935;19.3492;29.4882;26.3113;20.5455;8.8363;2.9153;0.7394;0.5710;39.32;24.04;26.48;
2.8;NaCl;20;50;;114.8939;134.7348;;1.0055;0.5478;0.9249;1.4046;1.6570;1.9981;7.4853;14.4325;18.5500;29.3643;25.5256;20.4113;8.3035;2.7646;0.2761;0.0838;39.40;24.03;26.56;
4.3;NaCl;20;50;;120.4285;140.2154;;1.7467;0.5609;0.8833;1.4863;1.3329;1.9030;8.3010;15.5592;19.1725;29.9858;26.0578;21.3542;8.8539;2.3766;0.3695;0.2719;39.25;24.02;26.61;
5.7;NaCl;20;50;;114.1932;136.7928;;1.9152;0.8223;0.9158;1.1772;1.1376;2.2600;7.9099;14.6561;18.3653;28.8411;25.8934;20.3505;9.1032;2.8975;0.1259;0.4218;39.34;24.01;26.51;
7.1;NaCl;20;50;;113.1155;139.6915;;1.3758;0.7771;1.7937;2.0243;1.3068;2.1625;7.3986;15.3413;19.4170;29.1377;25.8762;20.6987;8.4022;2.8371;0.6572;0.4855;39.31;23.90;26.52;
8.5;NaCl;20;50;;121.2910;132.2337;;1.7348;1.1015;1.0908;1.1465;1.8322;2.4864;6.9585;14.2053;17.7294;28.1961;24.7690;19.2568;8.3115;2.4991;0.3638;0.5521;39.28;23.94;26.56;
9.9;NaCl;20;50;;114.0115;140.7592;;1.2793;1.3488;1.5207;1.6192;1.5955;1.8200;7.6051;15.0828;19.5458;29.6950;26.0041;20.5930;9.0733;2.3513;1.0465;0.5789;39.21;23.95;26.58;
11.3;NaCl;20;50;;113.3231;134.5708;;1.8201;0.8671;1.2703;1.8729;1.7953;1.7939;7.0900;14.3979;18.3810;28.3990;25.1623;20.1202;8.9502;2.1035;0.5039;0.0433;39.37;23.95;26.50;
12.7;NaCl;20;50;;116.2188;137.3834;;1.1991;0.5632;1.7341;1.5640;1.8755;2.1761;7.1510;15.1756;19.0649;29.3222;25.7360;20.5963;8.2779;2.5174;0.3251;0.1049;39.21;23.98;26.63;
14.1;NaCl;20;50;;119.8407;135.1824;;1.3494;0.7214;1.7371;2.0725;1.5466;2.3014;7.1280;14.2309;18.8628;28.4355;24.9170;20.1413;8.0284;2.5692;0.5998;0.5411;39.23;24.09;26.48;
15.5;NaCl;20;50;;117.9504;134.2299;;1.5668;0.5406;0.9272;1.9754;1.2495;2.1866;7.5973;14.3853;18.5351;28.4510;25.3602;19.6625;8.6890;2.2397;0.4972;0.3664;39.26;23.96;26.59;
16.9;NaCl;20;50;;116.5829;132.8705;;1.8383;1.2512;0.8618;1.2872;1.2391;2.4587;7.6729;14.4950;17.9099;27.4567;24.6872;19.6895;8.3919;2.8999;0.7312;0.0000;39.36;23.96;26.58;
18.3;NaCl;20;50;;113.3429;143.2672;;1.1016;0.4481;1.4526;1.4808;1.7216;2.4844;7.7486;15.7213;19.6316;30.6121;27.2878;21.8531;8.7065;2.6063;0.4108;0.0000;39.35;24.03;26.51;
19.7;NaCl;20;50;;117.5168;140.8948;;1.3867;0.3360;0.9242;2.0583;1.9752;2.2367;8.1630;15.2080;18.9385;29.3480;25.8811;21.2665;9.1669;2.9743;1.0314;0.0000;39.25;23.92;26.59;
21.1;NaCl;20;50;;116.0638;142.6096;;1.5772;0.4815;1.7865;2.0321;2.0412;2.4972;8.1808;14.5879;19.4658;29.4488;26.4178;21.0912;9.2024;2.9129;0.3874;0.4989;39.22;24.07;26.61;
22.6;NaCl;20;50;;120.1659;134.6692;;1.3607;0.6099;1.5871;1.3339;1.0353;1.8001;7.3293;14.8484;18.9464;28.2719;25.1265;19.8932;8.9649;2.5341;1.0276;0.0000;39.39;23.94;26.62;
24.0;NaCl;20;50;;113.0840;135.1856;;1.3384;1.0244;1.1202;1.7062;1.5136;1.9913;7.5868;14.2838;18.7334;28.0592;25.4555;20.0696;8.7278;2.7402;0.7675;0.0678;39.21;24.03;26.52;
25.4;NaCl;20;50;;120.4802;135.7670;;1.6381;0.6144;1.1306;1.5331;1.4257;1.9290;7.2426;14.6364;19.2100;29.0982;25.7693;20.4110;8.4292;2.5845;0.1148;0.0000;39.29;24.02;26.57;
26.8;NaCl;20;50;;116.4216;137.5799;;1.1541;0.7967;1.7410;1.9443;1.2129;1.7454;7.7372;15.0620;18.8814;29.6619;25.9909;20.7645;8.4749;2.2720;0.1405;0.0000;39.30;24.07;26.48;
28.2;NaCl;20;50;;118.2977;136.9733;;1.1295;1.0159;1.3266;1.3839;1.6930;1.6581;7.9363;15.1286;18.5650;29.1307;25.2951;20.9524;8.7283;2.1127;0.3644;0.5529;39.29;24.06;26.58;
29.6;NaCl;20;50;;117.9545;143.8547;;1.9352;1.2436;1.4839;1.9090;1.5837;2.5495;7.9432;15.6693;19.7220;29.9715;26.0665;20.7916;9.0878;2.9040;0.6534;0.3405;39.25;23.92;26.52;
