Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;200;;201.0000;;;;;;;;;;;;;;;;;;;35.17;22.34;26.74;
1.4;NaCl;20;200;;183.0000;;;;;;;;;;;;;;;;;;;35.17;22.30;26.69;
2.8;NaCl;20;200;;187.0000;;;;;;;;;;;;;;;;;;;35.20;22.34;26.63;
4.2;NaCl;20;200;;197.0000;;;;;;;;;;;;;;;;;;;35.19;22.31;26.66;
5.6;NaCl;20;200;;197.0000;196.3380;;0.5120;4.3523;4.3523;12.5448;15.8730;29.9539;53.7635;50.6913;17.9212;4.8643;1.7921;0.2560;0.0000;0.2560;0.0000;0.0000;35.16;22.33;26.74;
7.0;NaCl;20;200;;221.0000;192.3708;;1.0184;2.2913;5.0919;13.2389;16.5486;30.8058;49.9003;45.3176;22.4042;5.3465;0.5092;0.7638;0.0000;0.0000;0.0000;0.0000;35.13;22.29;26.75;
8.4;NaCl;20;200;;169.0000;192.1550;;1.2506;3.2515;8.2538;13.2560;18.7586;26.5121;41.7690;45.7709;21.5098;8.5039;2.5011;1.2506;0.2501;0.0000;0.0000;0.0000;35.12;22.28;26.73;
9.9;NaCl;20;200;;201.0000;195.0889;;2.5098;2.0078;6.2744;13.8037;17.8193;26.1015;43.6698;44.6737;21.3330;9.7881;4.2666;2.2588;1.0039;0.2510;0.0000;0.0000;35.14;22.30;26.69;
11.3;NaCl;20;200;;197.0000;192.1368;;0.7660;2.2980;5.8727;11.7454;18.3842;26.8102;43.4071;47.4924;22.4695;8.6814;3.0640;1.0213;0.5107;0.2553;0.0000;0.0000;35.12;22.31;26.69;
12.7;NaCl;20;200;;187.0000;196.2456;;0.5117;3.0701;6.6519;11.0012;16.6297;30.7010;46.8190;49.8891;19.9556;9.2103;1.7909;0.7675;0.0000;0.0000;0.0000;0.0000;35.11;22.28;26.66;
14.1;NaCl;20;200;;217.0000;193.3813;;0.5150;1.8026;6.1804;18.7988;14.4210;27.8119;45.3231;52.7911;17.7687;6.4379;0.7726;1.5451;0.0000;0.0000;0.0000;0.0000;35.11;22.29;26.60;
15.5;NaCl;20;200;;241.0000;199.9036;;0.7666;2.8109;6.3884;14.5656;16.6099;28.6202;47.0189;48.5521;26.0648;6.8995;1.0221;1.2777;0.0000;0.0000;0.0000;0.0000;35.15;22.29;26.63;
16.9;NaCl;20;200;;237.0000;191.3639;;1.0185;1.7824;4.5834;12.7318;15.0235;25.4635;41.7602;46.5983;20.1162;13.2410;6.1113;3.3103;0.2546;0.2546;0.0000;0.0000;35.13;22.27;26.79;
18.3;NaCl;20;200;;189.0000;192.3746;;1.7716;2.2777;7.0862;12.4009;14.9317;26.8264;47.0728;46.8197;22.2710;8.3516;1.2654;1.5185;0.5062;0.0000;0.0000;0.0000;35.11;22.25;26.93;
19.7;NaCl;20;200;;187.0000;210.1259;;1.2570;3.5197;6.7880;13.5760;19.6098;26.9007;50.7844;57.8239;22.1239;6.0338;1.2570;1.2570;0.0000;0.0000;0.0000;0.0000;35.15;22.23;26.89;
21.1;NaCl;20;200;;211.0000;183.5039;;1.0080;3.5280;7.5600;11.8440;17.6399;21.6719;43.5958;39.3118;16.8839;9.5760;7.0560;3.5280;1.0080;0.0000;0.0000;0.0000;35.14;22.22;26.81;
22.5;NaCl;20;200;;211.0000;184.2480;;0.7578;2.0209;5.5575;11.8729;16.1674;23.7459;41.9342;47.2391;19.7040;8.5889;3.5366;3.7892;0.0000;0.0000;0.0000;0.0000;35.14;22.27;26.89;
24.0;NaCl;20;200;;197.0000;217.7235;;0.5515;2.2059;4.9633;16.2686;17.9230;28.9526;53.2176;49.3573;23.4378;15.9929;3.8603;1.9302;0.0000;0.0000;0.0000;0.0000;35.16;22.29;26.80;
25.4;NaCl;20;200;;221.0000;222.6900;;0.2744;2.7442;3.5674;11.5255;14.5440;26.6183;57.9018;58.1762;28.8137;14.8185;2.7442;1.0977;0.8232;0.0000;0.0000;0.0000;35.15;22.30;26.75;
26.8;NaCl;20;200;;187.0000;214.0333;;1.6515;1.3762;7.1563;15.4136;17.0650;26.6985;55.0485;54.4980;22.8451;9.6335;3.3029;0.2752;0.0000;0.0000;0.0000;0.0000;35.15;22.23;26.69;
28.2;NaCl;20;200;;237.0000;217.3228;;0.5526;2.7632;5.5264;12.1580;20.4476;33.1583;51.9480;54.9875;24.3161;9.6712;2.2106;0.2763;0.0000;0.0000;0.0000;0.0000;35.14;22.23;26.67;
29.6;NaCl;20;200;;203.0000;204.2414;;0.5346;1.0693;4.5444;13.6332;16.5737;28.6031;46.7807;53.7310;23.5240;10.4254;4.5444;1.0693;0.0000;0.0000;0.0000;0.0000;35.14;22.22;26.60;
31.0;NaCl;20;200;;235.0000;195.9526;;1.5911;4.7733;5.8341;12.9940;15.6459;22.5407;42.9599;47.4680;20.9496;12.4637;6.3644;3.1822;0.0000;0.0000;0.0000;0.0000;35.16;22.29;26.64;
32.4;NaCl;20;200;;215.0000;196.0023;;1.0428;2.3464;8.3428;11.2106;19.5534;21.6391;46.4068;49.5354;23.2034;9.1249;3.1285;1.3036;0.0000;0.0000;0.0000;0.0000;35.11;22.21;26.56;
33.8;NaCl;20;200;;207.0000;203.9623;;1.0407;2.8620;7.2850;13.0090;15.8710;28.6198;46.5722;49.9546;19.7737;13.2692;4.9434;1.5611;0.0000;0.0000;0.0000;0.0000;35.12;22.21;26.45;
35.2;NaCl;20;200;;183.0000;201.2766;;0.0000;2.8908;4.4676;11.3003;17.0819;31.2729;50.9828;49.9316;19.1842;10.5119;3.6792;0.7884;0.0000;0.0000;0.0000;0.0000;35.13;22.18;26.41;
36.7;NaCl;20;200;;229.0000;205.1915;;0.0000;1.5889;3.9723;11.6521;19.0671;24.6284;46.6086;59.3200;22.7746;8.7391;4.7668;2.3834;0.5296;0.0000;0.0000;0.0000;35.13;22.19;26.52;
38.1;NaCl;20;200;;179.0000;190.9684;;0.5253;1.8387;6.3041;13.3962;14.1842;24.9537;42.2900;44.9167;24.9537;12.6082;3.9401;1.8387;0.0000;0.0000;0.0000;0.0000;35.11;22.18;26.55;
39.5;NaCl;20;200;;217.0000;211.4868;;0.8029;5.0847;6.1552;9.9018;18.4656;25.1560;43.8892;62.0871;24.0855;10.7047;3.7466;1.8733;0.2676;0.0000;0.0000;0.0000;35.11;22.14;26.65;
40.9;NaCl;20;200;;217.0000;210.8653;;0.2654;1.8577;4.5115;10.6152;16.1882;25.4765;45.9108;58.1183;28.1303;13.7998;5.3076;1.5923;0.0000;0.0000;0.0000;0.0000;35.07;22.08;26.80;
42.3;NaCl;20;200;;244.0000;201.7350;;0.5289;2.1156;5.5536;12.1650;15.3385;29.6191;47.8665;51.0400;25.9167;8.7270;3.1735;0.5289;0.0000;0.0000;0.0000;0.0000;35.08;22.11;26.69;
43.7;NaCl;20;200;;207.0000;203.6783;;0.2659;2.1274;4.2548;10.9030;17.2853;24.4654;45.7396;56.3767;24.1994;12.7645;3.9889;1.5956;0.5319;0.0000;0.0000;0.0000;35.11;22.11;26.77;
45.1;NaCl;20;200;;260.0000;207.2312;;1.0531;2.1061;3.9490;12.6368;11.0572;26.0634;42.6493;50.8106;32.1186;17.6389;5.0021;2.3694;0.2633;0.2633;0.0000;0.0000;35.12;22.12;26.90;
46.5;NaCl;20;200;;254.0000;201.6671;;0.2639;1.3197;5.2788;9.2378;17.4199;26.3938;42.4940;58.0663;26.6577;10.8214;2.1115;2.1115;0.2639;0.0000;0.0000;0.0000;35.07;22.08;26.87;
47.9;NaCl;20;200;;209.0000;198.9295;;0.7970;1.3283;3.4535;9.5636;14.8767;25.2373;46.2241;57.3817;26.8313;10.6262;2.3909;1.0626;0.0000;0.0000;0.0000;0.0000;35.07;22.07;26.92;
49.3;NaCl;20;200;;191.0000;198.0332;;2.1129;2.6411;5.0182;9.2440;13.9980;28.7884;49.9175;51.7663;25.0908;7.3952;1.8488;0.7923;0.2641;0.0000;0.0000;0.0000;35.08;22.07;26.93;
50.7;NaCl;20;200;;177.0000;197.3058;;1.0515;2.8917;6.5721;10.7783;17.3504;22.8709;39.1698;49.1594;27.8657;11.8298;6.3092;1.8402;0.2629;0.0000;0.0000;0.0000;35.09;22.10;27.00;
52.2;NaCl;20;200;;217.0000;191.1469;;0.5220;1.8268;5.7415;10.4391;15.1367;26.6196;45.6710;45.6710;23.4879;10.9610;3.3927;2.0878;0.0000;0.2610;0.0000;0.0000;35.11;22.16;27.01;
53.6;NaCl;20;200;;179.0000;191.1441;;0.5188;2.3345;4.4097;10.8945;14.2666;24.6423;44.3562;52.1380;23.6048;8.8194;3.1127;2.3345;0.5188;0.0000;0.0000;0.0000;35.09;22.10;26.90;
55.0;NaCl;20;200;;209.0000;190.2434;;0.5217;1.0434;4.6953;8.3473;15.1294;23.7376;45.6492;52.1705;24.2593;9.9124;3.6519;1.3043;0.2609;0.2609;0.0000;0.0000;35.08;22.05;26.80;
56.4;NaCl;20;200;;237.0000;188.4536;;0.2590;1.8133;4.6628;11.6570;13.2113;24.0912;45.0739;50.5138;23.3141;10.8799;2.5905;0.7771;0.2590;0.0000;0.0000;0.0000;35.11;22.08;26.70;
57.8;NaCl;20;200;;217.0000;198.6472;;0.5163;1.8071;3.8724;11.8754;14.4570;19.1039;50.3414;50.8577;25.8161;12.6499;4.6469;3.0979;0.5163;0.0000;0.0000;0.0000;35.07;22.10;26.67;
59.2;NaCl;20;200;;217.0000;200.2886;;0.2571;1.0282;5.1411;10.5393;14.9092;27.2479;44.9848;57.5805;25.4485;11.0534;1.0282;1.0282;0.5141;0.2571;0.0000;0.0000;35.08;22.11;26.57;
