Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.1;Russ;20;50;200nmp;9.8300;4.4250;2.7118;0.0000;0.0000;0.0000;0.0000;0.0000;0.3702;0.7405;0.3702;1.4810;0.3702;0.0000;0.7405;0.0000;0.3702;0.0000;0.0000;35.13;24.49;23.39;51.24
1.1;Russ;20;50;200nmp;5.9000;3.6875;2.7118;0.0000;0.0000;0.0000;0.0000;0.0000;0.3703;0.7406;1.1109;0.7406;0.0000;0.0000;0.7406;0.0000;0.0000;0.0000;0.0000;35.25;24.61;23.40;51.25
2.1;Russ;20;50;200nmp;5.9000;6.6375;2.7118;0.0000;0.0000;0.0000;0.3703;0.7407;0.3703;1.4814;1.1110;1.4814;0.0000;0.0000;0.0000;0.7407;0.0000;0.3703;0.0000;35.38;24.68;23.39;51.25
3.2;Russ;20;50;200nmp;13.8000;5.9000;2.7118;0.3702;0.0000;0.0000;0.0000;0.0000;0.0000;2.9614;1.8509;0.7403;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;35.38;24.68;23.39;51.25
4.2;Russ;20;50;200nmp;3.9300;5.1625;2.7118;0.0000;0.0000;0.3700;0.3700;0.0000;0.3700;1.1101;1.8502;0.0000;0.0000;0.0000;0.0000;0.7401;0.3700;0.0000;0.0000;35.43;24.76;23.39;51.25
5.2;Russ;20;50;200nmp;1.9700;6.2688;2.7118;0.0000;0.0000;0.0000;0.0000;0.0000;0.7406;1.4811;1.4811;0.7406;0.7406;0.0000;0.3703;0.3703;0.0000;0.0000;0.3703;35.55;24.84;23.40;51.26
6.2;Russ;20;50;200nmp;13.8000;4.4250;2.7118;0.0000;0.0000;0.0000;0.3705;0.0000;1.1114;0.7409;1.4818;0.7409;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;35.55;24.84;23.40;51.26
7.2;Russ;20;50;200nmp;5.9000;5.5313;2.7118;0.0000;0.0000;0.0000;0.0000;0.3702;0.3702;1.4808;1.1106;1.1106;0.3702;0.0000;0.3702;0.3702;0.0000;0.0000;0.0000;35.64;24.90;23.39;51.25
8.2;Russ;20;50;200nmp;17.7000;5.5313;2.7118;0.0000;0.0000;0.0000;0.0000;0.3702;0.3702;1.4808;1.1106;1.1106;0.3702;0.0000;0.3702;0.3702;0.0000;0.0000;0.0000;35.76;24.99;23.39;51.25
9.2;Russ;20;50;200nmp;3.9300;4.7938;2.7118;0.0000;0.0000;0.3702;0.0000;0.3702;0.3702;0.3702;1.8509;0.3702;0.3702;0.3702;0.3702;0.0000;0.0000;0.0000;0.0000;35.76;24.99;23.39;51.25
