Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
1.0;Russ;20;100;;134.0000;152.4109;2.5851;6.2138;0.3884;0.3884;2.3302;2.7185;9.3207;23.6901;28.3505;38.4479;13.5927;8.9323;8.1556;5.0487;2.7185;1.1651;1.5534;39.16;27.82;23.51;51.16
2.0;Russ;20;100;;110.0000;165.2252;2.5965;4.6412;0.3868;0.0000;1.9338;2.7074;5.8015;18.5648;39.4501;42.1575;20.1118;9.6691;12.3765;2.7074;2.7074;1.1603;1.5471;39.16;27.82;23.51;51.16
3.0;Russ;20;100;;122.0000;146.7385;2.5965;3.8688;0.0000;0.7738;1.5475;1.9344;7.7376;17.7966;32.8850;36.7538;11.9933;9.2852;12.3802;5.0295;2.3213;0.7738;2.3213;39.27;27.90;23.50;51.14
4.0;Russ;20;100;;124.0000;147.4754;2.6038;2.6996;0.7713;1.5426;0.3857;1.1570;8.8701;27.7671;30.4667;33.1663;14.2692;10.4127;8.0987;2.6996;2.3139;1.5426;1.9283;39.28;27.95;23.51;51.12
5.0;Russ;20;100;;140.0000;132.0640;2.6199;4.5997;0.7666;0.3833;0.3833;0.3833;5.3663;19.9320;26.4482;30.2812;14.9490;7.2828;11.8825;4.5997;1.5332;1.5332;2.2998;39.28;27.95;23.51;51.12
6.0;Russ;20;100;;152.0000;83.2080;2.6199;2.6825;0.0000;0.7664;0.3832;0.3832;2.6825;13.7955;18.3940;22.2261;9.1970;3.0657;3.0657;3.4489;1.9160;0.7664;0.7664;39.41;28.01;23.51;51.13
7.0;Russ;20;100;;154.0000;148.6869;2.6297;1.9096;0.7638;0.3819;0.7638;0.7638;12.6033;25.9705;36.2823;28.2620;11.0757;9.1661;10.3118;6.8745;2.2915;0.3819;1.5277;39.37;28.07;23.50;51.14
8.0;Russ;20;100;;92.5000;144.8297;2.6514;3.0285;0.7571;0.0000;1.1357;3.4071;12.4927;23.0925;33.6924;35.2066;11.7355;7.1928;6.8142;4.9214;0.3786;0.7571;0.7571;39.37;28.07;23.50;51.14
9.1;Russ;20;100;;108.0000;151.9958;2.6514;3.0294;0.0000;0.3787;1.5147;2.2721;10.6030;24.6142;39.0040;31.0517;21.5847;8.3309;4.5442;3.4081;1.1360;0.7574;0.3787;39.33;28.02;23.52;51.13
10.1;Russ;20;100;;120.0000;157.7580;2.6877;7.0975;1.1207;0.7471;1.4942;1.1207;5.9768;20.1719;40.7173;32.4991;17.1834;7.0975;10.4595;5.6033;4.4826;1.1207;1.4942;39.57;28.13;23.52;51.15
11.1;Russ;20;100;;167.0000;148.0306;2.7089;4.4478;1.1119;0.7413;1.1119;2.2239;11.1194;20.0150;28.1693;33.7290;17.4205;8.5249;9.6368;6.6717;1.1119;1.1119;1.4826;39.57;28.13;23.52;51.15
12.1;Russ;20;100;;134.0000;138.8535;2.7439;2.9272;1.0977;1.0977;2.5613;4.0250;5.8545;17.1975;33.6632;30.3701;13.5385;10.6112;9.1476;4.3909;1.0977;0.3659;1.4636;39.61;28.12;23.52;51.13
13.1;Russ;20;100;;136.0000;134.4802;2.7439;2.5605;0.0000;0.3658;0.3658;2.5605;5.1210;22.3130;36.2129;32.9208;15.3631;4.3894;5.4868;5.1210;1.4631;0.7316;0.0000;39.52;28.19;23.53;51.11
14.1;Russ;20;100;;124.0000;141.4046;2.7439;2.5617;0.0000;0.0000;0.7319;2.1958;11.3447;31.4725;37.3279;29.2768;12.8086;5.1234;4.7575;1.8298;1.4638;1.0979;0.0000;39.52;28.19;23.53;51.11
15.1;Russ;20;100;;106.0000;137.2545;2.7759;2.5314;1.4465;0.7233;0.3616;2.5314;7.9558;26.7606;28.2071;29.2920;16.9966;4.7012;6.5093;6.1477;1.8081;1.0849;0.7233;39.50;28.22;23.53;51.12
16.1;Russ;20;100;;120.0000;137.2545;2.7759;2.5314;1.4465;0.7233;0.3616;2.5314;7.9558;26.7606;28.2071;29.2920;16.9966;4.7012;6.5093;6.1477;1.8081;1.0849;0.7233;39.51;28.25;23.52;51.16
17.1;Russ;20;100;;94.5000;146.4486;2.7791;4.6957;1.0836;1.0836;1.8061;1.4448;6.5018;18.0606;36.1212;41.9005;12.6424;4.3345;8.6691;6.1406;1.4448;0.3612;0.7224;39.51;28.25;23.52;51.16
18.2;Russ;20;100;;124.0000;138.8922;2.7791;2.8920;0.3615;0.0000;0.7230;1.0845;5.4225;21.3284;39.4033;39.0418;12.2909;3.6150;7.9530;3.9765;1.0845;0.3615;0.0000;39.51;28.23;23.52;51.17
19.2;Russ;20;100;;108.0000;126.2984;2.7791;1.0840;0.0000;0.3613;0.7227;2.5293;5.4200;16.9828;39.0242;33.2429;12.2854;6.8654;2.8907;3.9747;1.0840;0.3613;0.0000;39.55;28.27;23.52;51.17
20.2;Russ;20;100;;82.7000;144.5478;2.7880;1.8014;0.7205;1.0808;1.4411;1.8014;9.3670;21.9765;37.8284;33.8654;14.7711;7.5657;8.2862;3.2424;0.7205;0.3603;0.3603;39.55;28.27;23.52;51.17
