Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;50;;116.0000;;;;;;;;;;;;;;;;;;;38.95;24.56;26.54;
1.4;NaCl;20;50;;122.0000;;;;;;;;;;;;;;;;;;;39.01;23.99;26.52;
2.8;NaCl;20;50;;114.0000;;;;;;;;;;;;;;;;;;;39.02;23.90;26.54;
4.3;NaCl;20;50;;118.0000;;;;;;;;;;;;;;;;;;;39.05;23.83;26.54;
5.7;NaCl;20;50;;128.0000;178.5189;;3.2925;0.7317;2.5608;3.2925;2.1950;2.1950;6.9508;16.0965;26.3398;42.0705;30.3639;26.3398;12.8041;3.6583;0.3658;0.0000;39.09;23.83;26.53;
7.1;NaCl;20;50;;106.0000;149.8919;;0.7039;0.7039;1.7598;2.4638;1.0559;2.1118;9.8551;10.9110;18.6542;32.3809;25.6936;24.9896;12.3188;4.9275;0.3520;0.0000;39.09;23.79;26.49;
8.5;NaCl;20;50;;124.0000;146.2563;;1.7352;0.6941;1.3882;4.1645;2.4293;2.0822;9.0230;20.4754;18.7402;31.2336;24.2928;19.0872;7.9819;2.7763;0.6941;0.0000;39.13;23.86;26.57;
9.9;NaCl;20;50;;128.0000;135.4679;;1.6872;1.0123;2.0247;1.6872;1.3498;1.3498;5.7366;11.8106;16.5348;32.0572;28.0079;17.5471;10.7982;3.3744;0.6749;0.3374;39.16;23.89;26.57;
11.3;NaCl;20;50;;108.0000;135.3475;;1.9882;0.3314;0.9941;0.9941;0.9941;2.6509;10.6035;18.2248;19.2189;25.5147;18.5562;24.8520;7.6213;2.9822;0.3314;0.0000;39.15;23.80;26.56;
12.7;NaCl;20;50;;118.0000;149.9460;;1.3211;0.3303;1.3211;0.6606;2.9726;4.6240;11.8903;23.1201;18.4961;32.6985;23.7807;19.1567;8.2572;1.6514;0.3303;0.0000;39.14;23.76;26.56;
14.1;NaCl;20;50;;102.0000;127.9073;;1.5898;1.9077;1.9077;1.5898;1.5898;6.6770;12.0822;19.7130;18.4412;24.8003;16.8515;15.5797;4.4513;1.2718;0.0000;0.0000;39.21;23.85;26.53;
15.5;NaCl;20;50;;114.0000;130.3765;;0.9414;0.3138;0.0000;0.9414;1.5691;1.2552;4.7072;11.2972;11.9248;28.8707;29.8121;22.9083;13.1801;2.8243;0.3138;0.0000;39.20;23.79;26.52;
16.9;NaCl;20;50;;118.0000;127.5626;;1.5693;0.0000;0.6277;2.5109;1.5693;2.5109;9.1021;16.6349;16.9487;28.2479;24.7954;17.8903;4.3941;0.6277;0.3139;0.3139;39.32;23.96;26.59;
18.3;NaCl;20;50;;136.0000;129.3577;;2.1813;0.3116;1.2465;0.6232;0.9349;1.2465;4.6743;13.0880;18.0739;29.2922;24.3063;22.4366;7.7905;3.1162;0.3116;0.3116;39.35;24.05;26.56;
19.7;NaCl;20;50;;116.0000;125.1362;;0.0000;0.3059;0.9178;0.9178;1.5297;1.8356;8.2603;13.4612;19.2740;23.8630;16.5206;22.6393;10.7078;4.2831;1.2237;0.0000;39.34;23.90;26.57;
21.1;NaCl;20;50;;138.0000;119.6184;;0.0000;0.6066;1.2132;0.9099;1.8199;3.6397;9.0993;14.8621;19.1085;26.6912;18.8052;16.3787;5.4596;1.5165;0.0000;0.0000;39.36;23.93;26.53;
22.6;NaCl;20;50;;104.0000;136.2321;;0.9101;0.0000;0.9101;1.5168;1.8202;2.7303;9.1008;18.5050;19.1118;29.1227;25.1790;20.6286;4.5504;2.4269;0.3034;0.0000;39.39;24.02;26.56;
24.0;NaCl;20;50;;120.0000;117.0372;;0.6040;0.6040;0.9060;0.9060;0.9060;2.1140;6.3420;14.4960;12.9860;28.3881;22.3481;17.5160;6.3420;2.1140;0.9060;0.0000;39.41;24.07;26.58;
25.4;NaCl;20;50;;112.0000;49.3113;;0.2983;0.2983;0.5966;0.8950;0.2983;1.7899;2.0883;7.4581;8.0547;10.1430;7.1597;6.8614;1.7899;1.4916;0.2983;0.0000;39.42;24.05;26.53;
26.8;NaCl;20;50;;112.0000;48.8193;;0.2969;0.2969;0.2969;0.5939;0.2969;1.1877;4.4540;8.0172;5.0479;16.0344;6.2356;5.0479;1.1877;0.0000;0.0000;0.0000;39.43;24.04;26.54;
28.2;NaCl;20;50;;114.0000;44.0853;;0.0000;0.0000;0.8912;0.0000;0.2971;1.4853;2.0794;5.3470;7.1293;10.6939;8.3175;5.9411;2.0794;0.0000;0.0000;0.0000;39.43;24.05;26.60;
29.6;NaCl;20;50;;110.0000;45.4609;;0.8891;0.2964;1.1854;0.5927;0.8891;0.8891;3.2599;6.5197;5.6307;12.1504;5.9270;7.1124;0.2964;0.0000;0.0000;0.0000;39.47;24.05;26.57;
31.0;NaCl;20;50;;88.6000;42.8041;;0.2964;0.0000;0.5928;0.0000;0.2964;0.5928;2.9640;7.4099;9.4847;9.1883;6.5207;4.4459;1.1856;0.0000;0.0000;0.0000;39.44;24.01;26.58;
32.4;NaCl;20;50;;118.0000;38.9664;;0.0000;0.0000;0.0000;0.0000;1.4825;0.5930;3.2615;5.3369;8.0054;10.0809;7.1159;2.6685;0.2965;0.2965;0.0000;0.0000;39.45;23.94;26.61;
33.8;NaCl;20;50;;92.5000;39.2968;;0.2968;0.0000;0.2968;1.1870;0.2968;0.2968;0.8903;6.2319;6.5286;8.6059;7.4189;5.0449;1.7805;0.2968;0.2968;0.0000;39.47;24.01;26.68;
35.2;NaCl;20;50;;106.0000;40.1832;;0.0000;0.0000;0.0000;0.5933;1.1867;0.8900;6.8234;5.0433;7.7134;8.6034;5.6367;2.3733;0.8900;0.5933;0.0000;0.0000;39.46;23.95;26.74;
36.6;NaCl;20;50;;70.8000;44.8126;;0.0000;0.2961;0.2961;0.8882;0.2961;0.2961;2.0724;7.6977;7.1055;13.3229;5.9213;3.8488;2.3685;0.5921;0.0000;0.0000;39.50;24.04;26.73;
38.1;NaCl;20;50;;114.0000;33.9043;;0.0000;0.0000;0.0000;0.2960;0.0000;0.2960;1.4799;5.3276;7.9913;7.9913;7.1034;2.6638;0.5920;0.0000;0.2960;0.0000;39.50;23.98;26.67;
39.5;NaCl;20;50;;114.0000;35.1148;;0.5925;0.0000;0.0000;0.5925;0.2963;0.0000;4.7401;5.0364;3.8513;8.8877;4.7401;2.9626;2.0738;1.1850;0.2963;0.0000;39.51;23.98;26.65;
40.9;NaCl;20;50;;128.0000;37.4519;;0.2961;0.2961;0.0000;0.8883;0.2961;0.2961;2.0726;4.1453;3.8492;11.2514;8.5866;4.4414;0.8883;0.2961;0.0000;0.0000;39.49;23.93;26.72;
42.3;NaCl;20;50;;116.0000;44.1407;;0.2954;0.2954;0.5908;0.2954;0.8862;0.5908;3.2493;5.0217;10.9295;12.9973;4.7263;2.9539;1.4770;0.0000;0.0000;0.0000;39.53;23.97;26.60;
