Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;200;;158.0000;;;;;;;;;;;;;;;;;;;30.80;22.82;26.18;
1.4;NaCl;20;200;;136.0000;;;;;;;;;;;;;;;;;;;30.82;22.95;26.17;
2.9;NaCl;20;200;;154.0000;;;;;;;;;;;;;;;;;;;30.83;23.00;26.17;
4.3;NaCl;20;200;;183.0000;;;;;;;;;;;;;;;;;;;30.86;23.02;26.14;
5.7;NaCl;20;200;;146.0000;96.7855;;16.1090;4.3934;2.9289;4.3934;5.5649;9.9583;18.4521;21.6739;8.7867;4.1005;0.8787;0.0000;0.0000;0.0000;0.0000;0.0000;30.87;23.03;26.13;
7.1;NaCl;20;200;;126.0000;102.8216;;14.6488;5.4574;1.7234;3.7340;4.0213;12.0638;20.9680;26.4254;9.7659;3.4468;0.5745;0.2872;0.0000;0.0000;0.0000;0.0000;30.88;23.03;26.18;
8.5;NaCl;20;200;;144.0000;88.9195;;15.0688;4.2648;2.2745;3.6961;3.9804;8.8138;15.6374;20.1865;9.9511;4.5491;0.8530;0.0000;0.0000;0.0000;0.0000;0.0000;30.89;23.02;26.25;
9.9;NaCl;20;200;;169.0000;90.2264;;12.5451;4.4605;3.3454;2.7878;4.4605;13.6602;16.7268;20.9084;10.0361;1.6727;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;30.91;23.02;26.34;
11.3;NaCl;20;200;;114.0000;87.6215;;13.7968;4.9668;2.7594;2.4834;4.6909;10.7615;13.5208;17.9358;12.1411;4.6909;0.2759;0.0000;0.0000;0.0000;0.0000;0.0000;30.91;23.03;26.37;
12.7;NaCl;20;200;;165.0000;94.4591;;16.5041;4.1260;4.1260;1.3753;6.6016;12.9282;15.4038;25.0312;5.5014;3.0257;0.2751;0.0000;0.0000;0.0000;0.0000;0.0000;30.93;23.02;26.47;
14.1;NaCl;20;200;;132.0000;84.5460;;11.2310;7.1221;1.9175;2.4653;5.4785;11.5049;15.3399;19.9967;9.0396;0.8218;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;30.95;23.04;26.42;
15.5;NaCl;20;200;;140.0000;89.0683;;8.5071;4.9396;1.3721;3.0186;6.0373;10.4280;18.3862;21.1305;12.3490;2.7442;0.5488;0.0000;0.0000;0.0000;0.0000;0.0000;30.96;23.01;26.36;
16.9;NaCl;20;200;;130.0000;89.3917;;10.4032;4.9278;2.7377;3.0114;6.5704;10.6770;16.1523;25.4604;7.9393;1.6426;0.2738;0.0000;0.0000;0.0000;0.0000;0.0000;30.96;22.92;26.34;
18.4;NaCl;20;200;;132.0000;77.8989;;14.4757;3.8973;1.9486;1.9486;3.8973;12.2487;13.9189;18.9297;6.1243;0.8351;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;30.95;22.88;26.35;
19.8;NaCl;20;200;;150.0000;85.2571;;12.9397;4.6803;2.4778;3.8544;7.7088;8.2594;13.7657;21.4744;8.2594;1.9272;0.2753;0.0000;0.0000;0.0000;0.0000;0.0000;30.96;22.90;26.44;
21.2;NaCl;20;200;;152.0000;81.4628;;12.6279;4.1178;5.7649;2.7452;5.2159;9.3336;13.1769;22.5105;4.6668;1.3726;0.2745;0.0000;0.0000;0.0000;0.0000;0.0000;30.99;22.93;26.60;
22.6;NaCl;20;200;;156.0000;87.5980;;12.7220;4.8723;1.6241;1.3534;4.6016;10.8273;14.3461;25.7147;10.5566;1.3534;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;30.99;22.85;26.66;
24.0;NaCl;20;200;;158.0000;88.0161;;11.5529;3.2241;2.6867;5.9108;5.9108;10.7469;16.6577;24.7179;5.3734;1.6120;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;30.99;22.82;26.63;
25.4;NaCl;20;200;;152.0000;83.9074;;16.6965;4.0395;4.0395;3.2316;4.8474;8.6176;18.3123;16.4272;7.5404;0.2693;0.2693;0.0000;0.0000;0.0000;0.0000;0.0000;30.98;22.85;26.62;
26.9;NaCl;20;200;;126.0000;106.8476;;18.8109;5.5326;4.7027;3.5962;8.5756;13.5549;22.4072;22.6838;6.3625;0.8299;0.2766;0.0000;0.0000;0.0000;0.0000;0.0000;31.00;22.80;26.66;
28.3;NaCl;20;200;;144.0000;88.9573;;14.0359;7.2879;2.1594;4.3188;6.2082;11.8766;17.2750;20.2442;4.3188;1.6195;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;30.99;22.78;26.68;
29.7;NaCl;20;200;;185.0000;82.3409;;12.7073;4.5963;2.9741;4.0555;3.2444;10.5444;14.8703;18.6554;8.1111;2.4333;0.5407;0.0000;0.0000;0.0000;0.0000;0.0000;31.02;22.85;26.68;
31.1;NaCl;20;200;;152.0000;92.0980;;13.6870;4.9273;4.9273;5.2011;4.1061;12.3183;18.6144;19.7093;8.4860;0.5475;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.03;22.80;26.64;
32.5;NaCl;20;200;;112.0000;86.7613;;13.4907;4.5868;2.6981;2.9680;7.2850;12.1416;16.1888;18.0775;7.5548;1.8887;0.2698;0.0000;0.0000;0.0000;0.0000;0.0000;31.04;22.84;26.55;
33.9;NaCl;20;200;;124.0000;86.0795;;17.1305;3.4796;2.9443;4.5503;3.2120;10.1713;13.1156;21.1455;7.7623;2.6766;0.2677;0.0000;0.0000;0.0000;0.0000;0.0000;31.05;22.81;26.59;
35.4;NaCl;20;200;;112.0000;94.9989;;15.6410;5.8322;3.7114;3.9765;3.4463;13.2551;21.4732;19.3524;6.8926;1.3255;0.2651;0.2651;0.0000;0.0000;0.0000;0.0000;31.07;22.85;26.62;
36.8;NaCl;20;200;;144.0000;82.6193;;10.8783;4.5105;5.3065;2.3879;3.7145;13.7968;13.5315;19.3686;7.9597;1.5919;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.08;22.86;26.69;
38.2;NaCl;20;200;;150.0000;79.8712;;11.7291;4.5317;3.7320;2.9323;5.0648;11.1959;15.7276;17.0605;6.6642;1.3328;0.2666;0.0000;0.0000;0.0000;0.0000;0.0000;31.11;22.90;26.62;
39.6;NaCl;20;200;;136.0000;85.8541;;13.1261;5.6255;2.9467;4.5539;2.9467;7.2327;15.2691;20.0909;8.3043;4.2861;1.6073;0.2679;0.0000;0.0000;0.0000;0.0000;31.10;22.94;26.53;
41.0;NaCl;20;200;;134.0000;90.7228;;16.4007;4.0330;4.8395;2.4198;7.2593;11.8300;17.2073;17.4761;6.1839;2.6886;0.5377;0.0000;0.2689;0.0000;0.0000;0.0000;31.12;22.87;26.46;
42.4;NaCl;20;200;;148.0000;85.7487;;15.8828;2.4228;3.4996;2.9612;4.8456;15.3444;12.6524;19.1132;6.7300;2.1536;0.5384;0.0000;0.0000;0.0000;0.0000;0.0000;31.13;22.89;26.53;
43.8;NaCl;20;200;;142.0000;78.3656;;13.7443;3.5035;1.3475;3.5035;3.5035;10.7799;15.0918;18.5952;7.0069;1.3475;0.2695;0.0000;0.0000;0.0000;0.0000;0.0000;31.12;22.89;26.53;
45.2;NaCl;20;200;;134.0000;90.3392;;15.6628;5.6710;2.4304;5.6710;5.1309;12.6922;16.7429;18.0932;7.5613;0.5401;0.5401;0.0000;0.0000;0.0000;0.0000;0.0000;31.12;22.91;26.51;
46.6;NaCl;20;200;;142.0000;88.2059;;16.1334;4.3752;2.7345;4.3752;6.5627;12.0317;12.3052;19.6882;8.7503;1.6407;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.14;22.91;26.52;
48.0;NaCl;20;200;;104.0000;86.9976;;16.3869;3.8236;3.2774;2.7311;4.0967;6.5547;15.8406;24.3072;8.4665;1.9118;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.15;22.91;26.52;
49.4;NaCl;20;200;;163.0000;86.5759;;13.3532;6.8129;2.4526;3.8152;3.5427;12.8082;15.8058;20.9836;6.2678;0.8175;0.2725;0.0000;0.0000;0.0000;0.0000;0.0000;31.17;22.91;26.61;
50.8;NaCl;20;200;;122.0000;76.4546;;9.8007;4.3559;2.1779;2.7224;7.3505;8.7118;14.7011;18.2402;7.6228;1.0890;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.19;23.06;26.53;
52.3;NaCl;20;200;;150.0000;80.9935;;10.0645;6.2563;4.0802;4.0802;6.8003;11.1525;18.4969;13.6006;5.9843;0.8160;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.20;23.13;26.53;
53.7;NaCl;20;200;;116.0000;97.7146;;12.7796;8.1572;4.3505;5.1662;9.2449;15.4987;17.6740;17.6740;5.9820;1.0876;0.5438;0.0000;0.0000;0.0000;0.0000;0.0000;31.18;23.11;26.47;
55.1;NaCl;20;200;;156.0000;90.4231;;15.9307;5.5757;2.9206;4.5137;7.6998;14.3376;18.3203;14.6031;6.3723;0.5310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;31.18;23.14;26.40;
