Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;200;;114.0000;;;;;;;;;;;;;;;;;;;34.49;25.35;27.72;
1.4;NaCl;20;200;;100.0000;;;;;;;;;;;;;;;;;;;34.51;25.32;27.64;
2.8;NaCl;20;200;;92.5000;;;;;;;;;;;;;;;;;;;34.53;25.43;27.66;
4.2;NaCl;20;200;;122.0000;;;;;;;;;;;;;;;;;;;34.52;25.44;27.61;
5.7;NaCl;20;200;;116.0000;100.4799;;1.7967;3.2940;2.3956;4.4918;2.3956;15.2720;21.8599;24.8544;14.0742;7.4863;2.3956;0.5989;0.0000;0.0000;0.0000;0.0000;34.51;25.47;27.59;
7.1;NaCl;20;200;;104.0000;107.2587;;2.0939;4.7861;5.0853;4.4870;5.3844;14.6576;26.6229;26.0247;13.4610;3.2905;1.1965;0.2991;0.2991;0.0000;0.0000;0.0000;34.50;25.39;27.67;
8.5;NaCl;20;200;;92.5000;95.2377;;2.1105;1.2060;5.7285;1.8090;3.6180;12.9646;24.1202;22.3112;10.8541;7.5376;3.0150;0.3015;0.0000;0.0000;0.0000;0.0000;34.49;25.35;27.61;
9.9;NaCl;20;200;;122.0000;102.3086;;0.6031;2.7138;3.6184;1.8092;4.5230;10.5536;30.1530;23.8209;13.8704;8.1413;2.4122;0.6031;0.0000;0.0000;0.0000;0.0000;34.50;25.36;27.66;
11.3;NaCl;20;200;;108.0000;99.1302;;0.6013;1.5033;2.7059;2.4052;4.5098;12.9281;20.7451;25.2550;14.4314;8.7190;5.1111;0.6013;0.0000;0.0000;0.0000;0.0000;34.50;25.36;27.66;
12.7;NaCl;20;200;;118.0000;99.0107;;0.9205;2.4546;2.7614;0.9205;4.9092;11.9662;24.2392;26.0802;14.1140;7.3638;2.1478;1.5341;0.0000;0.0000;0.0000;0.0000;34.49;25.35;27.57;
14.1;NaCl;20;200;;130.0000;92.1742;;2.4294;3.3404;3.3404;2.7331;3.6441;11.8433;21.8646;22.7756;10.3249;7.2882;1.8220;1.2147;0.0000;0.0000;0.0000;0.0000;34.51;25.39;27.53;
15.5;NaCl;20;200;;134.0000;117.9553;;1.5179;2.7323;2.4287;2.7323;6.3754;14.2687;30.9661;25.1979;14.2687;12.7508;2.7323;2.4287;0.0000;0.0000;0.0000;0.0000;34.52;25.36;27.48;
16.9;NaCl;20;200;;102.0000;102.6498;;3.0305;2.1213;2.7274;3.9396;4.8488;13.0311;24.2439;24.5470;12.4250;8.7884;2.7274;0.3030;0.3030;0.0000;0.0000;0.0000;34.56;25.45;27.54;
18.3;NaCl;20;200;;110.0000;100.5432;;0.9121;2.1282;1.8242;1.5202;2.1282;17.3300;19.4582;23.4106;17.3300;7.9049;4.2565;2.4323;0.3040;0.0000;0.0000;0.0000;34.54;25.40;27.51;
