Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
19.1;Russ;20;100;200nmp;55.1000;23.3218;2.7871;3.6003;0.3600;0.0000;0.0000;0.0000;0.7201;1.8001;2.8802;2.5202;1.0801;0.3600;0.3600;2.1602;2.5202;1.4401;3.6003;39.57;27.39;23.37;51.21
20.2;Russ;20;100;200nmp;33.4000;53.0018;2.7924;9.3510;0.7193;0.0000;0.0000;0.3597;0.7193;0.7193;2.5176;5.3948;1.7983;2.1579;3.2369;5.7545;3.9562;5.3948;11.1493;39.81;27.37;23.37;51.21
21.2;Russ;20;100;200nmp;68.9000;2.1487;2.7924;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7191;0.0000;0.0000;0.0000;0.0000;0.0000;0.3595;0.0000;1.0786;39.94;27.44;23.36;51.20
22.2;Russ;20;100;200nmp;72.8000;87.3813;2.7924;18.7129;0.0000;0.0000;0.3599;0.0000;0.7197;3.2388;3.5986;2.1592;3.5986;9.3564;21.9516;8.9966;2.8789;1.7993;10.4360;39.94;27.44;23.36;51.20
23.2;Russ;20;100;200nmp;47.2000;59.9906;2.7671;9.0717;0.7257;0.0000;0.0000;0.0000;0.0000;0.0000;1.4515;0.7257;3.6287;10.5232;22.4978;7.2574;0.7257;1.4515;2.1772;40.00;27.45;23.36;51.21
24.2;Russ;20;100;200nmp;61.0000;22.7675;2.7671;1.0890;0.0000;0.0000;0.0000;0.0000;0.0000;0.3630;0.7260;0.0000;2.1781;2.1781;7.2603;5.8082;1.8151;1.0890;0.3630;40.18;27.49;23.36;51.23
25.2;Russ;20;100;200nmp;51.2000;22.7675;2.7671;1.0890;0.0000;0.0000;0.0000;0.0000;0.0000;0.3630;0.7260;0.0000;2.1781;2.1781;7.2603;5.8082;1.8151;1.0890;0.3630;40.18;27.49;23.36;51.23
26.2;Russ;20;100;200nmp;49.2000;31.8023;2.7671;5.0800;0.0000;0.0000;0.0000;0.0000;0.0000;0.7257;0.0000;0.0000;0.7257;2.5400;9.4344;6.5315;2.5400;2.9029;1.4514;40.31;27.47;23.36;51.28
27.2;Russ;20;100;200nmp;49.2000;9.3961;2.7671;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3630;0.0000;0.3630;0.3630;2.9040;1.0890;1.8150;1.0890;1.4520;40.40;27.49;23.36;51.33
28.3;Russ;20;100;200nmp;51.2000;16.9853;2.7671;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0888;0.7259;1.0888;1.0888;2.1776;3.6294;2.9035;2.5406;1.8147;40.40;27.49;23.36;51.33
29.3;Russ;20;100;200nmp;49.2000;16.9853;2.7671;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7260;0.7260;1.4520;0.3630;3.6300;2.5410;2.9040;2.1780;2.5410;40.46;27.48;23.36;51.33
30.3;Russ;20;100;200nmp;51.2000;14.4556;2.7671;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3629;0.0000;2.5403;0.3629;1.4516;2.9033;2.1774;0.7258;2.1774;1.8145;40.43;27.49;23.37;51.32
