Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
11.9;Russ;20;100;200nmp;49.2000;54.6843;2.8345;3.1787;0.0000;0.7064;0.7064;0.7064;3.1787;8.4766;12.0086;7.4171;4.2383;3.5319;4.5915;3.1787;1.7660;0.7064;0.3532;38.80;27.61;23.38;51.29
12.9;Russ;20;100;200nmp;57.1000;53.6259;2.8345;2.1256;0.0000;0.3543;0.3543;0.7085;3.8969;9.5650;10.6278;7.7937;3.1883;4.9596;4.9596;4.2511;0.7085;0.3543;0.0000;38.80;27.61;23.38;51.29
14.0;Russ;20;100;200nmp;63.0000;59.9763;2.8345;1.0628;0.0000;0.0000;0.0000;1.4170;3.5426;9.5650;14.1704;11.3363;0.7085;2.8341;6.0224;6.3767;2.1256;0.7085;0.3543;38.86;27.70;23.38;51.28
15.0;Russ;20;100;200nmp;37.4000;58.2123;2.8345;0.7084;0.0000;0.0000;1.4167;1.0625;4.6043;10.6253;13.1045;8.8544;3.8959;3.5418;4.2501;3.5418;2.1251;0.7084;0.0000;38.83;27.79;23.37;51.28
16.0;Russ;20;100;200nmp;72.8000;57.1141;2.8364;0.3539;0.3539;1.0617;0.7078;0.3539;6.7240;10.2629;10.6168;9.5551;2.8311;4.6006;6.7240;2.1234;1.0617;0.0000;0.0000;38.83;27.79;23.37;51.28
17.0;Russ;20;100;200nmp;53.1000;52.0899;2.8796;1.0457;1.7429;0.0000;0.0000;0.6972;4.5316;10.4575;9.7603;8.3660;3.1372;3.1372;5.2287;2.0915;1.0457;0.0000;1.0457;38.79;27.77;23.37;51.28
18.0;Russ;20;100;200nmp;47.2000;53.8263;2.8796;0.3487;0.0000;0.3487;0.0000;0.6974;3.8357;12.2046;12.2046;9.7637;2.0922;4.8818;3.8357;2.7896;0.6974;0.3487;0.0000;38.86;27.80;23.37;51.28
19.0;Russ;20;100;200nmp;57.1000;52.0899;2.8796;1.3940;0.0000;0.0000;0.6970;0.0000;5.5759;8.7123;14.2882;8.7123;0.6970;3.8334;3.1364;3.8334;0.6970;0.3485;0.3485;38.86;27.80;23.37;51.28
20.0;Russ;20;100;200nmp;66.9000;48.2700;2.8796;0.6975;0.0000;0.0000;1.7438;0.3488;4.5339;8.7190;13.9505;6.2777;3.1389;2.0926;3.1389;2.4413;1.0463;0.3488;0.0000;38.90;27.89;23.38;51.29
21.0;Russ;20;100;200nmp;64.9000;13.5434;2.8796;0.0000;0.0000;0.0000;0.0000;0.3486;0.3486;2.0913;3.8341;1.7428;0.6971;0.6971;1.3942;1.0457;0.3486;1.0457;0.0000;39.02;27.98;23.37;51.28
22.1;Russ;20;100;200nmp;55.1000;53.6440;2.8894;0.6951;0.6951;0.3475;0.0000;1.3901;5.9080;11.1209;10.4259;10.7734;1.7376;2.4327;4.5179;2.4327;1.0426;0.0000;0.3475;39.02;27.98;23.37;51.28
23.1;Russ;20;100;200nmp;49.2000;46.7222;2.8894;0.0000;0.0000;0.0000;0.0000;1.3896;2.4319;14.2438;7.6430;9.7275;1.3896;2.7793;4.1689;1.7370;0.6948;0.6948;0.0000;38.96;28.00;23.37;51.27
24.1;Russ;20;100;200nmp;64.9000;55.3744;2.8894;0.0000;0.0000;0.3477;0.3477;0.0000;3.4770;12.1695;14.9511;10.0833;3.1293;2.4339;3.1293;3.8247;1.7385;0.0000;0.0000;39.02;27.92;23.37;51.27
25.1;Russ;20;100;200nmp;63.0000;53.2979;2.8894;0.6946;0.0000;0.0000;0.0000;0.6946;4.1678;12.1559;12.5033;11.4613;1.3893;1.7366;4.1678;1.7366;1.3893;1.0419;0.3473;39.02;27.92;23.37;51.27
26.1;Russ;20;100;200nmp;51.2000;53.2979;2.8894;0.6946;0.0000;0.0000;0.0000;0.6946;4.1678;12.1559;12.5033;11.4613;1.3893;1.7366;4.1678;1.7366;1.3893;1.0419;0.3473;38.96;27.80;23.36;51.25
27.1;Russ;20;100;200nmp;68.9000;55.0283;2.8894;0.3475;0.0000;0.0000;0.3475;1.0426;5.2128;16.3335;10.7732;9.7306;2.0851;1.7376;3.8227;3.4752;0.0000;0.3475;0.0000;38.91;27.71;23.38;51.26
28.1;Russ;20;100;200nmp;74.8000;52.9518;2.8894;0.3475;0.0000;0.0000;0.0000;1.3901;5.2129;8.6882;17.7240;10.0783;3.1278;1.7376;3.1278;0.6951;0.3475;0.3475;0.3475;38.91;27.71;23.38;51.26
29.1;Russ;20;100;200nmp;51.2000;42.9152;2.8894;0.0000;0.0000;0.0000;0.0000;0.6946;3.4728;10.0710;15.6274;7.2928;2.7782;0.6946;1.3891;1.0418;0.0000;0.0000;0.0000;38.90;27.75;23.37;51.24
30.1;Russ;20;100;200nmp;63.0000;49.4909;2.8894;0.3477;0.0000;0.0000;0.3477;1.0430;2.7814;10.4301;12.8638;12.5161;4.1720;2.0860;2.0860;0.3477;0.6953;0.0000;0.0000;38.82;27.91;23.36;51.24
