Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.1;Russ;20;50;20nmp;59.0000;49.8801;2.9671;0.0000;0.0000;0.0000;0.6770;1.0155;1.6924;7.1082;16.5858;13.2010;4.0618;1.6924;2.3694;1.3539;0.0000;0.0000;0.3385;40.30;28.93;23.45;51.79
1.1;Russ;20;50;20nmp;45.3000;51.4322;2.9553;1.0195;0.3398;0.3398;0.0000;0.6797;1.3593;6.4569;16.9917;12.9137;5.4374;1.3593;2.7187;0.6797;1.0195;0.3398;0.0000;40.30;28.94;23.46;51.81
2.2;Russ;20;50;20nmp;66.9000;52.7857;2.9553;0.3397;0.0000;0.6795;0.6795;1.0192;0.6795;7.8139;14.6085;14.2688;5.7755;0.3397;2.3781;1.3589;1.6987;1.0192;0.3397;40.44;28.98;23.46;51.84
3.2;Russ;20;50;20nmp;41.3000;48.0485;2.9553;0.6799;0.0000;0.0000;0.6799;0.3399;2.3796;9.1785;12.5779;13.9377;1.3598;3.3994;2.0397;1.3598;0.3399;0.0000;0.0000;40.44;28.98;23.46;51.84
4.2;Russ;20;50;20nmp;74.8000;46.6951;2.9553;0.0000;0.0000;0.0000;0.0000;0.0000;2.0368;8.8262;12.8999;14.2578;3.7342;0.6789;0.6789;2.7158;0.6789;0.3395;0.0000;40.43;29.01;23.46;51.82
5.2;Russ;20;50;20nmp;61.0000;46.6951;2.9553;0.0000;0.0000;0.0000;0.0000;0.0000;2.0368;8.8262;12.8999;14.2578;3.7342;0.6789;0.6789;2.7158;0.6789;0.3395;0.0000;40.32;28.98;23.45;51.82
6.2;Russ;20;50;20nmp;53.1000;54.4776;2.9553;0.3398;0.0000;0.0000;0.0000;0.0000;3.0579;8.4942;16.3089;14.9498;6.4556;1.0193;1.0193;2.0386;0.6795;0.3398;0.0000;40.32;28.98;23.45;51.82
7.2;Russ;20;50;20nmp;68.9000;56.1694;2.9553;0.3397;0.0000;0.0000;0.0000;0.6793;2.0380;8.4917;16.3040;14.6057;6.1140;1.0190;3.7363;2.3777;0.6793;0.0000;0.0000;40.25;28.97;23.45;51.83
8.2;Russ;20;50;20nmp;55.1000;54.8132;2.9555;2.0383;0.6794;0.0000;0.0000;0.3397;3.3972;6.1150;14.6081;14.6081;4.7561;3.0575;1.6986;1.3589;1.6986;0.3397;0.3397;40.23;28.92;23.45;51.82
9.2;Russ;20;50;20nmp;59.0000;58.2714;2.9517;1.7011;0.3402;0.0000;0.6804;1.0207;2.0413;7.4848;14.9696;13.6087;7.8250;2.3815;2.3815;1.7011;2.0413;0.0000;0.3402;40.23;28.92;23.45;51.82
10.2;Russ;20;50;20nmp;59.0000;60.3014;2.9518;1.7013;0.3403;0.0000;0.3403;0.6805;3.7429;9.8678;13.6107;16.6731;6.1248;1.7013;2.3819;1.3611;1.3611;0.3403;0.3403;40.34;28.87;23.46;51.81
11.3;Russ;20;50;20nmp;61.0000;66.0605;2.9518;1.0205;0.0000;0.0000;0.0000;0.0000;4.0820;9.5246;17.3484;18.7091;6.4631;4.0820;1.3607;1.3607;1.7008;0.6803;0.0000;40.27;28.85;23.46;51.81
12.3;Russ;20;50;20nmp;43.3000;59.2851;2.9518;2.0404;0.0000;0.3401;0.0000;1.3603;0.6801;9.1817;16.3230;15.9830;5.1009;2.7205;2.7205;1.7003;1.0202;0.3401;0.0000;40.27;28.85;23.46;51.81
13.3;Russ;20;50;20nmp;57.1000;57.5912;2.9518;0.6802;0.0000;0.0000;0.0000;0.6802;2.7209;8.5027;15.9850;15.3048;7.1422;0.6802;3.0610;2.0406;0.6802;0.3401;0.0000;40.34;28.85;23.46;51.79
14.3;Russ;20;50;20nmp;63.0000;58.2688;2.9518;0.3402;0.0000;0.0000;0.3402;0.0000;2.7216;8.8452;15.9895;16.6699;5.7834;2.3814;3.0618;1.7010;0.3402;0.0000;0.3402;40.34;28.87;23.45;51.76
15.3;Russ;20;50;20nmp;43.3000;50.7470;2.9558;0.3398;0.3398;0.3398;0.3398;1.6992;4.0780;6.7967;12.2341;14.2731;3.7382;2.3789;1.6992;0.6797;1.6992;0.3398;0.0000;40.34;28.87;23.45;51.76
16.3;Russ;20;50;20nmp;55.1000;67.9666;2.9868;1.0084;0.6722;0.3361;0.0000;0.6722;4.3696;6.7225;20.8396;24.2009;4.7057;1.3445;1.3445;1.3445;0.6722;0.0000;0.0000;40.25;28.88;23.46;51.72
17.3;Russ;20;50;20nmp;59.0000;63.2792;2.9868;0.3362;0.0000;0.6723;0.3362;0.0000;2.0169;9.4123;17.8160;21.1776;5.7146;2.0169;1.6808;1.3446;0.6723;0.3362;0.0000;40.26;28.87;23.46;51.69
18.3;Russ;20;50;20nmp;53.1000;50.4285;2.9745;0.0000;0.3376;0.0000;0.0000;0.3376;3.3764;8.1035;15.1940;12.4929;4.7270;1.6882;2.7012;1.3506;0.0000;0.0000;0.3376;40.26;28.87;23.46;51.69
19.4;Russ;20;50;20nmp;43.3000;60.8503;2.9745;1.3498;0.3375;0.0000;0.6749;0.6749;3.0371;8.7739;10.4612;18.2227;7.4240;3.3746;2.3622;2.0247;1.0124;1.3498;0.0000;40.34;28.92;23.47;51.68
20.4;Russ;20;50;20nmp;64.9000;53.3880;2.9782;1.3489;0.3372;0.0000;1.3489;0.0000;3.0350;7.7561;15.8493;12.4771;3.7094;3.7094;1.6861;1.6861;0.6744;0.0000;0.0000;40.36;28.91;23.46;51.75
21.4;Russ;20;50;20nmp;55.1000;53.3880;2.9782;1.3489;0.3372;0.0000;1.3489;0.0000;3.0350;7.7561;15.8493;12.4771;3.7094;3.7094;1.6861;1.6861;0.6744;0.0000;0.0000;40.36;28.91;23.46;51.75
22.4;Russ;20;50;20nmp;55.1000;51.7091;2.9782;1.6859;0.0000;0.0000;1.0115;1.0115;2.3602;8.0922;9.7781;16.5216;5.0576;1.3487;2.0231;1.0115;1.6859;0.0000;0.3372;40.34;28.89;23.46;51.71
23.4;Russ;20;50;20nmp;49.2000;53.3880;2.9782;1.3490;0.3372;0.3372;1.0117;1.0117;3.0352;9.1057;14.8389;11.4664;3.7097;1.6862;1.6862;1.6862;2.0235;0.3372;0.0000;40.30;28.87;23.45;51.70
24.4;Russ;20;50;20nmp;41.3000;48.6872;2.9782;1.0112;0.0000;0.3371;0.0000;0.3371;5.0558;5.3929;9.7746;13.8192;6.7411;1.0112;2.6964;1.6853;0.6741;0.0000;0.3371;40.30;28.87;23.45;51.70
25.4;Russ;20;50;20nmp;55.1000;55.7384;2.9782;1.3486;0.0000;0.3372;0.0000;0.3372;2.6973;13.1493;14.4980;12.8121;5.3946;1.3486;1.3486;2.0230;0.0000;0.6743;0.0000;40.21;28.85;23.46;51.67
26.4;Russ;20;50;20nmp;55.1000;57.0815;2.9782;0.0000;0.0000;0.3372;0.0000;0.0000;4.0468;9.7798;16.1872;14.1638;3.7096;1.6862;1.6862;3.0351;2.3606;0.0000;0.3372;40.31;28.79;23.46;51.70
27.5;Russ;20;50;20nmp;49.2000;70.5125;2.9782;1.6863;0.0000;0.0000;0.6745;0.0000;2.6981;12.4787;20.2358;18.5495;5.0589;2.6981;1.6863;3.0354;1.3491;0.3373;0.3373;40.31;28.79;23.46;51.70
28.5;Russ;20;50;20nmp;63.0000;57.4173;2.9782;0.0000;0.0000;0.3371;0.0000;0.6742;3.7081;7.7532;18.8774;14.4952;4.0452;1.6855;3.0339;1.3484;1.3484;0.3371;0.0000;40.26;28.80;23.47;51.71
29.5;Russ;20;50;20nmp;53.1000;56.0742;2.9782;0.3370;0.0000;0.3370;0.3370;0.3370;3.7074;7.0778;22.2446;11.4593;4.3815;1.6852;2.6963;1.0111;0.3370;0.3370;0.0000;40.09;28.82;23.48;51.69
30.5;Russ;20;50;20nmp;61.0000;52.7165;2.9782;0.6739;0.0000;0.3370;0.6739;0.6739;6.4025;8.0874;12.8050;10.4462;5.7286;2.6958;2.6958;1.3479;0.3370;0.0000;0.0000;40.09;28.82;23.48;51.69
