Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.0;NaCl;20;200;;110.0000;;;;;;;;;;;;;;;;;;;33.05;21.05;26.47;
1.4;NaCl;20;200;;106.0000;;;;;;;;;;;;;;;;;;;32.92;21.01;26.38;
2.8;NaCl;20;200;;118.0000;;;;;;;;;;;;;;;;;;;33.01;21.13;26.33;
4.2;NaCl;20;200;;146.0000;;;;;;;;;;;;;;;;;;;33.05;21.21;26.29;
5.7;NaCl;20;200;;124.0000;132.7606;;0.0000;0.2184;2.4020;6.5508;16.5954;30.7888;33.6275;23.8013;5.8957;6.5508;3.7121;2.1836;0.6551;0.4367;0.0000;0.0000;33.01;21.16;26.22;
7.1;NaCl;20;200;;100.0000;136.8890;;0.0000;0.0000;0.8733;4.1483;15.7199;27.0732;39.5181;30.7848;6.5500;5.6766;2.6200;2.6200;1.7467;0.2183;0.0000;0.0000;33.14;21.11;26.24;
8.5;NaCl;20;200;;120.0000;144.3350;;0.4358;0.2179;0.2179;3.9226;9.8066;12.8575;30.2914;29.2018;14.3830;22.4461;9.8066;6.9736;2.6151;1.7434;0.0000;0.0000;33.38;21.14;26.17;
9.9;NaCl;20;200;;128.0000;138.0407;;0.0000;0.0000;0.2178;1.0892;3.7032;12.8523;19.8230;25.4867;20.6943;26.7937;15.9020;7.6242;3.2675;0.8713;0.2178;0.0000;33.40;21.24;26.15;
11.3;NaCl;20;200;;132.0000;136.5214;;0.2179;0.0000;0.0000;4.3575;11.1117;19.8268;25.4916;24.1844;14.5978;11.3296;13.9441;7.4078;3.2682;1.3073;0.0000;0.0000;33.31;21.22;26.32;
12.7;NaCl;20;200;;130.0000;141.2964;;0.2178;0.0000;0.6533;5.8793;11.9763;23.0816;32.2272;27.2189;12.4118;14.8071;7.4035;4.1373;1.5243;0.2178;0.0000;0.0000;33.58;21.42;26.29;
14.1;NaCl;20;200;;108.0000;137.1725;;0.4358;0.0000;0.0000;0.4358;1.5252;10.8943;18.3025;26.3643;16.5594;20.4813;21.5708;15.4699;4.1398;1.0894;0.4358;0.0000;33.63;21.52;26.24;
15.5;NaCl;20;200;;86.6000;139.7770;;0.2179;0.0000;0.6537;8.0625;14.1638;18.9577;27.6739;23.5338;10.8953;17.4324;8.9341;6.5372;2.6149;0.6537;0.0000;0.0000;33.53;21.30;26.25;
