Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
43.7;NaCl;20;200;;205.0000;131.8191;;1.1690;0.2338;0.9352;0.2338;1.6367;0.4676;3.2733;10.7552;14.2623;32.2656;28.7585;21.7442;10.5214;4.4424;1.6367;0.0000;38.76;24.78;26.83;
45.2;NaCl;20;200;;185.0000;125.2701;;0.2338;0.2338;0.4676;2.3381;1.4029;0.9352;4.2086;10.9892;15.6654;33.4351;28.5250;18.2373;7.0144;2.1043;0.0000;0.0000;38.80;24.78;26.87;
46.6;NaCl;20;200;;195.0000;127.1214;;0.9382;0.2346;0.2346;0.9382;1.1728;1.1728;3.9874;10.7895;15.7152;30.9612;23.9246;22.0482;11.0241;2.1110;1.6419;0.7037;38.82;24.81;26.98;
48.0;NaCl;20;200;;215.0000;127.5888;;1.4068;0.0000;0.4689;1.1724;1.1724;0.4689;2.3447;8.2066;8.9100;27.9025;29.3093;29.5438;13.5995;2.5792;0.4689;0.4689;38.81;25.24;27.00;
49.4;NaCl;20;200;;160.0000;116.8396;;2.3453;0.0000;0.7036;3.0489;1.8762;1.8762;5.1597;14.5408;15.4790;22.2803;22.0458;20.1696;6.0978;1.1726;0.0000;0.4691;38.83;25.67;27.10;
50.8;NaCl;20;200;;191.0000;117.7743;;2.1112;0.0000;0.9383;2.3458;1.4075;0.4692;4.4570;10.0869;10.7907;28.6188;24.6309;18.7664;10.5561;2.3458;0.4692;0.2346;38.85;25.85;27.10;
52.2;NaCl;20;200;;171.0000;107.0959;;1.1789;0.4716;0.2358;0.7073;1.6505;0.7073;5.4229;11.0817;12.0248;29.2367;21.4560;15.3257;6.1303;0.9431;0.9431;0.0000;38.86;25.87;27.05;
53.6;NaCl;20;200;;191.0000;93.0043;;0.0000;0.0000;0.4716;0.7075;0.7075;0.4716;1.8866;11.3194;13.2059;22.8746;19.5731;14.6209;5.6597;1.6507;0.0000;0.2358;38.87;25.97;27.00;
55.0;NaCl;20;200;;156.0000;120.4133;;1.6597;0.0000;0.7113;1.4226;1.1855;0.7113;4.7421;10.9069;13.2779;28.6898;25.1332;20.1540;7.8245;3.7937;0.7113;0.0000;38.89;25.89;27.00;
56.4;NaCl;20;200;;225.0000;113.9180;;1.1924;0.2385;0.4770;1.1924;0.2385;0.4770;2.8619;10.0165;15.0248;29.3342;25.0414;19.0791;6.6777;1.6694;0.9540;0.0000;38.93;26.06;26.94;
57.8;NaCl;20;200;;187.0000;111.4862;;2.1430;0.2381;0.4762;0.4762;2.1430;1.6668;2.6193;8.3340;11.9057;27.6212;24.7638;19.0491;8.0959;1.1906;0.9525;0.2381;38.94;26.07;26.99;
59.2;NaCl;20;200;;173.0000;118.3651;;0.9531;0.0000;0.2383;1.4296;0.7148;1.1914;4.2889;13.3432;18.5852;33.5964;21.6828;16.6790;4.7654;1.4296;0.0000;0.0000;38.93;25.91;26.97;
