Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.3;Russ;20;50;200nmp;9.8300;7.0346;2.7010;0.0000;0.0000;0.3715;0.3715;0.3715;0.0000;1.8577;1.4862;1.1146;1.1146;0.0000;0.3715;0.0000;0.0000;0.0000;0.0000;38.05;26.67;23.42;51.37
1.3;Russ;20;50;200nmp;17.7000;4.4429;2.7010;0.0000;0.0000;0.0000;0.3717;0.0000;0.0000;1.4870;1.1152;0.7435;0.0000;0.0000;0.0000;0.3717;0.0000;0.0000;0.3717;38.07;26.75;23.41;51.37
2.3;Russ;20;50;200nmp;11.8000;7.4048;2.7010;0.0000;0.0000;0.0000;0.3717;0.0000;0.0000;1.4869;2.9737;1.4869;0.0000;0.0000;0.3717;0.3717;0.3717;0.0000;0.0000;38.07;26.75;23.41;51.37
3.3;Russ;20;50;200nmp;11.8000;8.5155;2.7010;0.0000;0.0000;0.0000;0.0000;0.7434;0.3717;1.8586;1.1152;2.6021;0.7434;0.3717;0.3717;0.0000;0.0000;0.3717;0.0000;38.16;26.78;23.43;51.37
4.3;Russ;20;50;200nmp;15.7000;7.7750;2.7010;0.0000;0.0000;0.0000;0.0000;0.0000;1.8599;1.4879;1.4879;2.2319;0.3720;0.3720;0.0000;0.0000;0.0000;0.0000;0.0000;38.17;26.80;23.42;51.37
5.3;Russ;20;50;200nmp;11.8000;6.6643;2.7010;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.9724;2.9724;0.3715;0.0000;0.3715;0.0000;0.0000;0.0000;0.0000;0.0000;38.17;26.80;23.42;51.37
6.3;Russ;20;50;200nmp;9.8300;6.6643;2.7010;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;2.9724;2.9724;0.3715;0.0000;0.3715;0.0000;0.0000;0.0000;0.0000;0.0000;38.20;26.80;23.41;51.37
7.3;Russ;20;50;200nmp;3.9300;5.1834;2.7010;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.7437;1.8594;0.7437;0.3719;1.1156;0.3719;0.0000;0.0000;0.0000;0.0000;38.07;26.82;23.41;51.36
8.4;Russ;20;50;200nmp;3.9300;4.8131;2.7010;0.0000;0.0000;0.0000;0.3718;0.0000;0.3718;1.1154;1.1154;1.1154;0.0000;0.0000;0.0000;0.7436;0.0000;0.0000;0.0000;38.07;26.82;23.41;51.36
9.4;Russ;20;50;200nmp;11.8000;8.8858;2.7010;0.0000;0.0000;0.0000;0.0000;0.3717;0.3717;2.6021;2.9738;1.8586;0.0000;0.0000;0.0000;0.3717;0.0000;0.3717;0.0000;38.11;26.84;23.42;51.38
