Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
14.1;NaCl;20;100;;211.0000;216.0806;;4.9140;3.5100;5.2650;3.5100;8.4240;25.6230;46.6831;56.5111;30.8880;19.6560;9.1260;2.4570;0.3510;0.0000;0.0000;0.0000;35.34;25.55;27.37;
15.6;NaCl;20;100;;193.0000;200.3136;;3.3916;1.6958;3.7307;6.1048;5.4265;16.2795;33.2374;46.4645;33.9157;25.0976;16.2795;8.1398;1.0175;0.3392;0.0000;0.0000;35.35;25.48;27.33;
17.0;NaCl;20;100;;201.0000;194.6672;;3.7453;3.4048;4.4263;4.7667;5.7882;25.1956;43.2411;43.2411;31.3243;18.3860;5.4477;3.7453;2.0429;0.3405;0.0000;0.0000;35.33;25.50;27.22;
18.5;NaCl;20;100;;205.0000;201.4188;;3.0245;4.3688;9.7457;5.3770;7.3933;20.8357;43.3517;46.7123;30.9175;17.1390;7.7294;4.3688;1.3442;0.0000;0.0000;0.0000;35.33;25.60;27.12;
20.0;NaCl;20;100;;219.0000;196.8618;;2.9728;1.9819;11.5610;3.6335;5.2850;21.8007;36.9951;38.6467;33.3617;22.7916;10.5700;5.9456;1.9819;0.3303;0.0000;0.0000;35.34;25.43;27.15;
21.4;NaCl;20;100;;197.0000;202.5713;;3.9256;3.9256;6.2156;7.1970;6.2156;23.8809;35.6578;44.4905;30.7508;26.1709;9.1598;4.5799;1.3085;0.0000;0.0000;0.0000;35.33;25.48;27.14;
22.8;NaCl;20;100;;217.0000;183.9999;;3.9000;3.5750;5.8501;4.5500;4.5500;17.8752;38.6754;41.6004;27.3003;22.4252;8.4501;4.8751;1.3000;0.0000;0.0000;0.0000;35.33;25.48;27.14;
24.2;NaCl;20;100;;211.0000;201.2443;;2.8874;1.6041;4.8123;6.7372;8.0204;20.5323;40.1022;51.3309;28.5528;23.4197;10.5870;2.8874;0.6416;0.0000;0.0000;0.0000;35.35;25.64;27.13;
25.6;NaCl;20;100;;199.0000;207.9187;;2.2593;2.2593;6.1325;8.7146;6.7780;18.7202;33.2446;53.2558;30.9852;30.9852;9.0374;4.8414;1.6138;0.0000;0.0000;0.0000;35.36;25.52;27.14;
27.0;NaCl;20;100;;223.0000;190.7095;;3.2151;2.8936;8.6808;3.2151;5.7872;14.4680;36.0093;43.4041;30.5436;27.0070;11.2529;4.1797;0.6430;0.3215;0.0000;0.0000;35.38;25.51;27.15;
28.4;NaCl;20;100;;181.0000;198.1600;;2.2481;1.9270;4.4963;4.1751;7.7079;16.7004;42.3933;44.6414;28.5834;26.6564;13.4888;5.4597;0.6423;0.0000;0.0000;0.0000;35.38;25.69;27.36;
29.9;NaCl;20;100;;221.0000;177.2287;;1.9290;1.2860;3.2151;5.7871;6.1086;18.0043;35.6871;41.1527;26.3635;24.7559;9.0022;3.5366;0.9645;0.0000;0.3215;0.0000;35.38;25.91;27.54;
31.3;NaCl;20;100;;211.0000;170.6739;;2.2473;0.6421;5.1367;3.8525;4.1736;14.4470;29.2151;38.2044;29.5362;26.9678;12.8418;3.5315;0.6421;0.0000;0.0000;0.0000;35.40;25.96;27.69;
32.7;NaCl;20;100;;193.0000;178.3052;;0.9679;1.9359;5.8077;5.4850;4.1944;11.6153;30.6515;39.0403;26.4571;27.1024;12.5832;9.6794;3.2265;0.3226;0.0000;0.0000;35.39;26.02;27.79;
34.1;NaCl;20;100;;189.0000;206.4621;;1.2684;2.8540;6.9765;8.5620;10.7818;23.1492;41.2245;51.0550;34.5652;21.5636;4.7567;0.3171;0.3171;0.0000;0.0000;0.0000;35.36;25.93;27.80;
35.5;NaCl;20;100;;223.0000;191.7120;;4.4324;1.5830;4.7490;6.9652;7.5984;18.6793;38.6251;50.6559;28.8105;20.2623;7.5984;1.5830;0.9498;0.0000;0.0000;0.0000;35.37;25.95;27.83;
36.9;NaCl;20;100;;195.0000;193.6820;;1.6031;2.2443;7.6949;3.5268;3.5268;20.1990;38.7950;53.5435;24.6877;22.1228;10.2598;4.4887;1.6031;0.3206;0.0000;0.0000;35.38;25.95;27.79;
38.3;NaCl;20;100;;209.0000;188.1158;;3.2333;3.5566;6.4666;4.2033;8.4066;18.7532;38.7996;45.9129;25.5431;18.7532;10.9932;3.5566;0.6467;0.0000;0.0000;0.0000;35.37;25.95;27.67;
39.7;NaCl;20;100;;181.0000;190.1488;;3.2351;1.6175;4.8526;6.1466;7.1172;20.7045;41.7325;46.2616;31.0567;18.4399;4.8526;3.5586;1.2940;0.0000;0.0000;0.0000;35.38;25.91;27.57;
41.1;NaCl;20;100;;175.0000;195.1910;;3.8995;1.9498;4.2245;4.8744;6.4992;17.5479;38.0205;46.4695;30.5464;28.9216;10.0738;2.9247;0.0000;0.0000;0.0000;0.0000;35.40;25.84;27.47;
42.5;NaCl;20;100;;268.0000;189.2360;;3.6217;3.2924;7.2434;2.6339;4.6094;19.0961;38.1923;44.1186;30.6197;20.7423;9.2188;5.2679;1.3170;0.0000;0.0000;0.0000;35.41;25.72;27.41;
43.9;NaCl;20;100;;233.0000;197.0783;;4.3749;3.3653;6.0576;4.7114;4.7114;19.8553;34.9992;42.7395;34.3262;20.8649;13.1247;5.7210;3.0288;0.0000;0.0000;0.0000;35.40;25.49;27.40;
45.3;NaCl;20;100;;209.0000;186.8521;;1.6944;3.0499;4.7443;2.7110;5.0831;19.9937;32.5321;52.8646;27.4489;23.0436;9.4885;3.7276;1.0166;0.3389;0.0000;0.0000;35.37;25.30;27.36;
46.7;NaCl;20;100;;231.0000;192.4917;;3.4243;1.0273;4.7940;6.5062;4.1092;16.0943;42.1191;45.2010;32.1886;20.8883;10.9578;6.1638;0.0000;0.0000;0.0000;0.0000;35.36;25.32;27.39;
48.2;NaCl;20;100;;219.0000;214.7561;;2.3546;3.0274;5.0456;6.3911;11.1004;18.1642;49.7835;52.1381;30.6101;26.9100;8.0730;1.3455;0.6727;0.0000;0.0000;0.0000;35.35;25.25;27.38;
49.6;NaCl;20;100;;237.0000;195.1416;;4.0007;3.0005;6.0010;6.3344;7.6679;17.0028;45.0074;47.3412;27.0045;19.0031;8.0013;3.6673;2.0003;0.0000;0.0000;0.0000;35.33;25.23;27.51;
51.0;NaCl;20;100;;227.0000;206.1948;;4.2731;2.6296;6.2454;4.2731;8.2176;25.9675;41.7453;49.9628;30.8981;19.0648;5.9167;5.5879;1.9722;0.3287;0.0000;0.0000;35.33;25.18;27.53;
52.4;NaCl;20;100;;231.0000;215.1339;;3.9041;4.8802;3.5788;5.2055;8.7843;23.4247;49.4522;48.4762;35.7878;19.8459;6.1815;5.2055;1.3014;0.0000;0.0000;0.0000;35.34;25.19;27.48;
53.8;NaCl;20;100;;223.0000;206.7346;;1.9533;2.6043;5.8598;6.1853;6.1853;19.2070;38.7395;46.2270;30.2754;25.7179;13.3472;8.7896;1.9533;0.6511;0.0000;0.0000;35.34;25.15;27.45;
55.2;NaCl;20;100;;195.0000;199.6579;;3.8388;4.4786;4.7985;5.7582;5.7582;18.8742;41.9070;47.3453;25.2722;24.6324;9.9169;7.0378;0.9597;0.0000;0.0000;0.0000;35.36;25.18;27.61;
56.6;NaCl;20;100;;246.0000;191.2949;;2.2568;2.9016;4.8360;4.1912;4.1912;21.2785;40.6227;43.2019;28.3714;19.6665;11.2841;5.8032;2.2568;1.2896;0.0000;0.0000;35.39;25.17;27.77;
58.0;NaCl;20;100;;300.0000;202.2426;;3.5974;3.5974;4.9055;5.2325;4.5785;19.6220;42.1872;48.4009;29.4330;22.5653;11.1191;5.5596;2.2892;0.0000;0.0000;0.0000;35.38;25.13;27.64;
59.5;NaCl;20;100;;201.0000;187.7925;;3.5956;3.5956;5.5568;5.2300;5.5568;19.9392;39.5515;45.4352;25.1692;20.2661;9.1524;3.9225;1.6344;0.0000;0.0000;0.0000;35.39;25.11;27.66;
