Zeit_s;Material;Fluss_lpm;Durchmesser_nm;Kommentar;CPC_conc;OPC_conc;OPC_SampleFlow;OPC_Bin0;OPC_Bin1;OPC_Bin2;OPC_Bin3;OPC_Bin4;OPC_Bin5;OPC_Bin6;OPC_Bin7;OPC_Bin8;OPC_Bin9;OPC_Bin10;OPC_Bin11;OPC_Bin12;OPC_Bin13;OPC_Bin14;OPC_Bin15;T1_C;T2_C;T3_C;T4_C
0.6;Rus;20;100;200nmp;43.3000;49.1255;3.0534;3.2884;0.0000;0.0000;1.9730;0.6577;4.6037;9.5362;8.2209;8.2209;0.6577;1.6442;2.6307;4.2749;3.6172;0.0000;0.0000;38.14;26.16;23.37;51.21
1.6;Rus;20;100;200nmp;43.3000;54.6474;3.0560;3.6152;0.3287;0.0000;0.3287;0.6573;1.9719;9.2023;7.2304;6.2444;1.3146;4.2725;4.9298;4.2725;4.2725;3.6152;2.6292;38.18;26.17;23.37;51.23
2.6;Rus;20;100;200nmp;43.3000;23.2333;3.0560;2.2986;0.0000;0.0000;0.0000;0.0000;1.3135;2.2986;3.2838;2.6270;0.6568;1.9703;2.6270;1.6419;1.9703;0.0000;2.6270;38.38;26.18;23.37;51.25
3.7;Rus;20;100;200nmp;43.3000;57.4833;3.1139;7.4148;1.2895;0.0000;0.3224;0.3224;3.2238;3.5462;5.1581;2.9014;1.2895;1.9343;5.8029;8.7043;7.7371;3.5462;4.5133;38.38;26.18;23.37;51.25
4.7;Rus;20;100;200nmp;43.3000;57.4833;3.1139;5.1576;0.0000;0.0000;0.3224;0.3224;3.2235;6.1247;7.7365;2.9012;0.6447;2.2565;4.8353;9.0259;3.5459;4.5129;7.0918;38.64;26.25;23.37;51.30
5.7;Rus;20;100;200nmp;43.3000;57.4833;3.1139;4.5157;0.0000;0.0000;0.6451;0.0000;0.9677;7.0962;8.0638;2.9030;3.8706;1.9353;3.2255;5.4834;7.0962;4.8383;7.0962;38.83;26.29;23.37;51.30
6.7;Rus;20;100;200nmp;43.3000;54.2720;3.1139;5.1573;0.0000;0.0000;0.6447;0.6447;4.1903;2.5787;6.1243;4.5127;0.3223;2.9010;5.1573;8.3806;6.4466;3.2233;4.1903;38.83;26.29;23.37;51.30
7.7;Rus;20;100;200nmp;43.3000;53.3086;3.1139;8.0623;0.0000;0.3225;0.3225;0.3225;2.9024;3.8699;3.5474;4.1924;0.9675;0.3225;3.2249;4.8374;6.1273;4.8374;9.6747;38.79;26.34;23.38;51.29
8.7;Rus;20;100;200nmp;43.3000;26.0120;3.1139;4.8367;0.0000;0.0000;0.0000;0.0000;0.9673;1.9347;4.1918;1.9347;0.3224;0.3224;2.5796;1.9347;2.2571;1.9347;2.9020;38.91;26.38;23.37;51.27
9.7;Rus;20;100;200nmp;43.3000;26.0120;3.1139;4.8367;0.0000;0.0000;0.0000;0.0000;0.9673;1.9347;4.1918;1.9347;0.3224;0.3224;2.5796;1.9347;2.2571;1.9347;2.9020;38.91;26.38;23.37;51.27
10.7;Rus;20;100;200nmp;43.3000;56.2467;3.1113;5.8093;0.3227;0.0000;0.3227;0.3227;1.9364;4.8411;6.7775;4.8411;2.5819;1.9364;3.8729;3.8729;4.8411;4.5183;9.6822;38.89;26.38;23.37;51.24
11.7;Rus;20;100;200nmp;43.3000;67.2854;3.1359;10.2569;0.6411;0.0000;0.0000;0.6411;1.6026;5.4490;6.0901;3.8464;0.9616;5.4490;6.7311;8.0132;5.7695;3.5258;8.6543;38.93;26.39;23.38;51.24
12.7;Rus;20;100;200nmp;43.3000;29.4795;3.1547;1.9091;0.3182;0.0000;0.0000;0.0000;0.3182;0.6364;3.1819;1.5909;1.9091;4.7728;6.0455;3.1819;1.5909;1.5909;2.5455;38.93;26.39;23.38;51.24
13.8;Rus;20;100;200nmp;43.3000;21.5549;3.1547;3.1811;0.0000;0.0000;0.0000;0.3181;0.0000;0.6362;0.9543;1.2724;0.6362;1.5906;5.7260;1.9087;2.2268;0.9543;2.2268;39.03;26.40;23.37;51.24
14.8;Rus;20;100;200nmp;43.3000;106.0865;3.1012;23.3045;0.6473;0.0000;0.0000;0.0000;0.3237;3.8841;2.2657;1.9420;3.2367;8.0918;14.8890;13.5943;9.3865;7.7682;17.1547;39.08;26.45;23.38;51.26
15.8;Rus;20;100;200nmp;43.3000;14.5103;3.1012;2.5894;0.0000;0.0000;0.0000;0.0000;0.0000;0.3237;0.3237;0.3237;0.0000;1.9420;1.9420;1.2947;0.9710;0.9710;3.8841;39.08;26.45;23.38;51.26
16.8;Rus;20;100;200nmp;43.3000;43.2085;3.1012;11.3283;0.0000;0.0000;0.0000;0.0000;0.9710;0.6473;1.6183;3.2367;0.9710;1.6183;3.5603;3.5603;4.2077;1.9420;9.7100;39.37;26.43;23.38;51.26
17.8;Rus;20;100;200nmp;43.3000;30.9553;3.1012;8.0931;0.0000;0.3237;0.0000;0.0000;0.3237;0.3237;0.6474;1.2949;0.3237;1.2949;1.2949;3.5609;3.2372;2.9135;7.4456;39.41;26.45;23.37;51.27
18.8;Rus;20;100;200nmp;43.3000;59.1015;3.1133;13.8647;0.6449;0.0000;0.3224;0.0000;0.3224;1.2897;1.9346;2.9019;0.6449;0.9673;3.2244;5.1590;4.5141;6.1263;17.4115;39.41;26.45;23.37;51.27
19.8;Rus;20;100;200nmp;43.3000;67.4840;3.1118;19.6844;0.9681;0.0000;0.0000;0.0000;1.2908;2.2589;3.8723;1.6135;0.6454;1.9362;3.5496;3.8723;6.7766;3.8723;17.4255;39.39;26.49;23.37;51.25
20.9;Rus;20;100;200nmp;43.3000;59.4764;3.1105;14.8476;0.9683;0.0000;0.0000;0.0000;0.9683;2.2594;1.9366;2.9050;0.9683;0.9683;2.9050;5.1644;4.1961;6.4555;15.1704;39.42;26.56;23.38;51.27
21.9;Rus;20;100;200nmp;43.3000;7.7159;3.1105;1.9368;0.0000;0.0000;0.0000;0.0000;0.0000;0.6456;0.0000;0.6456;0.3228;0.3228;0.3228;0.6456;1.2912;0.3228;1.2912;39.42;26.56;23.38;51.27
22.9;Rus;20;100;200nmp;43.3000;62.2037;3.0866;16.9074;0.3251;0.0000;0.0000;0.0000;0.6503;1.3006;6.5029;2.6011;0.9754;0.6503;4.8771;2.6011;6.1777;5.2023;13.6560;39.58;26.60;23.37;51.32
23.9;Rus;20;100;200nmp;43.3000;2.2678;3.0866;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.3253;0.6506;0.3253;0.0000;0.0000;0.0000;0.3253;0.3253;0.3253;39.70;26.66;23.38;51.29
24.9;Rus;20;100;200nmp;43.3000;38.2293;3.0866;6.1804;0.0000;0.0000;0.0000;0.3253;0.3253;1.6264;2.6023;2.6023;0.6506;0.6506;3.9034;2.6023;5.5298;3.5781;7.8068;39.70;26.66;23.38;51.29
25.9;Rus;20;100;200nmp;43.3000;38.2293;3.0866;6.1804;0.0000;0.0000;0.0000;0.3253;0.3253;1.6264;2.6023;2.6023;0.6506;0.6506;3.9034;2.6023;5.5298;3.5781;7.8068;39.66;26.70;23.37;51.29
26.9;Rus;20;100;200nmp;43.3000;40.5530;3.0577;4.5979;0.6568;0.0000;0.3284;0.6568;0.3284;3.9410;4.5979;1.6421;0.6568;0.3284;2.9558;3.9410;5.5831;1.9705;8.5389;39.61;26.72;23.38;51.29
28.0;Rus;20;100;200nmp;43.3000;44.8045;3.0577;4.9287;0.0000;0.0000;0.0000;0.0000;0.0000;3.2858;4.6002;1.6429;0.9857;0.9857;2.9572;6.5716;6.9002;6.2431;5.9145;39.61;26.72;23.38;51.29
29.0;Rus;20;100;200nmp;43.3000;45.1315;3.0577;7.2256;0.0000;0.0000;0.0000;0.0000;0.3284;3.6128;4.9265;3.9412;1.6422;0.6569;2.6275;5.2549;1.9706;3.9412;9.1962;39.56;26.69;23.38;51.29
30.0;Rus;20;100;200nmp;43.3000;52.3320;3.0383;9.5884;0.6613;0.0000;0.0000;0.0000;0.9919;2.6451;2.9757;5.6208;0.9919;1.6532;4.9595;4.2982;4.9595;3.6370;9.5884;39.48;26.70;23.38;51.30
31.0;Rus;20;100;200nmp;43.3000;49.9824;3.0411;5.2800;0.3300;0.6600;0.0000;0.6600;0.3300;2.3100;6.6000;6.9300;0.0000;1.6500;2.9700;6.2700;4.6200;2.3100;9.2400;39.48;26.70;23.38;51.30
